OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
3075500,2010,"30,001 to 48,000",5944
1162100,2010,"30,001 to 48,000",44783
1162101,2010,"30,001 to 48,000",35321
834300,2010,"30,001 to 48,000",10920
NULL,2010,"30,001 to 48,000",22830
2258600,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
1085800,2010,"30,001 to 48,000",26964
NULL,2010,"30,001 to 48,000",NULL
2519800,2010,"30,001 to 48,000",22896
NULL,2010,"30,001 to 48,000",NULL
3691400,2010,"30,001 to 48,000",NULL
3941300,2010,"30,001 to 48,000",15881
3837300,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
2258400,2010,"30,001 to 48,000",17052
NULL,2010,"30,001 to 48,000",NULL
4140700,2010,"30,001 to 48,000",29073
4141000,2010,"30,001 to 48,000",27876
4137800,2010,"30,001 to 48,000",30140
2600900,2010,"30,001 to 48,000",17088
NULL,2010,"30,001 to 48,000",37425
NULL,2010,"30,001 to 48,000",NULL
2117800,2010,"30,001 to 48,000",19176
NULL,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
2123200,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
3839300,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
4072300,2010,"30,001 to 48,000",11883
4142300,2010,"30,001 to 48,000",NULL
4119400,2010,"30,001 to 48,000",17688
4134800,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
987300,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",22627
492900,2010,"30,001 to 48,000",NULL
598700,2010,"30,001 to 48,000",NULL
370200,2010,"30,001 to 48,000",15264
003702A1  ,2010,"30,001 to 48,000",13805
4038400,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
3523300,2010,"30,001 to 48,000",21519
3126300,2010,"30,001 to 48,000",21693
3573300,2010,"30,001 to 48,000",21615
2596412,2010,"30,001 to 48,000",NULL
3176300,2010,"30,001 to 48,000",21656
3616300,2010,"30,001 to 48,000",23140
NULL,2010,"30,001 to 48,000",NULL
3883400,2010,"30,001 to 48,000",20854
NULL,2010,"30,001 to 48,000",21511
3110700,2010,"30,001 to 48,000",20894
3986300,2010,"30,001 to 48,000",NULL
244900,2010,"30,001 to 48,000",11900
3160300,2010,"30,001 to 48,000",NULL
826300,2010,"30,001 to 48,000",20700
462100,2010,"30,001 to 48,000",23751
111700,2010,"30,001 to 48,000",28169
NULL,2010,"30,001 to 48,000",NULL
1235900,2010,"30,001 to 48,000",3168
212100,2010,"30,001 to 48,000",19761
314700,2010,"30,001 to 48,000",14178
1107400,2010,"30,001 to 48,000",224
NULL,2010,"30,001 to 48,000",NULL
2622900,2010,"30,001 to 48,000",NULL
4081300,2010,"30,001 to 48,000",6622
467300,2010,"30,001 to 48,000",12465
467313,2010,"30,001 to 48,000",13509
467317,2010,"30,001 to 48,000",12619
467305,2010,"30,001 to 48,000",12551
467301,2010,"30,001 to 48,000",13717
467302,2010,"30,001 to 48,000",11598
467309,2010,"30,001 to 48,000",13795
467303,2010,"30,001 to 48,000",12760
467304,2010,"30,001 to 48,000",11939
467306,2010,"30,001 to 48,000",12160
190300,2010,"30,001 to 48,000",19807
111800,2010,"30,001 to 48,000",NULL
NULL,2010,"30,001 to 48,000",NULL
1226801,2010,"30,001 to 48,000",15900
1226800,2010,"30,001 to 48,000",15564
3067400,2010,"30,001 to 48,000",NULL
301400,2010,"30,001 to 48,000",16567
178600,2010,"30,001 to 48,000",9514
206100,2010,"30,001 to 48,000",6076
3296300,2010,"30,001 to 48,000",16912
NULL,2010,"30,001 to 48,000",NULL
2494700,2010,"30,001 to 48,000",NULL
2337400,2010,"30,001 to 48,000",25467
266900,2010,"30,001 to 48,000",NULL
1320800,2010,"30,001 to 48,000",12021
3105200,2010,"30,001 to 48,000",17138
660600,2010,"30,001 to 48,000",14122
