OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
2553000,2011,"75,001 to 110,000",38642
4157100,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
3097200,2011,"75,001 to 110,000",NULL
154200,2011,"75,001 to 110,000",20517
887800,2011,"75,001 to 110,000",31846
396300,2011,"75,001 to 110,000",12670
4158100,2011,"75,001 to 110,000",16836
1005600,2011,"75,001 to 110,000",NULL
3066700,2011,"75,001 to 110,000",19508
758200,2011,"75,001 to 110,000",12795
962105,2011,"75,001 to 110,000",20176
819400,2011,"75,001 to 110,000",15089
100200,2011,"75,001 to 110,000",11632
NULL,2011,"75,001 to 110,000",NULL
103400,2011,"75,001 to 110,000",1224
3032500,2011,"75,001 to 110,000",NULL
100500,2011,"75,001 to 110,000",9890
546300,2011,"75,001 to 110,000",9349
NULL,2011,"75,001 to 110,000",NULL
360700,2011,"75,001 to 110,000",NULL
884300,2011,"75,001 to 110,000",NULL
2541000,2011,"75,001 to 110,000",NULL
4138600,2011,"75,001 to 110,000",NULL
106100,2011,"75,001 to 110,000",33380
2170200,2011,"75,001 to 110,000",NULL
288500,2011,"75,001 to 110,000",29118
288600,2011,"75,001 to 110,000",NULL
288700,2011,"75,001 to 110,000",NULL
154400,2011,"75,001 to 110,000",14192
560100,2011,"75,001 to 110,000",15551
982200,2011,"75,001 to 110,000",NULL
137400,2011,"75,001 to 110,000",18243
223500,2011,"75,001 to 110,000",20523
322900,2011,"75,001 to 110,000",30049
239600,2011,"75,001 to 110,000",11726
380600,2011,"75,001 to 110,000",14471
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
3538300,2011,"75,001 to 110,000",20276
554400,2011,"75,001 to 110,000",17549
266800,2011,"75,001 to 110,000",25178
2282300,2011,"75,001 to 110,000",10256
195100,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
4174200,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",22983
2495500,2011,"75,001 to 110,000",15927
3072400,2011,"75,001 to 110,000",NULL
3493300,2011,"75,001 to 110,000",18938
111100,2011,"75,001 to 110,000",NULL
205700,2011,"75,001 to 110,000",9154
323000,2011,"75,001 to 110,000",25261
3457300,2011,"75,001 to 110,000",NULL
3069100,2011,"75,001 to 110,000",22201
190100,2011,"75,001 to 110,000",8096
3358301,2011,"75,001 to 110,000",NULL
3358300,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
341700,2011,"75,001 to 110,000",16531
NULL,2011,"75,001 to 110,000",NULL
1111700,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
223600,2011,"75,001 to 110,000",20055
223700,2011,"75,001 to 110,000",6419
2290400,2011,"75,001 to 110,000",9800
323300,2011,"75,001 to 110,000",25616
383200,2011,"75,001 to 110,000",18253
353900,2011,"75,001 to 110,000",9329
3414500,2011,"75,001 to 110,000",NULL
354000,2011,"75,001 to 110,000",9111
NULL,2011,"75,001 to 110,000",NULL
4124700,2011,"75,001 to 110,000",16210
1081300,2011,"75,001 to 110,000",17420
3833300,2011,"75,001 to 110,000",NULL
162800,2011,"75,001 to 110,000",30063
4151500,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
2106900,2011,"75,001 to 110,000",32038
746500,2011,"75,001 to 110,000",33666
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
3491400,2011,"75,001 to 110,000",NULL
1046000,2011,"75,001 to 110,000",NULL
112000,2011,"75,001 to 110,000",NULL
4169900,2011,"75,001 to 110,000",11639
1307400,2011,"75,001 to 110,000",NULL
3903400,2011,"75,001 to 110,000",NULL
3030802,2011,"75,001 to 110,000",NULL
3030800,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",10969
4118700,2011,"75,001 to 110,000",NULL
2241801,2011,"75,001 to 110,000",28370
NULL,2011,"75,001 to 110,000",NULL
2241800,2011,"75,001 to 110,000",26597
3359300,2011,"75,001 to 110,000",NULL
3971300,2011,"75,001 to 110,000",27444
NULL,2011,"75,001 to 110,000",NULL
3153300,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
2309100,2011,"75,001 to 110,000",NULL
765800,2011,"75,001 to 110,000",14437
3144400,2011,"75,001 to 110,000",13217
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
3078200,2011,"75,001 to 110,000",NULL
2099200,2011,"75,001 to 110,000",NULL
2303800,2011,"75,001 to 110,000",NULL
2222000,2011,"75,001 to 110,000",NULL
2289000,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
2199900,2011,"75,001 to 110,000",NULL
2514100,2011,"75,001 to 110,000",NULL
3534400,2011,"75,001 to 110,000",26215
4016500,2011,"75,001 to 110,000",14139
4148700,2011,"75,001 to 110,000",NULL
3962300,2011,"75,001 to 110,000",NULL
4136400,2011,"75,001 to 110,000",16910
4060300,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
2317800,2011,"75,001 to 110,000",16363
2106601,2011,"75,001 to 110,000",17268
3706300,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
2106600,2011,"75,001 to 110,000",13628
2113600,2011,"75,001 to 110,000",22687
2113610,2011,"75,001 to 110,000",NULL
021136A1  ,2011,"75,001 to 110,000",23975
211400,2011,"75,001 to 110,000",21768
274100,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",17638
757200,2011,"75,001 to 110,000",35370
372600,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
-2,2011,"75,001 to 110,000",NULL
372601,2011,"75,001 to 110,000",NULL
-2,2011,"75,001 to 110,000",NULL
1048900,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
-2,2011,"75,001 to 110,000",NULL
3819300,2011,"75,001 to 110,000",13544
123200,2011,"75,001 to 110,000",NULL
1001000,2011,"75,001 to 110,000",8
2601000,2011,"75,001 to 110,000",11895
2311200,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",16025
143400,2011,"75,001 to 110,000",34388
3225300,2011,"75,001 to 110,000",66045
1194101,2011,"75,001 to 110,000",NULL
1194100,2011,"75,001 to 110,000",NULL
2270802,2011,"75,001 to 110,000",32648
2270800,2011,"75,001 to 110,000",14619
NULL,2011,"75,001 to 110,000",NULL
211500,2011,"75,001 to 110,000",3256
2503400,2011,"75,001 to 110,000",NULL
182300,2011,"75,001 to 110,000",NULL
178400,2011,"75,001 to 110,000",19042
178500,2011,"75,001 to 110,000",21448
341800,2011,"75,001 to 110,000",17661
211600,2011,"75,001 to 110,000",NULL
154500,2011,"75,001 to 110,000",17314
223800,2011,"75,001 to 110,000",20027
4160400,2011,"75,001 to 110,000",NULL
4164400,2011,"75,001 to 110,000",20724
666100,2011,"75,001 to 110,000",NULL
354100,2011,"75,001 to 110,000",14996
211700,2011,"75,001 to 110,000",26117
205800,2011,"75,001 to 110,000",14754
NULL,2011,"75,001 to 110,000",NULL
735000,2011,"75,001 to 110,000",18637
233200,2011,"75,001 to 110,000",14913
111300,2011,"75,001 to 110,000",NULL
2234900,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
301002,2011,"75,001 to 110,000",NULL
301000,2011,"75,001 to 110,000",NULL
301004,2011,"75,001 to 110,000",NULL
301003,2011,"75,001 to 110,000",NULL
301005,2011,"75,001 to 110,000",32820
003010A1  ,2011,"75,001 to 110,000",NULL
1289100,2011,"75,001 to 110,000",22813
1289102,2011,"75,001 to 110,000",25885
1289101,2011,"75,001 to 110,000",NULL
743000,2011,"75,001 to 110,000",31830
3067000,2011,"75,001 to 110,000",19845
3156400,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
961200,2011,"75,001 to 110,000",NULL
3513400,2011,"75,001 to 110,000",NULL
751800,2011,"75,001 to 110,000",14680
2562300,2011,"75,001 to 110,000",NULL
2159100,2011,"75,001 to 110,000",NULL
754400,2011,"75,001 to 110,000",13224
-2,2011,"75,001 to 110,000",NULL
3559300,2011,"75,001 to 110,000",NULL
290600,2011,"75,001 to 110,000",14197
3068600,2011,"75,001 to 110,000",NULL
223900,2011,"75,001 to 110,000",12217
347700,2011,"75,001 to 110,000",21920
163200,2011,"75,001 to 110,000",NULL
134600,2011,"75,001 to 110,000",13148
323500,2011,"75,001 to 110,000",24741
2179902,2011,"75,001 to 110,000",NULL
2179900,2011,"75,001 to 110,000",NULL
2179919,2011,"75,001 to 110,000",NULL
021799A2  ,2011,"75,001 to 110,000",NULL
2179905,2011,"75,001 to 110,000",NULL
2179932,2011,"75,001 to 110,000",NULL
2179928,2011,"75,001 to 110,000",NULL
2179914,2011,"75,001 to 110,000",NULL
2179916,2011,"75,001 to 110,000",NULL
2179907,2011,"75,001 to 110,000",NULL
2179907,2011,"75,001 to 110,000",27345
2179935,2011,"75,001 to 110,000",NULL
2179929,2011,"75,001 to 110,000",NULL
2179908,2011,"75,001 to 110,000",NULL
2179918,2011,"75,001 to 110,000",NULL
2179921,2011,"75,001 to 110,000",NULL
2179913,2011,"75,001 to 110,000",NULL
2179909,2011,"75,001 to 110,000",NULL
3125400,2011,"75,001 to 110,000",32446
1647100,2011,"75,001 to 110,000",31319
723600,2011,"75,001 to 110,000",32006
723603,2011,"75,001 to 110,000",25581
007236A3  ,2011,"75,001 to 110,000",29612
2327600,2011,"75,001 to 110,000",29240
723602,2011,"75,001 to 110,000",31274
3125401,2011,"75,001 to 110,000",30694
2179901,2011,"75,001 to 110,000",25269
2179903,2011,"75,001 to 110,000",NULL
972300,2011,"75,001 to 110,000",NULL
886400,2011,"75,001 to 110,000",NULL
1180200,2011,"75,001 to 110,000",NULL
1084700,2011,"75,001 to 110,000",28517
001083A1  ,2011,"75,001 to 110,000",NULL
711300,2011,"75,001 to 110,000",22820
NULL,2011,"75,001 to 110,000",NULL
3115000,2011,"75,001 to 110,000",21657
NULL,2011,"75,001 to 110,000",NULL
4120900,2011,"75,001 to 110,000",37932
3695500,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
108100,2011,"75,001 to 110,000",14092
NULL,2011,"75,001 to 110,000",NULL
4131400,2011,"75,001 to 110,000",NULL
107100,2011,"75,001 to 110,000",11491
108700,2011,"75,001 to 110,000",18759
3997300,2011,"75,001 to 110,000",11441
3005100,2011,"75,001 to 110,000",NULL
3023400,2011,"75,001 to 110,000",NULL
1286000,2011,"75,001 to 110,000",NULL
2348200,2011,"75,001 to 110,000",-7386
109100,2011,"75,001 to 110,000",9101
109000,2011,"75,001 to 110,000",11340
109003,2011,"75,001 to 110,000",NULL
109002,2011,"75,001 to 110,000",1521
001090A1  ,2011,"75,001 to 110,000",NULL
108900,2011,"75,001 to 110,000",10269
2081400,2011,"75,001 to 110,000",19157
2521200,2011,"75,001 to 110,000",NULL
3159300,2011,"75,001 to 110,000",NULL
154600,2011,"75,001 to 110,000",13882
2257400,2011,"75,001 to 110,000",18491
643500,2011,"75,001 to 110,000",19061
NULL,2011,"75,001 to 110,000",NULL
301100,2011,"75,001 to 110,000",18173
111600,2011,"75,001 to 110,000",44566
2363500,2011,"75,001 to 110,000",NULL
2538500,2011,"75,001 to 110,000",NULL
2538502,2011,"75,001 to 110,000",NULL
2525900,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
3816300,2011,"75,001 to 110,000",15053
3095500,2011,"75,001 to 110,000",25774
195300,2011,"75,001 to 110,000",NULL
195200,2011,"75,001 to 110,000",24450
4057300,2011,"75,001 to 110,000",NULL
403300,2011,"75,001 to 110,000",14819
188100,2011,"75,001 to 110,000",12934
199000,2011,"75,001 to 110,000",9733
3117000,2011,"75,001 to 110,000",NULL
301200,2011,"75,001 to 110,000",22735
2187900,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
2595600,2011,"75,001 to 110,000",NULL
3012300,2011,"75,001 to 110,000",NULL
1115000,2011,"75,001 to 110,000",8328
NULL,2011,"75,001 to 110,000",NULL
4080300,2011,"75,001 to 110,000",NULL
2169900,2011,"75,001 to 110,000",NULL
1212000,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
2506000,2011,"75,001 to 110,000",NULL
902200,2011,"75,001 to 110,000",17732
2553500,2011,"75,001 to 110,000",NULL
211800,2011,"75,001 to 110,000",25583
4152700,2011,"75,001 to 110,000",5658
3906300,2011,"75,001 to 110,000",NULL
4038300,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",14988
3544300,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
100800,2011,"75,001 to 110,000",NULL
560000,2011,"75,001 to 110,000",7585
3740400,2011,"75,001 to 110,000",NULL
4160200,2011,"75,001 to 110,000",NULL
3104500,2011,"75,001 to 110,000",32288
1216500,2011,"75,001 to 110,000",NULL
2580200,2011,"75,001 to 110,000",23007
854300,2011,"75,001 to 110,000",NULL
3173300,2011,"75,001 to 110,000",NULL
2234600,2011,"75,001 to 110,000",NULL
259600,2011,"75,001 to 110,000",14568
3429600,2011,"75,001 to 110,000",NULL
1226300,2011,"75,001 to 110,000",NULL
2505400,2011,"75,001 to 110,000",8369
NULL,2011,"75,001 to 110,000",NULL
3468500,2011,"75,001 to 110,000",NULL
3051400,2011,"75,001 to 110,000",NULL
100900,2011,"75,001 to 110,000",17896
831000,2011,"75,001 to 110,000",10715
233400,2011,"75,001 to 110,000",23974
4021300,2011,"75,001 to 110,000",NULL
559900,2011,"75,001 to 110,000",8663
NULL,2011,"75,001 to 110,000",NULL
163300,2011,"75,001 to 110,000",22572
345800,2011,"75,001 to 110,000",20122
3727600,2011,"75,001 to 110,000",25874
3776300,2011,"75,001 to 110,000",33082
648700,2011,"75,001 to 110,000",NULL
163400,2011,"75,001 to 110,000",19364
354300,2011,"75,001 to 110,000",22910
1201500,2011,"75,001 to 110,000",11569
2362800,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
347800,2011,"75,001 to 110,000",13945
354400,2011,"75,001 to 110,000",NULL
737200,2011,"75,001 to 110,000",15650
2297702,2011,"75,001 to 110,000",NULL
2297700,2011,"75,001 to 110,000",NULL
2297701,2011,"75,001 to 110,000",NULL
2297705,2011,"75,001 to 110,000",10215
1162100,2011,"75,001 to 110,000",15074
1162101,2011,"75,001 to 110,000",16203
834300,2011,"75,001 to 110,000",NULL
4160500,2011,"75,001 to 110,000",NULL
2258600,2011,"75,001 to 110,000",19380
NULL,2011,"75,001 to 110,000",12861
1085800,2011,"75,001 to 110,000",14223
NULL,2011,"75,001 to 110,000",12862
2519800,2011,"75,001 to 110,000",14105
4171700,2011,"75,001 to 110,000",13238
3691400,2011,"75,001 to 110,000",NULL
3941300,2011,"75,001 to 110,000",16838
3837300,2011,"75,001 to 110,000",NULL
4155900,2011,"75,001 to 110,000",16434
NULL,2011,"75,001 to 110,000",NULL
2258400,2011,"75,001 to 110,000",15247
NULL,2011,"75,001 to 110,000",NULL
4140700,2011,"75,001 to 110,000",18771
4141000,2011,"75,001 to 110,000",16631
4137800,2011,"75,001 to 110,000",18062
2600900,2011,"75,001 to 110,000",16016
4167100,2011,"75,001 to 110,000",15837
NULL,2011,"75,001 to 110,000",17370
2117800,2011,"75,001 to 110,000",16144
NULL,2011,"75,001 to 110,000",20429
NULL,2011,"75,001 to 110,000",NULL
2123200,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
3839300,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",11210
4072300,2011,"75,001 to 110,000",13128
4142300,2011,"75,001 to 110,000",NULL
4119400,2011,"75,001 to 110,000",NULL
4134800,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
987300,2011,"75,001 to 110,000",NULL
4160700,2011,"75,001 to 110,000",12490
492900,2011,"75,001 to 110,000",NULL
598700,2011,"75,001 to 110,000",NULL
370200,2011,"75,001 to 110,000",19405
003702A1  ,2011,"75,001 to 110,000",NULL
4038400,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
3523300,2011,"75,001 to 110,000",NULL
3126300,2011,"75,001 to 110,000",NULL
3573300,2011,"75,001 to 110,000",NULL
2596412,2011,"75,001 to 110,000",21643
3176300,2011,"75,001 to 110,000",26387
3616300,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
3883400,2011,"75,001 to 110,000",23658
4156400,2011,"75,001 to 110,000",NULL
3110700,2011,"75,001 to 110,000",24997
3986300,2011,"75,001 to 110,000",NULL
244900,2011,"75,001 to 110,000",20039
3160300,2011,"75,001 to 110,000",NULL
826300,2011,"75,001 to 110,000",NULL
462100,2011,"75,001 to 110,000",NULL
111700,2011,"75,001 to 110,000",27530
NULL,2011,"75,001 to 110,000",NULL
1235900,2011,"75,001 to 110,000",NULL
212100,2011,"75,001 to 110,000",28909
314700,2011,"75,001 to 110,000",19048
1107400,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
2622900,2011,"75,001 to 110,000",NULL
4081300,2011,"75,001 to 110,000",8850
467300,2011,"75,001 to 110,000",16007
467313,2011,"75,001 to 110,000",22483
467317,2011,"75,001 to 110,000",15914
467305,2011,"75,001 to 110,000",15577
467301,2011,"75,001 to 110,000",15774
467302,2011,"75,001 to 110,000",15289
467309,2011,"75,001 to 110,000",16401
467303,2011,"75,001 to 110,000",15761
467304,2011,"75,001 to 110,000",15709
467306,2011,"75,001 to 110,000",16481
190300,2011,"75,001 to 110,000",20321
111800,2011,"75,001 to 110,000",NULL
3110800,2011,"75,001 to 110,000",NULL
1226801,2011,"75,001 to 110,000",NULL
1226800,2011,"75,001 to 110,000",NULL
3067400,2011,"75,001 to 110,000",NULL
301400,2011,"75,001 to 110,000",21259
178600,2011,"75,001 to 110,000",18111
206100,2011,"75,001 to 110,000",8093
3296300,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
2494700,2011,"75,001 to 110,000",NULL
2337400,2011,"75,001 to 110,000",NULL
266900,2011,"75,001 to 110,000",NULL
1320800,2011,"75,001 to 110,000",15560
3105200,2011,"75,001 to 110,000",16546
660600,2011,"75,001 to 110,000",NULL
3440300,2011,"75,001 to 110,000",16970
2331200,2011,"75,001 to 110,000",NULL
3116900,2011,"75,001 to 110,000",NULL
3733300,2011,"75,001 to 110,000",NULL
3010700,2011,"75,001 to 110,000",8705
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
191700,2011,"75,001 to 110,000",NULL
267100,2011,"75,001 to 110,000",29979
964500,2011,"75,001 to 110,000",28880
270800,2011,"75,001 to 110,000",27406
638900,2011,"75,001 to 110,000",NULL
4164900,2011,"75,001 to 110,000",NULL
2518900,2011,"75,001 to 110,000",10762
146600,2011,"75,001 to 110,000",NULL
111900,2011,"75,001 to 110,000",NULL
290800,2011,"75,001 to 110,000",25346
460800,2011,"75,001 to 110,000",10285
2242500,2011,"75,001 to 110,000",NULL
203600,2011,"75,001 to 110,000",20226
530600,2011,"75,001 to 110,000",13119
3730300,2011,"75,001 to 110,000",9091
2335701,2011,"75,001 to 110,000",NULL
2335702,2011,"75,001 to 110,000",NULL
2197500,2011,"75,001 to 110,000",NULL
1157400,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
224000,2011,"75,001 to 110,000",9309
3066600,2011,"75,001 to 110,000",NULL
212200,2011,"75,001 to 110,000",22402
396500,2011,"75,001 to 110,000",24490
2338200,2011,"75,001 to 110,000",33732
3758300,2011,"75,001 to 110,000",NULL
494900,2011,"75,001 to 110,000",NULL
354500,2011,"75,001 to 110,000",27021
2285700,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
3373300,2011,"75,001 to 110,000",41125
520400,2011,"75,001 to 110,000",NULL
2154400,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
855800,2011,"75,001 to 110,000",NULL
3999300,2011,"75,001 to 110,000",22908
NULL,2011,"75,001 to 110,000",NULL
2504900,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
2577700,2011,"75,001 to 110,000",NULL
739100,2011,"75,001 to 110,000",18960
NULL,2011,"75,001 to 110,000",NULL
2283800,2011,"75,001 to 110,000",NULL
2283805,2011,"75,001 to 110,000",NULL
2283801,2011,"75,001 to 110,000",NULL
2283804,2011,"75,001 to 110,000",NULL
2510300,2011,"75,001 to 110,000",NULL
1191900,2011,"75,001 to 110,000",NULL
212300,2011,"75,001 to 110,000",21893
2491100,2011,"75,001 to 110,000",26097
-2,2011,"75,001 to 110,000",26768
3713300,2011,"75,001 to 110,000",NULL
1267000,2011,"75,001 to 110,000",22697
644800,2011,"75,001 to 110,000",NULL
239700,2011,"75,001 to 110,000",14985
2536700,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
195400,2011,"75,001 to 110,000",23289
NULL,2011,"75,001 to 110,000",NULL
3804300,2011,"75,001 to 110,000",13122
376900,2011,"75,001 to 110,000",10397
974300,2011,"75,001 to 110,000",NULL
663900,2011,"75,001 to 110,000",NULL
499900,2011,"75,001 to 110,000",11076
NULL,2011,"75,001 to 110,000",NULL
1202600,2011,"75,001 to 110,000",NULL
705000,2011,"75,001 to 110,000",NULL
2343400,2011,"75,001 to 110,000",NULL
291000,2011,"75,001 to 110,000",24506
994100,2011,"75,001 to 110,000",10212
347900,2011,"75,001 to 110,000",30491
383500,2011,"75,001 to 110,000",24152
233600,2011,"75,001 to 110,000",15911
1274300,2011,"75,001 to 110,000",NULL
342000,2011,"75,001 to 110,000",22142
1025600,2011,"75,001 to 110,000",21912
176700,2011,"75,001 to 110,000",21695
3018500,2011,"75,001 to 110,000",20961
215100,2011,"75,001 to 110,000",16963
3409600,2011,"75,001 to 110,000",NULL
291100,2011,"75,001 to 110,000",24880
368200,2011,"75,001 to 110,000",33974
212400,2011,"75,001 to 110,000",24384
195500,2011,"75,001 to 110,000",-18045
473600,2011,"75,001 to 110,000",11344
NULL,2011,"75,001 to 110,000",NULL
1183000,2011,"75,001 to 110,000",15111
2242700,2011,"75,001 to 110,000",NULL
739400,2011,"75,001 to 110,000",27085
750200,2011,"75,001 to 110,000",26863
212600,2011,"75,001 to 110,000",44673
NULL,2011,"75,001 to 110,000",NULL
2253900,2011,"75,001 to 110,000",NULL
216700,2011,"75,001 to 110,000",11584
155400,2011,"75,001 to 110,000",20888
NULL,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
1119200,2011,"75,001 to 110,000",NULL
1192200,2011,"75,001 to 110,000",NULL
794700,2011,"75,001 to 110,000",NULL
NULL,2011,"75,001 to 110,000",NULL
190400,2011,"75,001 to 110,000",17685
380800,2011,"75,001 to 110,000",19656
NULL,2011,"75,001 to 110,000",NULL
233700,2011,"75,001 to 110,000",20688
163700,2011,"75,001 to 110,000",NULL
4153800,2011,"75,001 to 110,000",NULL
178700,2011,"75,001 to 110,000",20275
190500,2011,"75,001 to 110,000",18623
905804,2011,"75,001 to 110,000",NULL
905803,2011,"75,001 to 110,000",NULL
348000,2011,"75,001 to 110,000",15547
905800,2011,"75,001 to 110,000",25089
3266300,2011,"75,001 to 110,000",16395
