OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
4149500,2013,"Over 110,000",NULL
247700,2013,"Over 110,000",NULL
2517500,2013,"Over 110,000",NULL
3064900,2013,"Over 110,000",NULL
4168800,2013,"Over 110,000",NULL
3065100,2013,"Over 110,000",NULL
NULL,2013,"Over 110,000",NULL
4183300,2013,"Over 110,000",NULL
3783400,2013,"Over 110,000",23714
353700,2013,"Over 110,000",27831
154100,2013,"Over 110,000",12946
3122500,2013,"Over 110,000",NULL
2050300,2013,"Over 110,000",NULL
4104300,2013,"Over 110,000",15887
4207200,2013,"Over 110,000",NULL
4083300,2013,"Over 110,000",NULL
4133500,2013,"Over 110,000",NULL
4155500,2013,"Over 110,000",NULL
3346300,2013,"Over 110,000",NULL
4189800,2013,"Over 110,000",NULL
4185700,2013,"Over 110,000",NULL
753100,2013,"Over 110,000",32730
4126900,2013,"Over 110,000",NULL
1290500,2013,"Over 110,000",NULL
3288300,2013,"Over 110,000",NULL
2499000,2013,"Over 110,000",NULL
4118600,2013,"Over 110,000",NULL
2621300,2013,"Over 110,000",NULL
4156000,2013,"Over 110,000",22219
4185500,2013,"Over 110,000",NULL
4132400,2013,"Over 110,000",NULL
3277300,2013,"Over 110,000",NULL
2244300,2013,"Over 110,000",NULL
2244303,2013,"Over 110,000",NULL
3276301,2013,"Over 110,000",NULL
1323200,2013,"Over 110,000",NULL
3276300,2013,"Over 110,000",NULL
4144400,2013,"Over 110,000",NULL
2235900,2013,"Over 110,000",NULL
1050700,2013,"Over 110,000",NULL
4037500,2013,"Over 110,000",NULL
2552400,2013,"Over 110,000",NULL
NULL,2013,"Over 110,000",NULL
NULL,2013,"Over 110,000",NULL
4130700,2013,"Over 110,000",NULL
4093300,2013,"Over 110,000",NULL
3113400,2013,"Over 110,000",NULL
NULL,2013,"Over 110,000",NULL
1074100,2013,"Over 110,000",NULL
NULL,2013,"Over 110,000",NULL
3353300,2013,"Over 110,000",NULL
4165500,2013,"Over 110,000",NULL
NULL,2013,"Over 110,000",NULL
4157500,2013,"Over 110,000",NULL
4043300,2013,"Over 110,000",NULL
NULL,2013,"Over 110,000",NULL
3327400,2013,"Over 110,000",NULL
134500,2013,"Over 110,000",17759
266600,2013,"Over 110,000",41559
3103700,2013,"Over 110,000",13180
286000,2013,"Over 110,000",10166
3051900,2013,"Over 110,000",NULL
2068100,2013,"Over 110,000",NULL
223400,2013,"Over 110,000",27759
2520400,2013,"Over 110,000",NULL
812900,2013,"Over 110,000",NULL
2312000,2013,"Over 110,000",NULL
3736300,2013,"Over 110,000",NULL
4206800,2013,"Over 110,000",NULL
3757300,2013,"Over 110,000",NULL
3412300,2013,"Over 110,000",NULL
4155800,2013,"Over 110,000",NULL
4208900,2013,"Over 110,000",NULL
3786300,2013,"Over 110,000",NULL
4179200,2013,"Over 110,000",NULL
NULL,2013,"Over 110,000",NULL
1148401,2013,"Over 110,000",14120
2293600,2013,"Over 110,000",NULL
3127500,2013,"Over 110,000",23908
3532400,2013,"Over 110,000",NULL
4171000,2013,"Over 110,000",NULL
4146900,2013,"Over 110,000",NULL
3115500,2013,"Over 110,000",20928
2553000,2013,"Over 110,000",36952
4157100,2013,"Over 110,000",89422
4204300,2013,"Over 110,000",9825
3097200,2013,"Over 110,000",NULL
154200,2013,"Over 110,000",25644
887800,2013,"Over 110,000",29027
396300,2013,"Over 110,000",16936
4158100,2013,"Over 110,000",17582
1005600,2013,"Over 110,000",5322
3066700,2013,"Over 110,000",NULL
758200,2013,"Over 110,000",13308
962105,2013,"Over 110,000",20911
819400,2013,"Over 110,000",NULL
100200,2013,"Over 110,000",15416
NULL,2013,"Over 110,000",NULL
103400,2013,"Over 110,000",NULL
3032500,2013,"Over 110,000",NULL
100500,2013,"Over 110,000",2948
546300,2013,"Over 110,000",NULL
NULL,2013,"Over 110,000",NULL
360700,2013,"Over 110,000",NULL
884300,2013,"Over 110,000",NULL
2541000,2013,"Over 110,000",NULL
4138600,2013,"Over 110,000",NULL
106100,2013,"Over 110,000",33275
2170200,2013,"Over 110,000",NULL
288500,2013,"Over 110,000",31996
288600,2013,"Over 110,000",NULL
288700,2013,"Over 110,000",NULL
154400,2013,"Over 110,000",16862
560100,2013,"Over 110,000",6867
982200,2013,"Over 110,000",NULL
137400,2013,"Over 110,000",23408
223500,2013,"Over 110,000",27555
322900,2013,"Over 110,000",31984
239600,2013,"Over 110,000",1704
380600,2013,"Over 110,000",21028
4193100,2013,"Over 110,000",NULL
NULL,2013,"Over 110,000",NULL
3538300,2013,"Over 110,000",NULL
554400,2013,"Over 110,000",17604
266800,2013,"Over 110,000",26897
2282300,2013,"Over 110,000",NULL
195100,2013,"Over 110,000",NULL
NULL,2013,"Over 110,000",NULL
4174200,2013,"Over 110,000",NULL
NULL,2013,"Over 110,000",NULL
2495502,2013,"Over 110,000",NULL
2495500,2013,"Over 110,000",15466
3072400,2013,"Over 110,000",NULL
3493300,2013,"Over 110,000",NULL
111100,2013,"Over 110,000",NULL
205700,2013,"Over 110,000",13871
323000,2013,"Over 110,000",31425
3457300,2013,"Over 110,000",NULL
3069100,2013,"Over 110,000",NULL
190100,2013,"Over 110,000",8757
3358301,2013,"Over 110,000",NULL
3358300,2013,"Over 110,000",NULL
3358303,2013,"Over 110,000",NULL
341700,2013,"Over 110,000",10209
NULL,2013,"Over 110,000",NULL
1111700,2013,"Over 110,000",NULL
4189300,2013,"Over 110,000",NULL
2324400,2013,"Over 110,000",NULL
223600,2013,"Over 110,000",24722
223700,2013,"Over 110,000",7702
2290400,2013,"Over 110,000",NULL
323300,2013,"Over 110,000",30612
383200,2013,"Over 110,000",21769
353900,2013,"Over 110,000",NULL
3414500,2013,"Over 110,000",NULL
354000,2013,"Over 110,000",10093
4195100,2013,"Over 110,000",NULL
4124700,2013,"Over 110,000",32995
1081300,2013,"Over 110,000",17167
3833300,2013,"Over 110,000",NULL
162800,2013,"Over 110,000",31273
4151500,2013,"Over 110,000",16300
NULL,2013,"Over 110,000",NULL
746501,2013,"Over 110,000",48197
746500,2013,"Over 110,000",45143
NULL,2013,"Over 110,000",14575
NULL,2013,"Over 110,000",NULL
3491400,2013,"Over 110,000",NULL
1046000,2013,"Over 110,000",NULL
112000,2013,"Over 110,000",NULL
4169900,2013,"Over 110,000",NULL
1307400,2013,"Over 110,000",NULL
3903400,2013,"Over 110,000",NULL
3030802,2013,"Over 110,000",NULL
3030800,2013,"Over 110,000",NULL
3030800,2013,"Over 110,000",13413
4118700,2013,"Over 110,000",NULL
2241801,2013,"Over 110,000",29692
NULL,2013,"Over 110,000",NULL
2241800,2013,"Over 110,000",29148
3359300,2013,"Over 110,000",NULL
3971300,2013,"Over 110,000",NULL
466610,2013,"Over 110,000",NULL
3153300,2013,"Over 110,000",NULL
