OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
NULL,2009,"30,001 to 48,000",NULL
247700,2009,"30,001 to 48,000",NULL
2517500,2009,"30,001 to 48,000",NULL
3064900,2009,"30,001 to 48,000",15768
NULL,2009,"30,001 to 48,000",NULL
3065100,2009,"30,001 to 48,000",12228
NULL,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",NULL
3783400,2009,"30,001 to 48,000",20670
353700,2009,"30,001 to 48,000",18439
154100,2009,"30,001 to 48,000",7024
3122500,2009,"30,001 to 48,000",11124
2050300,2009,"30,001 to 48,000",26201
4104300,2009,"30,001 to 48,000",17724
NULL,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",NULL
4133500,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",NULL
3346300,2009,"30,001 to 48,000",19290
NULL,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",NULL
753100,2009,"30,001 to 48,000",32072
4126900,2009,"30,001 to 48,000",NULL
1290500,2009,"30,001 to 48,000",8280
3288300,2009,"30,001 to 48,000",NULL
2499000,2009,"30,001 to 48,000",10884
4118600,2009,"30,001 to 48,000",20532
2621300,2009,"30,001 to 48,000",13935
NULL,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",15899
3277300,2009,"30,001 to 48,000",NULL
2244300,2009,"30,001 to 48,000",NULL
2244303,2009,"30,001 to 48,000",NULL
032763A1  ,2009,"30,001 to 48,000",NULL
1323200,2009,"30,001 to 48,000",21252
3276300,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",21960
2235900,2009,"30,001 to 48,000",NULL
1050700,2009,"30,001 to 48,000",NULL
4037500,2009,"30,001 to 48,000",20712
2552400,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",NULL
4130700,2009,"30,001 to 48,000",NULL
4093300,2009,"30,001 to 48,000",8100
3113400,2009,"30,001 to 48,000",15972
NULL,2009,"30,001 to 48,000",NULL
1074100,2009,"30,001 to 48,000",23844
NULL,2009,"30,001 to 48,000",NULL
3353300,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",NULL
4043300,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",NULL
3327400,2009,"30,001 to 48,000",NULL
134500,2009,"30,001 to 48,000",8320
266600,2009,"30,001 to 48,000",19216
3103700,2009,"30,001 to 48,000",19386
286000,2009,"30,001 to 48,000",5590
3051900,2009,"30,001 to 48,000",NULL
2068100,2009,"30,001 to 48,000",NULL
223400,2009,"30,001 to 48,000",13756
2520400,2009,"30,001 to 48,000",24060
812900,2009,"30,001 to 48,000",19980
2312000,2009,"30,001 to 48,000",12420
3736300,2009,"30,001 to 48,000",14496
NULL,2009,"30,001 to 48,000",NULL
3757300,2009,"30,001 to 48,000",NULL
3412300,2009,"30,001 to 48,000",20398
NULL,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",NULL
3786300,2009,"30,001 to 48,000",NULL
NULL,2009,"30,001 to 48,000",NULL
