OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
2100608,2013,27206,28354,30204,30204,30204
252600,2013,19205,19081,22914,24707,25835
3100700,2013,3335,4170,5462,7226,NULL
383800,2013,19648,20039,22481,23487,19911
348100,2013,11809,13162,15574,18119,17968
3097801,2013,12232,NULL,NULL,NULL,NULL
3097800,2013,11664,12179,NULL,16289,NULL
808100,2013,8064,8181,10926,9813,10074
383900,2013,27740,29853,31912,32482,35906
NULL,2013,9655,NULL,9655,13315,NULL
3635300,2013,15981,NULL,NULL,NULL,NULL
2073400,2013,1046,2604,2354,NULL,NULL
673100,2013,24270,25586,25120,NULL,29803
2560000,2013,8882,8929,11804,12431,13271
4147600,2013,11114,NULL,NULL,NULL,NULL
3483500,2013,8576,9982,12097,14451,14451
302400,2013,15222,20225,24002,29446,31989
392800,2013,1922,1748,4953,6498,7023
2313000,2013,15984,14874,11974,21634,NULL
368300,2013,13473,14368,16775,18634,19617
291400,2013,18575,18896,28163,37663,37818
531800,2013,10310,11141,13174,10902,13727
2220400,2013,12549,15392,NULL,NULL,NULL
923200,2013,NULL,NULL,NULL,NULL,NULL
143700,2013,31970,29570,30411,31225,36806
2110900,2013,NULL,NULL,NULL,NULL,NULL
4137300,2013,14046,17630,14364,NULL,NULL
286100,2013,4416,5867,9002,11204,11395
2145800,2013,13170,12487,16110,17435,15768
268500,2013,10289,13774,20887,23042,23453
3250300,2013,15691,20694,NULL,NULL,NULL
2581200,2013,13765,12160,NULL,NULL,NULL
4089400,2013,17438,18807,19721,26370,NULL
3985300,2013,26325,27036,27562,NULL,28394
4127500,2013,18450,NULL,NULL,NULL,NULL
830800,2013,6734,6951,8656,9647,9816
324300,2013,15807,15988,18618,22250,26336
356100,2013,5695,6071,8626,10583,10583
302500,2013,17166,18325,21045,23271,25271
NULL,2013,NULL,NULL,NULL,NULL,NULL
4145900,2013,19346,22471,22751,NULL,NULL
1288000,2013,9331,NULL,NULL,NULL,NULL
259900,2013,15258,20892,29399,31684,32707
200300,2013,13694,15540,17126,21416,24099
2604700,2013,17727,15667,NULL,NULL,NULL
2166000,2013,NULL,NULL,NULL,NULL,NULL
1278300,2013,8698,NULL,NULL,NULL,NULL
4129400,2013,10151,9346,11196,NULL,NULL
3773300,2013,20238,21787,20667,22850,23950
NULL,2013,NULL,NULL,NULL,NULL,NULL
4148800,2013,16208,18480,21370,21870,21870
2175800,2013,NULL,NULL,NULL,NULL,NULL
100700,2013,6330,6032,7802,10512,NULL
728300,2013,3547,3693,4588,5220,5661
109300,2013,9643,8605,13813,13315,13697
190700,2013,NULL,NULL,NULL,NULL,NULL
3097700,2013,20367,22880,23998,NULL,NULL
3324300,2013,14726,15954,18876,17887,NULL
544900,2013,8946,9545,9847,9649,NULL
399500,2013,7908,8450,9748,11200,11389
190800,2013,21221,18242,18191,19357,15803
2266400,2013,11957,13454,16870,15132,17020
2602300,2013,14861,15479,15598,NULL,NULL
185000,2013,16300,17767,19116,22810,26597
3070200,2013,3577,2776,NULL,NULL,NULL
2099500,2013,6370,6565,8509,10304,10405
137800,2013,12522,12850,14549,17225,19369
NULL,2013,2612,3483,5244,6610,7494
233900,2013,9131,9893,11975,14136,14361
548900,2013,6868,7360,10812,NULL,NULL
527600,2013,7613,7863,10039,12433,12756
245300,2013,NULL,NULL,NULL,NULL,NULL
245300,2013,14783,15305,18000,20321,20316
224300,2013,10107,11611,14613,17986,19028
474200,2013,2947,4266,6551,7944,8363
1104600,2013,9539,10294,12334,13591,12755
318800,2013,8329,8954,11407,13336,13931
489000,2013,16562,18951,19100,20830,21592
533500,2013,10217,7237,12333,13863,15470
291500,2013,11181,11198,12374,15145,15275
2128700,2013,5337,NULL,NULL,NULL,NULL
1224800,2013,16337,16825,17461,18665,18708
2238500,2013,14542,14006,15081,16350,NULL
302600,2013,10702,10907,13365,12579,13942
2151500,2013,10894,12152,16004,16444,NULL
996400,2013,NULL,1724,NULL,NULL,NULL
2239100,2013,3547,3626,7161,8911,NULL
2239101,2013,4645,4587,7344,NULL,NULL
400300,2013,3813,5134,6384,9342,NULL
498800,2013,4111,4972,7074,9225,9586
377100,2013,8866,11040,16540,19204,19985
728900,2013,2127,3394,5108,8324,7187
477600,2013,16343,16426,17604,18657,NULL
377200,2013,4623,5873,8770,9428,NULL
196100,2013,17161,17024,20676,23685,28445
2189103,2013,7115,7907,NULL,NULL,NULL
2189101,2013,6685,7448,8951,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
2189100,2013,7005,6708,8674,NULL,NULL
2334403,2013,22495,22395,23614,27395,NULL
3304301,2013,22178,23871,NULL,27181,NULL
2334402,2013,23024,25012,27889,28639,NULL
2334401,2013,21485,22788,21515,NULL,NULL
3304300,2013,21599,NULL,NULL,NULL,NULL
3126400,2013,22387,26131,NULL,28048,NULL
2334400,2013,26992,27890,28240,25890,31740
3939400,2013,23944,23716,NULL,NULL,NULL
3336300,2013,4540,NULL,NULL,NULL,NULL
1054600,2013,8267,8390,10537,12655,12988
116100,2013,2592,3599,5677,7518,7841
1011100,2013,5413,NULL,NULL,NULL,NULL
3695300,2013,18978,NULL,NULL,NULL,NULL
2332840,2013,18793,19668,NULL,NULL,NULL
2332839,2013,11154,11525,NULL,NULL,NULL
2332806,2013,14025,NULL,14110,NULL,NULL
2332836,2013,12522,12548,NULL,NULL,NULL
2332810,2013,-570,4631,NULL,NULL,NULL
2332838,2013,13646,14140,14398,NULL,NULL
2332807,2013,11686,10461,16311,NULL,NULL
2332845,2013,13159,12573,15766,NULL,NULL
2332813,2013,12548,12203,NULL,NULL,NULL
2332814,2013,12280,11798,12134,16501,NULL
2332809,2013,13894,13671,16017,NULL,17902
2332803,2013,13104,13850,NULL,17906,NULL
2332800,2013,12762,13120,13788,17000,NULL
2332868,2013,12327,10966,15891,NULL,NULL
2332819,2013,11043,12068,13793,NULL,NULL
116200,2013,4828,5906,7169,7547,11269
253900,2013,8047,9161,11017,12557,12370
116300,2013,7600,8617,10304,10904,NULL
638500,2013,NULL,NULL,NULL,NULL,NULL
638503,2013,18703,18615,22228,NULL,NULL
638504,2013,NULL,NULL,NULL,NULL,NULL
638511,2013,19754,NULL,NULL,NULL,NULL
638500,2013,18002,20252,22702,23864,23627
638510,2013,23614,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
638507,2013,19451,21657,25501,NULL,25501
NULL,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
638501,2013,19971,NULL,25521,NULL,NULL
638508,2013,NULL,NULL,NULL,NULL,NULL
638506,2013,NULL,26120,NULL,NULL,26120
826301,2013,14728,14838,16854,NULL,NULL
160500,2013,17200,16692,20275,20515,22789
NULL,2013,NULL,NULL,NULL,NULL,NULL
4117900,2013,10519,13467,NULL,NULL,NULL
4126400,2013,6191,NULL,NULL,NULL,NULL
368400,2013,25184,25911,30847,32208,35760
3072200,2013,7381,8467,10155,12072,12186
116400,2013,24746,24945,27776,31456,40121
950900,2013,1723,2916,5818,NULL,NULL
1293000,2013,14049,14959,18047,18747,NULL
555700,2013,7850,8012,NULL,NULL,NULL
2280500,2013,9846,11734,12384,13838,13838
1036500,2013,NULL,NULL,22741,NULL,NULL
3096200,2013,20871,22280,25280,NULL,NULL
2356600,2013,12337,NULL,NULL,NULL,NULL
2178200,2013,5334,5140,5677,NULL,NULL
4096300,2013,NULL,NULL,NULL,NULL,NULL
341900,2013,14462,15625,17433,18830,19353
3735400,2013,5258,7483,NULL,NULL,NULL
3827300,2013,22156,21997,NULL,NULL,NULL
4143500,2013,NULL,NULL,NULL,NULL,NULL
2297000,2013,12260,11999,14480,NULL,NULL
2576900,2013,17717,16875,19083,NULL,NULL
3278300,2013,24361,NULL,NULL,NULL,NULL
3234300,2013,NULL,NULL,NULL,NULL,NULL
2338600,2013,12568,NULL,NULL,NULL,NULL
1088000,2013,7944,8414,11852,14192,NULL
324400,2013,14028,17508,21455,23221,28361
562000,2013,1877,NULL,NULL,NULL,NULL
1218200,2013,1110,2223,3296,6215,5940
2204200,2013,19566,22429,NULL,NULL,NULL
399800,2013,7605,7869,10398,11911,13039
2211900,2013,7682,8838,10088,NULL,NULL
2211901,2013,6849,9604,10104,NULL,NULL
2211902,2013,7922,8917,12572,NULL,NULL
321800,2013,7251,7820,9629,11077,10667
2176000,2013,12169,11976,NULL,NULL,NULL
465000,2013,8114,8796,9558,10337,NULL
3409500,2013,15639,NULL,NULL,NULL,18995
752900,2013,15900,17272,19970,20392,20872
324500,2013,19341,19941,21876,25725,29029
331700,2013,13125,14502,16793,20269,21605
849202,2013,NULL,NULL,NULL,NULL,NULL
4118400,2013,13491,NULL,15084,NULL,NULL
169400,2013,10087,10495,8071,18363,NULL
166100,2013,NULL,NULL,NULL,NULL,NULL
2545200,2013,2873,2409,NULL,NULL,NULL
2165900,2013,11127,14036,NULL,NULL,NULL
147200,2013,3357,4022,5598,8731,9298
530400,2013,8066,8393,10838,12535,12782
3051100,2013,-834,6203,6676,NULL,NULL
747300,2013,16761,19426,19851,NULL,NULL
3230300,2013,2914,63,2110,2152,NULL
291600,2013,17365,18266,18726,23202,26610
2074900,2013,13197,13829,13494,NULL,NULL
282200,2013,NULL,NULL,NULL,NULL,NULL
348200,2013,6032,4934,7089,6479,8310
3199300,2013,17543,NULL,23101,NULL,NULL
178900,2013,NULL,NULL,NULL,NULL,NULL
3665400,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
4184500,2013,11652,13368,NULL,NULL,NULL
370600,2013,14675,15745,18705,21758,23766
116500,2013,NULL,NULL,NULL,NULL,NULL
302900,2013,10760,13136,19427,20390,20655
1090600,2013,NULL,NULL,NULL,NULL,NULL
1034500,2013,6027,6816,8501,9321,9252
4180000,2013,14416,15704,16995,17779,17779
2125500,2013,32350,33425,NULL,38575,38575
355300,2013,7124,7601,9405,9196,NULL
342300,2013,11114,14428,15861,20287,20300
653400,2013,NULL,NULL,NULL,NULL,NULL
116600,2013,1531,2379,4593,6297,NULL
2178700,2013,8295,8917,11222,NULL,NULL
450200,2013,2998,3628,5966,6983,NULL
3079900,2013,23632,24568,27235,NULL,NULL
2515400,2013,24396,NULL,NULL,NULL,29676
2515401,2013,26051,26501,NULL,NULL,NULL
2515403,2013,19358,22228,NULL,NULL,NULL
2515402,2013,22173,24831,NULL,NULL,NULL
164700,2013,NULL,NULL,NULL,NULL,NULL
165200,2013,4183,5230,7336,9412,9503
164800,2013,5493,6366,8721,10206,10206
165400,2013,8338,9363,10556,13006,13006
165000,2013,6996,7995,8688,11493,11493
976700,2013,7523,8770,10755,12270,NULL
164900,2013,4571,5386,7055,9687,9687
165500,2013,4051,4756,6906,7493,8832
NULL,2013,12702,12797,15397,15397,15397
1302200,2013,31717,31880,33042,NULL,NULL
4119100,2013,NULL,NULL,NULL,NULL,NULL
487800,2013,4219,4402,4629,7448,7448
342400,2013,16896,11923,21110,16940,19024
116900,2013,NULL,NULL,NULL,NULL,NULL
117000,2013,11104,7477,12909,20685,38669
128800,2013,NULL,NULL,NULL,NULL,NULL
2581100,2013,4353,NULL,5543,NULL,NULL
355400,2013,7963,8502,9225,10558,10699
2550000,2013,12286,8390,11547,NULL,NULL
331800,2013,12933,13774,16982,19512,20359
155900,2013,29006,30977,33296,34079,34201
377300,2013,5772,7086,9276,12070,12289
485200,2013,5886,6564,8685,10266,10638
213900,2013,17786,18983,19249,23001,33921
185200,2013,17166,20813,20185,21855,26814
895900,2013,9151,8777,5357,NULL,NULL
986200,2013,15689,16989,16978,18609,22022
269900,2013,15746,19070,23140,26928,31608
3367401,2013,17909,19377,20788,NULL,NULL
318900,2013,6508,9659,8580,NULL,NULL
897600,2013,10669,11615,14248,15913,16975
2535600,2013,6342,5740,NULL,NULL,NULL
2169600,2013,9453,NULL,12377,14015,14015
224600,2013,12957,12208,9507,5541,16689
342500,2013,7815,15083,10490,13208,14903
510200,2013,NULL,NULL,NULL,NULL,NULL
808200,2013,-58,741,2446,3611,NULL
398200,2013,25331,28423,27491,33278,28650
2110700,2013,9109,9857,10789,NULL,NULL
2110701,2013,9993,10024,11185,NULL,NULL
2110702,2013,10073,11053,11843,NULL,NULL
303100,2013,31674,30061,33010,32651,38518
399900,2013,4557,5339,7890,8476,NULL
303200,2013,14876,15615,18206,19470,19261
2090700,2013,NULL,NULL,NULL,38183,NULL
492300,2013,5715,215,3148,5715,NULL
678700,2013,5338,6694,10229,11694,12090
843700,2013,17465,18169,21072,21072,NULL
2497500,2013,21612,21296,NULL,NULL,NULL
190900,2013,4070,4707,6684,7752,6892
575200,2013,4415,6339,8812,11423,11423
2309500,2013,12685,NULL,NULL,NULL,NULL
474300,2013,7671,7902,8521,8942,NULL
2338000,2013,705,NULL,NULL,NULL,NULL
1109700,2013,1226,NULL,NULL,NULL,NULL
2352500,2013,7130,NULL,NULL,NULL,NULL
4115300,2013,9449,9182,10313,13253,11953
NULL,2013,NULL,NULL,NULL,NULL,NULL
240100,2013,809,1895,3486,NULL,NULL
4126500,2013,11118,11102,15153,NULL,NULL
4126502,2013,11786,11248,14890,NULL,NULL
871100,2013,NULL,NULL,NULL,NULL,NULL
354600,2013,5286,5897,7885,9800,10546
531600,2013,8732,8759,9630,NULL,NULL
345100,2013,12197,13701,16438,17880,18512
NULL,2013,NULL,NULL,NULL,NULL,NULL
4092300,2013,16660,NULL,NULL,NULL,NULL
2063500,2013,5379,NULL,NULL,NULL,NULL
3577300,2013,21897,NULL,NULL,NULL,NULL
3090600,2013,13767,15830,17430,17430,NULL
107200,2013,4515,6160,6822,8342,NULL
644300,2013,NULL,NULL,NULL,NULL,NULL
3100400,2013,9008,10083,11027,14181,14222
185400,2013,16803,17372,18979,21657,24669
191000,2013,2233,2770,3416,3612,NULL
117700,2013,19885,19461,23956,26243,27358
342700,2013,15889,13966,17156,16624,17638
203900,2013,4903,9010,18314,18795,40456
191100,2013,4052,4802,8330,8883,8827
257200,2013,17367,18636,20943,25102,32032
NULL,2013,NULL,NULL,NULL,NULL,NULL
3157600,2013,2607,3600,5826,6209,NULL
3452300,2013,8480,8531,NULL,NULL,NULL
2552300,2013,7977,NULL,NULL,NULL,NULL
3800300,2013,8598,NULL,NULL,NULL,NULL
3061900,2013,5376,5376,NULL,NULL,NULL
1056700,2013,2476,3514,4474,5415,NULL
729600,2013,26043,NULL,NULL,NULL,NULL
270000,2013,NULL,NULL,NULL,NULL,NULL
270100,2013,7134,9867,12384,20466,32798
2220000,2013,29029,28883,30593,NULL,NULL
677100,2013,33268,31535,30506,34656,36272
672000,2013,3873,NULL,NULL,NULL,NULL
3422400,2013,25343,NULL,NULL,NULL,NULL
3071603,2013,17364,18214,NULL,NULL,NULL
3071601,2013,15512,15512,NULL,NULL,NULL
3071602,2013,15398,16348,NULL,NULL,NULL
3071600,2013,16544,16544,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
147100,2013,7162,8313,9915,9712,9484
342800,2013,11439,13964,17423,18781,19413
155800,2013,9793,10508,12377,13739,14020
2106100,2013,7497,8649,10999,NULL,NULL
2615800,2013,20948,21509,21106,NULL,22489
665600,2013,6591,7983,11323,12660,12788
794100,2013,8762,10086,10598,12211,12211
2337900,2013,7101,6888,6913,11688,NULL
2079700,2013,9006,NULL,13073,NULL,NULL
2079701,2013,14636,NULL,NULL,NULL,NULL
3128100,2013,20080,19824,22406,24013,NULL
4184900,2013,16027,16685,19312,19312,19312
769400,2013,3304,4116,6469,8336,8490
117800,2013,7930,8853,9951,10636,NULL
4168600,2013,10554,11537,10885,NULL,NULL
3125100,2013,4807,3520,5557,NULL,NULL
1034300,2013,4671,NULL,NULL,NULL,NULL
270300,2013,17314,17506,20330,23606,23973
214000,2013,16839,15907,18766,21052,27179
234100,2013,17144,17947,20375,26786,30057
260000,2013,13591,16325,24421,26157,26538
254000,2013,16504,14824,17634,21320,21581
118100,2013,5046,6222,8224,9158,9364
161900,2013,5051,5122,7585,9775,10284
206400,2013,6853,7764,10129,12377,12594
1036200,2013,6438,6896,8683,11082,11608
368500,2013,14966,14422,23383,20849,27200
269800,2013,5274,7271,11135,13809,14274
291700,2013,6121,6689,7246,NULL,NULL
1138500,2013,15061,15211,22629,28053,33095
890300,2013,5142,6166,7708,9979,11122
118200,2013,7943,NULL,NULL,NULL,NULL
214100,2013,13791,18461,21776,25301,43723
709600,2013,7186,8887,10885,12693,NULL
3022400,2013,3803,3642,2394,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
997600,2013,8106,8720,9894,12215,NULL
250000,2013,11078,11057,11971,13628,13001
118500,2013,3954,5078,7509,8463,NULL
118600,2013,1915,NULL,NULL,NULL,NULL
118700,2013,7773,13115,NULL,NULL,NULL
4211800,2013,6305,7088,9159,10357,10529
370500,2013,6223,9337,13860,20336,24285
2205000,2013,11331,12651,NULL,15460,15460
2594303,2013,24723,25677,NULL,NULL,NULL
2594302,2013,22815,23573,NULL,NULL,NULL
2594300,2013,15432,17666,19273,21946,NULL
3120300,2013,20753,22679,NULL,NULL,NULL
2594301,2013,18727,23500,NULL,NULL,NULL
3120301,2013,22799,25702,24148,NULL,NULL
2361400,2013,4298,5489,7326,8996,8901
1172500,2013,1435,1435,1435,NULL,NULL
4185000,2013,20005,23319,21519,23319,23319
940100,2013,22074,21429,22416,24549,26331
134700,2013,11662,12503,18667,24737,39912
3289300,2013,8164,NULL,NULL,NULL,NULL
3068201,2013,16265,16974,18671,20190,20460
135800,2013,13340,14328,16976,18039,NULL
450600,2013,9532,5647,12450,14283,14293
135900,2013,9304,9554,10928,12901,14233
3584400,2013,23813,24287,26446,NULL,NULL
134800,2013,19966,20756,25363,27363,27375
1157200,2013,14802,NULL,NULL,NULL,NULL
3686300,2013,NULL,NULL,NULL,NULL,NULL
135000,2013,9898,10708,14656,20861,21467
4208700,2013,NULL,NULL,NULL,NULL,NULL
136500,2013,11016,11386,14682,16361,16883
3343700,2013,NULL,NULL,NULL,NULL,NULL
1014800,2013,18216,17575,20025,23475,23475
1014802,2013,15872,15936,21161,22236,15623
1014805,2013,16951,17012,19068,21646,21709
1014804,2013,NULL,NULL,NULL,NULL,NULL
4194300,2013,15065,16008,16008,16008,NULL
3748501,2013,18956,NULL,NULL,NULL,NULL
2289200,2013,13005,11644,18810,NULL,NULL
377400,2013,6893,7963,9864,12643,13262
890200,2013,4361,5093,6034,NULL,NULL
890201,2013,4621,5009,7776,NULL,NULL
245600,2013,13118,11488,11267,9104,6086
770700,2013,6540,NULL,NULL,NULL,NULL
343000,2013,15117,16088,18423,16566,18510
4127300,2013,5134,5389,5409,NULL,NULL
4127301,2013,3528,3125,3220,NULL,NULL
4159400,2013,NULL,NULL,NULL,NULL,NULL
166500,2013,26593,26596,29428,30310,33900
2110200,2013,23237,26392,26562,29654,30642
4151900,2013,6947,7752,8781,11981,NULL
NULL,2013,3650,3675,5092,NULL,NULL
342900,2013,13830,12172,15450,18904,18502
4121500,2013,9546,10065,10395,12588,NULL
348300,2013,5023,6033,8310,10011,10428
156000,2013,NULL,NULL,NULL,NULL,NULL
270700,2013,8086,3514,7258,16621,37510
678900,2013,3541,4747,7873,9927,10291
2272700,2013,1785,2284,3334,NULL,NULL
303900,2013,25106,12737,18375,25234,23270
686700,2013,4551,5468,8183,9408,9458
156100,2013,9645,11131,13055,14310,14874
562400,2013,8067,8709,10498,13020,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
355600,2013,23953,25949,28462,28929,NULL
2536600,2013,25203,27413,29967,29255,NULL
3367400,2013,16244,18221,19632,NULL,NULL
3874400,2013,12269,10327,17476,NULL,18242
323100,2013,5370,6058,8117,9901,10100
2276900,2013,11744,13002,13987,17326,16949
680700,2013,6335,7723,10126,10654,11748
954200,2013,7121,8231,10346,13284,13888
324900,2013,6401,7932,10189,11359,11539
340800,2013,4883,6202,8762,10380,10588
1116700,2013,8775,9477,11642,13435,14004
3015100,2013,5210,5304,7188,NULL,NULL
4040300,2013,16993,NULL,NULL,NULL,NULL
4163300,2013,25367,25909,28105,29399,29928
3108600,2013,10741,13371,13371,NULL,NULL
3416300,2013,18510,19044,21067,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
3759300,2013,14907,NULL,NULL,NULL,NULL
246700,2013,NULL,23366,NULL,30266,29433
381000,2013,8413,9482,11765,15089,15053
887100,2013,20205,21144,23255,24171,24171
887101,2013,20313,NULL,NULL,NULL,NULL
807100,2013,27170,27412,NULL,NULL,NULL
3542300,2013,19488,21909,24286,NULL,24286
2361600,2013,18813,19168,22694,NULL,NULL
2157100,2013,19072,19288,22690,24355,NULL
760700,2013,20218,20560,21674,NULL,NULL
888700,2013,19390,21753,22871,23703,23703
2361602,2013,19688,21154,23976,23976,23976
853700,2013,19318,19844,23987,23987,23987
793000,2013,20274,20287,22314,25049,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
2089600,2013,21110,20189,22568,NULL,NULL
2275100,2013,18195,20403,23208,23208,NULL
2089601,2013,20050,19557,24830,NULL,NULL
2172700,2013,19726,20123,NULL,24239,NULL
1055400,2013,11727,12333,15293,17505,NULL
234600,2013,13114,14893,18398,22118,25870
270900,2013,12577,15491,19731,22180,24100
245700,2013,NULL,NULL,NULL,NULL,NULL
2087600,2013,NULL,NULL,NULL,NULL,NULL
224700,2013,17177,17966,18923,19616,19795
166600,2013,16686,16351,16216,19934,22473
2070500,2013,19329,21846,22825,28468,30296
254100,2013,14035,17320,19412,19957,20656
319100,2013,17420,16255,20170,22220,23466
234700,2013,16946,14740,17546,19532,22480
355700,2013,20982,21146,24345,24124,26713
384200,2013,18633,19158,20520,23475,24694
2058600,2013,5458,5484,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
2316603,2013,33192,34229,34804,35405,NULL
2316600,2013,16292,19054,19989,NULL,NULL
2316601,2013,18320,19005,20218,20718,NULL
137900,2013,6586,16861,23918,29461,43266
2148700,2013,11271,12482,12310,15154,13421
315300,2013,7503,6837,9448,11727,12507
3034400,2013,21830,22836,25729,26888,26888
3029900,2013,8776,NULL,NULL,NULL,NULL
2289600,2013,10624,5215,13660,NULL,NULL
1318900,2013,10972,12853,14651,15120,15380
2617000,2013,15094,13199,16174,NULL,NULL
818903,2013,12062,10724,NULL,16049,NULL
752205,2013,14863,14867,16300,NULL,NULL
2617001,2013,17253,16974,NULL,NULL,NULL
752200,2013,14132,14093,17300,18708,NULL
818900,2013,13043,13304,14504,17454,17454
119000,2013,9257,NULL,NULL,NULL,NULL
118900,2013,NULL,NULL,NULL,NULL,NULL
343100,2013,16974,16803,20528,19881,20928
2274300,2013,NULL,NULL,NULL,NULL,NULL
2248600,2013,NULL,NULL,NULL,NULL,NULL
271000,2013,12772,12399,19937,17085,18185
240200,2013,3566,4155,5392,NULL,NULL
3542400,2013,8272,NULL,NULL,NULL,NULL
206800,2013,10206,12599,16147,6741,NULL
133900,2013,19975,20124,22529,20769,17976
4131300,2013,6324,4738,8438,NULL,NULL
185600,2013,11267,14531,16399,22064,29218
271100,2013,9149,10539,16830,24153,41691
226600,2013,15310,16388,17957,19215,23303
286300,2013,4717,5967,9585,11033,11557
1231500,2013,31163,38051,39089,40014,NULL
2491700,2013,21317,22185,23810,NULL,NULL
3455700,2013,NULL,NULL,NULL,NULL,NULL
2279600,2013,19118,20350,21637,22613,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
3766301,2013,18054,20076,20742,NULL,NULL
3766300,2013,15065,17243,17795,NULL,NULL
2623800,2013,13804,16068,17341,17754,NULL
3099002,2013,19026,20139,20903,21839,NULL
3099000,2013,20077,20874,22567,22782,NULL
2582700,2013,16994,19575,20816,21809,NULL
4166900,2013,20379,22111,23961,NULL,NULL
2150600,2013,7497,8649,11359,12213,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
1248300,2013,19117,19087,20580,21748,22118
3275300,2013,12089,13899,15949,15949,NULL
2159800,2013,13111,NULL,NULL,NULL,NULL
960000,2013,14688,NULL,NULL,NULL,NULL
4173900,2013,9259,11226,NULL,NULL,NULL
3832400,2013,13659,NULL,NULL,NULL,NULL
2548500,2013,7338,6126,10207,11676,11676
NULL,2013,NULL,NULL,NULL,NULL,NULL
4163400,2013,7575,NULL,NULL,NULL,NULL
NULL,2013,7688,8793,10951,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
4171500,2013,3180,5715,3215,NULL,NULL
NULL,2013,11413,8701,NULL,10301,NULL
2220900,2013,4760,5326,7765,NULL,NULL
753600,2013,7188,8073,9901,9887,12893
245800,2013,12363,12823,16736,17822,21156
772900,2013,4576,5780,8843,10664,10797
NULL,2013,NULL,NULL,NULL,NULL,NULL
348400,2013,15101,15439,18629,22527,25358
661200,2013,NULL,NULL,NULL,NULL,NULL
470700,2013,NULL,NULL,NULL,NULL,NULL
190200,2013,8409,9082,10873,12462,12715
2068200,2013,19499,18952,18355,NULL,NULL
754900,2013,19822,20705,21143,23769,23388
4135000,2013,15786,16836,NULL,NULL,NULL
927200,2013,10675,NULL,NULL,NULL,NULL
224800,2013,NULL,NULL,NULL,NULL,NULL
2603100,2013,15049,18460,20147,20504,NULL
679900,2013,4543,5716,6932,5862,NULL
1005500,2013,13332,17202,17540,18590,18590
3319300,2013,10146,10048,13181,12606,NULL
3319301,2013,10033,11625,13896,13896,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
3912300,2013,7955,9885,11985,NULL,NULL
254200,2013,20492,19524,23064,24267,30234
3010400,2013,13821,14056,14206,NULL,NULL
4187700,2013,4044,4138,4698,NULL,NULL
4121800,2013,20394,21018,21468,22568,NULL
3456700,2013,9405,12544,14750,NULL,NULL
236600,2013,13404,13567,16678,20235,NULL
245900,2013,4456,4979,6466,8050,6701
109500,2013,8085,8873,10485,12995,12227
704400,2013,3215,3926,5319,NULL,NULL
238300,2013,18210,18966,19016,20321,17944
2494800,2013,10220,12055,12972,NULL,NULL
119200,2013,8349,10037,11655,13764,15083
3723300,2013,20099,27708,28976,30117,30117
730400,2013,27253,28983,30972,33981,36159
NULL,2013,NULL,NULL,NULL,NULL,NULL
3876300,2013,9046,8783,10983,8263,13483
246000,2013,12948,14965,16394,18700,18709
260100,2013,7415,8367,10595,12423,NULL
348500,2013,14833,13260,18718,19350,19927
727300,2013,5148,6928,10721,13443,14233
269100,2013,6051,7769,10512,12787,13294
269200,2013,7369,8721,11246,13938,14170
268700,2013,3923,6381,10032,12872,13281
268800,2013,3537,6028,10035,13429,13964
476500,2013,NULL,NULL,NULL,NULL,NULL
861100,2013,6675,7868,11308,13549,13674
268900,2013,4698,6957,10893,14004,14468
269300,2013,3470,5818,9770,12764,13275
269400,2013,5206,6853,9918,11926,12563
1005100,2013,7314,8808,11208,13071,13527
702200,2013,2668,5472,9864,12074,12957
1009700,2013,7186,8907,12566,14609,15240
269600,2013,4716,6823,10158,12908,13215
269000,2013,3538,5673,10421,12382,13622
269700,2013,3626,5350,7714,9658,9953
3191300,2013,NULL,NULL,NULL,NULL,NULL
2506100,2013,NULL,NULL,NULL,NULL,NULL
475900,2013,4087,6260,9959,12944,13896
214300,2013,25775,26888,30153,30887,34789
325100,2013,370,8061,-9447,NULL,NULL
4192000,2013,5001,5182,7457,NULL,NULL
