OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
109003,2010,"OVER 110,000",13845
109002,2010,"OVER 110,000",8574
108900,2010,"OVER 110,000",11932
154600,2010,"OVER 110,000",16114
301100,2010,"OVER 110,000",18317
111600,2010,"OVER 110,000",47010
3095500,2010,"OVER 110,000",24607
195200,2010,"OVER 110,000",27107
188100,2010,"OVER 110,000",20263
199000,2010,"OVER 110,000",9151
301200,2010,"OVER 110,000",24242
211800,2010,"OVER 110,000",39123
1216500,2010,"OVER 110,000",12545
3468500,2010,"OVER 110,000",30221
100900,2010,"OVER 110,000",17166
831000,2010,"OVER 110,000",11129
233400,2010,"OVER 110,000",31312
163300,2010,"OVER 110,000",27262
345800,2010,"OVER 110,000",20029
3776300,2010,"OVER 110,000",34374
163400,2010,"OVER 110,000",19500
354300,2010,"OVER 110,000",23465
1201500,2010,"OVER 110,000",11794
347800,2010,"OVER 110,000",13867
737200,2010,"OVER 110,000",16584
1162100,2010,"OVER 110,000",47557
1162101,2010,"OVER 110,000",47291
1085800,2010,"OVER 110,000",30648
3941300,2010,"OVER 110,000",20607
4140700,2010,"OVER 110,000",31867
4141000,2010,"OVER 110,000",28500
4137800,2010,"OVER 110,000",32010
4072300,2010,"OVER 110,000",16626
370200,2010,"OVER 110,000",19835
244900,2010,"OVER 110,000",16976
826300,2010,"OVER 110,000",19764
111700,2010,"OVER 110,000",26804
212100,2010,"OVER 110,000",41769
314700,2010,"OVER 110,000",17203
1107400,2010,"OVER 110,000",5700
467300,2010,"OVER 110,000",15844
467313,2010,"OVER 110,000",21103
467317,2010,"OVER 110,000",15985
467305,2010,"OVER 110,000",16470
467301,2010,"OVER 110,000",17850
467302,2010,"OVER 110,000",16194
467309,2010,"OVER 110,000",17045
467303,2010,"OVER 110,000",17081
467304,2010,"OVER 110,000",16881
467306,2010,"OVER 110,000",17240
190300,2010,"OVER 110,000",22311
301400,2010,"OVER 110,000",23274
178600,2010,"OVER 110,000",18423
206100,2010,"OVER 110,000",4640
2337400,2010,"OVER 110,000",28353
1320800,2010,"OVER 110,000",16047
3105200,2010,"OVER 110,000",19092
3440300,2010,"OVER 110,000",17079
267100,2010,"OVER 110,000",36877
964500,2010,"OVER 110,000",33160
270800,2010,"OVER 110,000",42730
290800,2010,"OVER 110,000",25753
460800,2010,"OVER 110,000",9966
203600,2010,"OVER 110,000",36849
530600,2010,"OVER 110,000",12197
3730300,2010,"OVER 110,000",8059
2335701,2010,"OVER 110,000",20409
2335702,2010,"OVER 110,000",8230
1157400,2010,"OVER 110,000",31691
224000,2010,"OVER 110,000",9277
212200,2010,"OVER 110,000",23960
396500,2010,"OVER 110,000",24023
354500,2010,"OVER 110,000",31076
3999300,2010,"OVER 110,000",43264
2504900,2010,"OVER 110,000",28686
739100,2010,"OVER 110,000",21712
212300,2010,"OVER 110,000",30499
1267000,2010,"OVER 110,000",21756
239700,2010,"OVER 110,000",22585
195400,2010,"OVER 110,000",22228
291000,2010,"OVER 110,000",21889
994100,2010,"OVER 110,000",12973
347900,2010,"OVER 110,000",28185
383500,2010,"OVER 110,000",26552
233600,2010,"OVER 110,000",16708
342000,2010,"OVER 110,000",22282
1025600,2010,"OVER 110,000",22872
176700,2010,"OVER 110,000",25451
215100,2010,"OVER 110,000",15223
291100,2010,"OVER 110,000",25351
368200,2010,"OVER 110,000",36537
212400,2010,"OVER 110,000",37908
473600,2010,"OVER 110,000",10857
739400,2010,"OVER 110,000",27817
750200,2010,"OVER 110,000",28308
212600,2010,"OVER 110,000",44064
216700,2010,"OVER 110,000",10951
155400,2010,"OVER 110,000",21358
380800,2010,"OVER 110,000",29865
190400,2010,"OVER 110,000",18098
233700,2010,"OVER 110,000",23355
178700,2010,"OVER 110,000",21685
190500,2010,"OVER 110,000",19788
348000,2010,"OVER 110,000",17831
905800,2010,"OVER 110,000",27835
146700,2010,"OVER 110,000",18201
3076300,2010,"OVER 110,000",10556
377000,2010,"OVER 110,000",12952
199600,2010,"OVER 110,000",10355
112200,2010,"OVER 110,000",38253
101200,2010,"OVER 110,000",23351
298800,2010,"OVER 110,000",10479
163800,2010,"OVER 110,000",9581
345900,2010,"OVER 110,000",15368
539000,2010,"OVER 110,000",11869
4003300,2010,"OVER 110,000",51184
354900,2010,"OVER 110,000",10191
259700,2010,"OVER 110,000",23751
331500,2010,"OVER 110,000",19165
3294301,2010,"OVER 110,000",23482
3294300,2010,"OVER 110,000",22217
552300,2010,"OVER 110,000",38530
239800,2010,"OVER 110,000",10096
318600,2010,"OVER 110,000",11489
3957300,2010,"OVER 110,000",12642
681900,2010,"OVER 110,000",10289
370300,2010,"OVER 110,000",17200
380900,2010,"OVER 110,000",9763
524400,2010,"OVER 110,000",10993
301600,2010,"OVER 110,000",24959
342100,2010,"OVER 110,000",15247
2234500,2010,"OVER 110,000",16468
161600,2010,"OVER 110,000",13248
3763400,2010,"OVER 110,000",15348
2055400,2010,"OVER 110,000",6505
396600,2010,"OVER 110,000",27588
3248300,2010,"OVER 110,000",19720
212800,2010,"OVER 110,000",41479
213000,2010,"OVER 110,000",40387
203800,2010,"OVER 110,000",29917
206200,2010,"OVER 110,000",17330
301801,2010,"OVER 110,000",13596
301800,2010,"OVER 110,000",18057
485300,2010,"OVER 110,000",25917
972100,2010,"OVER 110,000",25276
164100,2010,"OVER 110,000",27000
2106800,2010,"OVER 110,000",12120
213300,2010,"OVER 110,000",38877
2074004,2010,"OVER 110,000",20168
2074000,2010,"OVER 110,000",26433
1085101,2010,"OVER 110,000",28602
1085102,2010,"OVER 110,000",28179
1085100,2010,"OVER 110,000",41604
155600,2010,"OVER 110,000",17325
195800,2010,"OVER 110,000",14082
291200,2010,"OVER 110,000",21159
184600,2010,"OVER 110,000",18687
2075700,2010,"OVER 110,000",28882
370400,2010,"OVER 110,000",22093
218300,2010,"OVER 110,000",16439
160600,2010,"OVER 110,000",11782
162500,2010,"OVER 110,000",6631
367000,2010,"OVER 110,000",14988
778100,2010,"OVER 110,000",27252
491000,2010,"OVER 110,000",28296
491001,2010,"OVER 110,000",27684
2289800,2010,"OVER 110,000",33804
743600,2010,"OVER 110,000",43902
2351901,2010,"OVER 110,000",25191
749100,2010,"OVER 110,000",27864
3115803,2010,"OVER 110,000",27630
2083600,2010,"OVER 110,000",36468
3272300,2010,"OVER 110,000",27369
2052000,2010,"OVER 110,000",28755
2591900,2010,"OVER 110,000",28386
946610,2010,"OVER 110,000",26793
2306302,2010,"OVER 110,000",26541
2312202,2010,"OVER 110,000",28287
2201802,2010,"OVER 110,000",26919
2312200,2010,"OVER 110,000",27468
3115802,2010,"OVER 110,000",26901
3043200,2010,"OVER 110,000",26820
946607,2010,"OVER 110,000",26109
2306300,2010,"OVER 110,000",23634
2326200,2010,"OVER 110,000",28206
2539100,2010,"OVER 110,000",23175
2549005,2010,"OVER 110,000",23148
2539102,2010,"OVER 110,000",23688
2351900,2010,"OVER 110,000",25452
3115800,2010,"OVER 110,000",43704
946600,2010,"OVER 110,000",27945
2091700,2010,"OVER 110,000",75950
1041000,2010,"OVER 110,000",27234
2549000,2010,"OVER 110,000",24120
217600,2010,"OVER 110,000",7837
1116602,2010,"OVER 110,000",30128
1116600,2010,"OVER 110,000",27061
840400,2010,"OVER 110,000",10939
2100200,2010,"OVER 110,000",10061
2218808,2010,"OVER 110,000",24096
2218800,2010,"OVER 110,000",28632
2218804,2010,"OVER 110,000",24192
2218805,2010,"OVER 110,000",21704
112300,2010,"OVER 110,000",35713
150000,2010,"OVER 110,000",10659
3626301,2010,"OVER 110,000",21814
512704,2010,"OVER 110,000",22402
2110501,2010,"OVER 110,000",21993
512700,2010,"OVER 110,000",20941
2616200,2010,"OVER 110,000",21595
458301,2010,"OVER 110,000",22416
2616203,2010,"OVER 110,000",22561
675501,2010,"OVER 110,000",21851
2616204,2010,"OVER 110,000",21983
512730,2010,"OVER 110,000",22708
512727,2010,"OVER 110,000",23370
512731,2010,"OVER 110,000",22881
945101,2010,"OVER 110,000",21728
512712,2010,"OVER 110,000",21443
945102,2010,"OVER 110,000",21393
675500,2010,"OVER 110,000",23741
458300,2010,"OVER 110,000",22223
945100,2010,"OVER 110,000",22010
458305,2010,"OVER 110,000",48672
340100,2010,"OVER 110,000",41001
2543400,2010,"OVER 110,000",17983
639900,2010,"OVER 110,000",24602
353600,2010,"OVER 110,000",17780
3399300,2010,"OVER 110,000",92772
716400,2010,"OVER 110,000",25302
267807,2010,"OVER 110,000",19907
267801,2010,"OVER 110,000",21268
267800,2010,"OVER 110,000",18067
267809,2010,"OVER 110,000",27477
267804,2010,"OVER 110,000",21165
267812,2010,"OVER 110,000",20184
267802,2010,"OVER 110,000",22157
267806,2010,"OVER 110,000",20304
267811,2010,"OVER 110,000",19961
267814,2010,"OVER 110,000",20462
340200,2010,"OVER 110,000",35464
322800,2010,"OVER 110,000",14959
323700,2010,"OVER 110,000",38341
323800,2010,"OVER 110,000",39539
184700,2010,"OVER 110,000",22829
1121000,2010,"OVER 110,000",11782
190600,2010,"OVER 110,000",8335
178800,2010,"OVER 110,000",26462
647700,2010,"OVER 110,000",17929
324100,2010,"OVER 110,000",31154
335100,2010,"OVER 110,000",26988
259800,2010,"OVER 110,000",21000
112500,2010,"OVER 110,000",23511
112700,2010,"OVER 110,000",38162
113100,2010,"OVER 110,000",36539
113200,2010,"OVER 110,000",46216
113300,2010,"OVER 110,000",37590
114300,2010,"OVER 110,000",19427
114400,2010,"OVER 110,000",14065
799300,2010,"OVER 110,000",12986
3980300,2010,"OVER 110,000",19058
114600,2010,"OVER 110,000",19079
114100,2010,"OVER 110,000",10174
113800,2010,"OVER 110,000",17655
114700,2010,"OVER 110,000",13244
113700,2010,"OVER 110,000",12977
113900,2010,"OVER 110,000",14397
114000,2010,"OVER 110,000",12273
3260300,2010,"OVER 110,000",17777
115300,2010,"OVER 110,000",18422
115000,2010,"OVER 110,000",17733
114200,2010,"OVER 110,000",15666
3011300,2010,"OVER 110,000",17237
115700,2010,"OVER 110,000",12758
331600,2010,"OVER 110,000",18685
183400,2010,"OVER 110,000",12751
245000,2010,"OVER 110,000",17890
224100,2010,"OVER 110,000",27010
3874300,2010,"OVER 110,000",20304
686500,2010,"OVER 110,000",7218
3078400,2010,"OVER 110,000",36588
315000,2010,"OVER 110,000",11711
291300,2010,"OVER 110,000",22945
195900,2010,"OVER 110,000",16004
268100,2010,"OVER 110,000",24866
216800,2010,"OVER 110,000",11836
532000,2010,"OVER 110,000",12687
763500,2010,"OVER 110,000",8697
302300,2010,"OVER 110,000",21573
961700,2010,"OVER 110,000",20085
2090300,2010,"OVER 110,000",21472
758800,2010,"OVER 110,000",21184
2183600,2010,"OVER 110,000",32808
2103700,2010,"OVER 110,000",51528
383700,2010,"OVER 110,000",28444
3797400,2010,"OVER 110,000",28182
2621500,2010,"OVER 110,000",13820
3242300,2010,"OVER 110,000",52368
2591100,2010,"OVER 110,000",24332
4125600,2010,"OVER 110,000",10224
317600,2010,"OVER 110,000",7261
726500,2010,"OVER 110,000",6619
234000,2010,"OVER 110,000",34097
330300,2010,"OVER 110,000",21947
3720300,2010,"OVER 110,000",16950
324200,2010,"OVER 110,000",38732
2218000,2010,"OVER 110,000",23238
974804,2010,"OVER 110,000",26856
2100600,2010,"OVER 110,000",21940
974802,2010,"OVER 110,000",26955
3042500,2010,"OVER 110,000",18333
974800,2010,"OVER 110,000",26217
974807,2010,"OVER 110,000",26163
974801,2010,"OVER 110,000",25353
974803,2010,"OVER 110,000",43414
252600,2010,"OVER 110,000",28224
383800,2010,"OVER 110,000",21334
348100,2010,"OVER 110,000",17302
808100,2010,"OVER 110,000",11727
383900,2010,"OVER 110,000",29000
673100,2010,"OVER 110,000",37644
2560000,2010,"OVER 110,000",17472
302400,2010,"OVER 110,000",33362
392800,2010,"OVER 110,000",10207
2313000,2010,"OVER 110,000",22869
368300,2010,"OVER 110,000",17652
291400,2010,"OVER 110,000",22230
143700,2010,"OVER 110,000",35360
286100,2010,"OVER 110,000",10525
268500,2010,"OVER 110,000",27927
4089400,2010,"OVER 110,000",17334
830800,2010,"OVER 110,000",5959
324300,2010,"OVER 110,000",28854
356100,2010,"OVER 110,000",11052
302500,2010,"OVER 110,000",23567
259900,2010,"OVER 110,000",31643
200300,2010,"OVER 110,000",17168
3773300,2010,"OVER 110,000",32745
728300,2010,"OVER 110,000",7090
3324300,2010,"OVER 110,000",15528
399500,2010,"OVER 110,000",9278
190800,2010,"OVER 110,000",18284
2266400,2010,"OVER 110,000",12754
2602300,2010,"OVER 110,000",22380
185000,2010,"OVER 110,000",22929
2099500,2010,"OVER 110,000",8482
137800,2010,"OVER 110,000",18024
233900,2010,"OVER 110,000",13627
527600,2010,"OVER 110,000",11862
224300,2010,"OVER 110,000",18726
474200,2010,"OVER 110,000",14096
1104600,2010,"OVER 110,000",15375
318800,2010,"OVER 110,000",12564
489000,2010,"OVER 110,000",21657
1224800,2010,"OVER 110,000",14868
302600,2010,"OVER 110,000",12393
377100,2010,"OVER 110,000",18035
728900,2010,"OVER 110,000",7077
196100,2010,"OVER 110,000",24839
1054600,2010,"OVER 110,000",17115
2332800,2010,"OVER 110,000",16583
253900,2010,"OVER 110,000",11661
638502,2010,"OVER 110,000",26149
160500,2010,"OVER 110,000",22962
368400,2010,"OVER 110,000",33998
3072200,2010,"OVER 110,000",11228
116400,2010,"OVER 110,000",46340
2280500,2010,"OVER 110,000",18972
341900,2010,"OVER 110,000",17119
324400,2010,"OVER 110,000",22594
399800,2010,"OVER 110,000",9608
321800,2010,"OVER 110,000",10990
752900,2010,"OVER 110,000",43788
324500,2010,"OVER 110,000",23977
331700,2010,"OVER 110,000",18556
147200,2010,"OVER 110,000",8940
530400,2010,"OVER 110,000",11828
747300,2010,"OVER 110,000",13938
291600,2010,"OVER 110,000",10416
348200,2010,"OVER 110,000",14619
370600,2010,"OVER 110,000",20739
302900,2010,"OVER 110,000",19087
1090600,2010,"OVER 110,000",30960
1034500,2010,"OVER 110,000",15039
2125500,2010,"OVER 110,000",34375
342300,2010,"OVER 110,000",17114
2515402,2010,"OVER 110,000",23891
165200,2010,"OVER 110,000",8301
165400,2010,"OVER 110,000",11778
164900,2010,"OVER 110,000",9121
487800,2010,"OVER 110,000",6498
342400,2010,"OVER 110,000",17158
117000,2010,"OVER 110,000",30656
331800,2010,"OVER 110,000",16443
155900,2010,"OVER 110,000",28329
213900,2010,"OVER 110,000",32630
185200,2010,"OVER 110,000",19776
986200,2010,"OVER 110,000",20426
269900,2010,"OVER 110,000",27432
318900,2010,"OVER 110,000",9760
897600,2010,"OVER 110,000",14097
342500,2010,"OVER 110,000",17516
398200,2010,"OVER 110,000",30560
303100,2010,"OVER 110,000",27898
303200,2010,"OVER 110,000",16981
678700,2010,"OVER 110,000",7634
843700,2010,"OVER 110,000",18816
190900,2010,"OVER 110,000",7054
354600,2010,"OVER 110,000",9229
345100,2010,"OVER 110,000",17290
3577300,2010,"OVER 110,000",28812
3100400,2010,"OVER 110,000",13026
185400,2010,"OVER 110,000",21940
191000,2010,"OVER 110,000",5828
117700,2010,"OVER 110,000",25430
203900,2010,"OVER 110,000",34969
191100,2010,"OVER 110,000",5798
257200,2010,"OVER 110,000",30496
270100,2010,"OVER 110,000",27892
677100,2010,"OVER 110,000",31512
147100,2010,"OVER 110,000",8933
342800,2010,"OVER 110,000",16004
155800,2010,"OVER 110,000",9885
2615800,2010,"OVER 110,000",14518
665600,2010,"OVER 110,000",10745
2337900,2010,"OVER 110,000",25896
769400,2010,"OVER 110,000",8046
270300,2010,"OVER 110,000",21542
214000,2010,"OVER 110,000",24879
234100,2010,"OVER 110,000",26878
260000,2010,"OVER 110,000",31472
254000,2010,"OVER 110,000",24173
161900,2010,"OVER 110,000",9363
206400,2010,"OVER 110,000",11525
1036200,2010,"OVER 110,000",10702
368500,2010,"OVER 110,000",25445
269800,2010,"OVER 110,000",12298
1138500,2010,"OVER 110,000",30403
214100,2010,"OVER 110,000",39275
997600,2010,"OVER 110,000",8958
118500,2010,"OVER 110,000",11097
-2,2010,"OVER 110,000",11999
370500,2010,"OVER 110,000",20833
2361400,2010,"OVER 110,000",8313
940100,2010,"OVER 110,000",25281
134700,2010,"OVER 110,000",35784
450600,2010,"OVER 110,000",11609
135900,2010,"OVER 110,000",8138
3584400,2010,"OVER 110,000",23308
134800,2010,"OVER 110,000",21159
135000,2010,"OVER 110,000",17666
136500,2010,"OVER 110,000",14705
1014800,2010,"OVER 110,000",17100
1014805,2010,"OVER 110,000",25179
377400,2010,"OVER 110,000",10877
245600,2010,"OVER 110,000",19840
343000,2010,"OVER 110,000",6721
166500,2010,"OVER 110,000",35267
2110200,2010,"OVER 110,000",29077
342900,2010,"OVER 110,000",13576
4121500,2010,"OVER 110,000",11676
270700,2010,"OVER 110,000",34680
678900,2010,"OVER 110,000",8089
303900,2010,"OVER 110,000",30577
686700,2010,"OVER 110,000",9476
156100,2010,"OVER 110,000",12688
355600,2010,"OVER 110,000",28512
323100,2010,"OVER 110,000",9552
680700,2010,"OVER 110,000",9423
954200,2010,"OVER 110,000",14574
324900,2010,"OVER 110,000",10556
340800,2010,"OVER 110,000",7516
1116700,2010,"OVER 110,000",9881
381000,2010,"OVER 110,000",11363
887100,2010,"OVER 110,000",22560
807100,2010,"OVER 110,000",45828
3542300,2010,"OVER 110,000",40976
2361600,2010,"OVER 110,000",23304
2157100,2010,"OVER 110,000",24736
760700,2010,"OVER 110,000",22512
888700,2010,"OVER 110,000",31730
853700,2010,"OVER 110,000",23808
793000,2010,"OVER 110,000",22440
2089600,2010,"OVER 110,000",27640
2275100,2010,"OVER 110,000",24280
2172700,2010,"OVER 110,000",23896
234600,2010,"OVER 110,000",24486
270900,2010,"OVER 110,000",22766
224700,2010,"OVER 110,000",20803
166600,2010,"OVER 110,000",21206
2070500,2010,"OVER 110,000",27797
254100,2010,"OVER 110,000",19382
319100,2010,"OVER 110,000",19830
234700,2010,"OVER 110,000",23425
355700,2010,"OVER 110,000",21473
384200,2010,"OVER 110,000",21965
137900,2010,"OVER 110,000",42825
315300,2010,"OVER 110,000",14853
3034400,2010,"OVER 110,000",32490
1318900,2010,"OVER 110,000",20148
2617000,2010,"OVER 110,000",25376
2617001,2010,"OVER 110,000",22888
752200,2010,"OVER 110,000",23768
343100,2010,"OVER 110,000",19682
271000,2010,"OVER 110,000",16145
206800,2010,"OVER 110,000",15608
133900,2010,"OVER 110,000",22453
185600,2010,"OVER 110,000",21470
271100,2010,"OVER 110,000",37644
226600,2010,"OVER 110,000",18126
286300,2010,"OVER 110,000",9017
1231500,2010,"OVER 110,000",35305
2279600,2010,"OVER 110,000",22118
2623800,2010,"OVER 110,000",18486
3099000,2010,"OVER 110,000",28404
2582700,2010,"OVER 110,000",25560
1248300,2010,"OVER 110,000",34656
2548500,2010,"OVER 110,000",15645
245800,2010,"OVER 110,000",17151
348400,2010,"OVER 110,000",24015
2068200,2010,"OVER 110,000",22866
3319300,2010,"OVER 110,000",30855
3319301,2010,"OVER 110,000",30940
254200,2010,"OVER 110,000",28519
236600,2010,"OVER 110,000",22559
245900,2010,"OVER 110,000",7905
109500,2010,"OVER 110,000",8979
238300,2010,"OVER 110,000",22363
3723300,2010,"OVER 110,000",57384
730400,2010,"OVER 110,000",38276
246000,2010,"OVER 110,000",22033
727300,2010,"OVER 110,000",12134
269100,2010,"OVER 110,000",11698
269200,2010,"OVER 110,000",12288
268700,2010,"OVER 110,000",12034
268800,2010,"OVER 110,000",12691
861100,2010,"OVER 110,000",12158
268900,2010,"OVER 110,000",11811
269300,2010,"OVER 110,000",11192
269400,2010,"OVER 110,000",10852
1005100,2010,"OVER 110,000",11891
702200,2010,"OVER 110,000",11271
1009700,2010,"OVER 110,000",13222
269600,2010,"OVER 110,000",12054
269000,2010,"OVER 110,000",11895
269700,2010,"OVER 110,000",10947
475900,2010,"OVER 110,000",12325
214300,2010,"OVER 110,000",32994
325100,2010,"OVER 110,000",20200
304000,2010,"OVER 110,000",3728
271200,2010,"OVER 110,000",19830
499600,2010,"OVER 110,000",6811
280800,2010,"OVER 110,000",20238
299500,2010,"OVER 110,000",10717
1040200,2010,"OVER 110,000",17356
346300,2010,"OVER 110,000",15043
346100,2010,"OVER 110,000",18431
356000,2010,"OVER 110,000",20092
694100,2010,"OVER 110,000",20356
3416500,2010,"OVER 110,000",47411
473100,2010,"OVER 110,000",28463
166900,2010,"OVER 110,000",9798
375800,2010,"OVER 110,000",9700
257300,2010,"OVER 110,000",37796
154300,2010,"OVER 110,000",9828
1082700,2010,"OVER 110,000",26256
291800,2010,"OVER 110,000",34175
291900,2010,"OVER 110,000",15020
381100,2010,"OVER 110,000",15260
2169100,2010,"OVER 110,000",21925
3025800,2010,"OVER 110,000",19848
252900,2010,"OVER 110,000",9478
493401,2010,"OVER 110,000",28936
4117300,2010,"OVER 110,000",25134
147500,2010,"OVER 110,000",10462
214400,2010,"OVER 110,000",27631
304100,2010,"OVER 110,000",23106
356300,2010,"OVER 110,000",6568
142800,2010,"OVER 110,000",16458
325200,2010,"OVER 110,000",27642
462500,2010,"OVER 110,000",10881
225100,2010,"OVER 110,000",8715
2538300,2010,"OVER 110,000",32925
240300,2010,"OVER 110,000",12318
2619200,2010,"OVER 110,000",14820
536300,2010,"OVER 110,000",9400
167100,2010,"OVER 110,000",39473
179200,2010,"OVER 110,000",26916
712000,2010,"OVER 110,000",13346
398600,2010,"OVER 110,000",29180
2298000,2010,"OVER 110,000",28549
325300,2010,"OVER 110,000",36706
298900,2010,"OVER 110,000",12433
3724300,2010,"OVER 110,000",21744
4127400,2010,"OVER 110,000",24081
200400,2010,"OVER 110,000",9874
1148100,2010,"OVER 110,000",31290
367100,2010,"OVER 110,000",17992
254400,2010,"OVER 110,000",19338
271300,2010,"OVER 110,000",25166
119600,2010,"OVER 110,000",34126
185900,2010,"OVER 110,000",22437
469204,2010,"OVER 110,000",18080
2068300,2010,"OVER 110,000",33976
2588200,2010,"OVER 110,000",28716
266700,2010,"OVER 110,000",27886
186000,2010,"OVER 110,000",26342
260300,2010,"OVER 110,000",37377
325600,2010,"OVER 110,000",35566
246100,2010,"OVER 110,000",26583
292000,2010,"OVER 110,000",38089
464100,2010,"OVER 110,000",24841
325800,2010,"OVER 110,000",27045
286400,2010,"OVER 110,000",9280
683500,2010,"OVER 110,000",11859
2178501,2010,"OVER 110,000",25785
179300,2010,"OVER 110,000",30720
292300,2010,"OVER 110,000",16195
886200,2010,"OVER 110,000",9089
240400,2010,"OVER 110,000",8436
1099700,2010,"OVER 110,000",10738
240500,2010,"OVER 110,000",3282
332000,2010,"OVER 110,000",15828
348700,2010,"OVER 110,000",14444
356400,2010,"OVER 110,000",18753
107300,2010,"OVER 110,000",5589
142500,2010,"OVER 110,000",21948
147000,2010,"OVER 110,000",6277
167400,2010,"OVER 110,000",19497
407500,2010,"OVER 110,000",12393
196300,2010,"OVER 110,000",14166
527700,2010,"OVER 110,000",10799
370800,2010,"OVER 110,000",19678
225900,2010,"OVER 110,000",16526
214500,2010,"OVER 110,000",25004
265100,2010,"OVER 110,000",11960
265101,2010,"OVER 110,000",8673
315500,2010,"OVER 110,000",5627
319300,2010,"OVER 110,000",14994
2179400,2010,"OVER 110,000",21582
325900,2010,"OVER 110,000",25447
377500,2010,"OVER 110,000",16342
4119000,2010,"OVER 110,000",12010
392900,2010,"OVER 110,000",10251
851000,2010,"OVER 110,000",10439
2522700,2010,"OVER 110,000",19467
3855300,2010,"OVER 110,000",21439
148700,2010,"OVER 110,000",31857
1019800,2010,"OVER 110,000",19726
384800,2010,"OVER 110,000",23447
332100,2010,"OVER 110,000",16935
1275000,2010,"OVER 110,000",10885
500100,2010,"OVER 110,000",11272
147800,2010,"OVER 110,000",15220
1038700,2010,"OVER 110,000",6272
2091200,2010,"OVER 110,000",28164
167500,2010,"OVER 110,000",8061
292600,2010,"OVER 110,000",7521
326200,2010,"OVER 110,000",27321
199100,2010,"OVER 110,000",9955
186200,2010,"OVER 110,000",12824
167600,2010,"OVER 110,000",23542
