OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
1116602,2010,"75,001 TO 110,000",29628
1116600,2010,"75,001 TO 110,000",26894
840400,2010,"75,001 TO 110,000",10813
2100200,2010,"75,001 TO 110,000",10228
2218808,2010,"75,001 TO 110,000",24096
2218800,2010,"75,001 TO 110,000",29448
2218804,2010,"75,001 TO 110,000",23976
2218805,2010,"75,001 TO 110,000",23232
112300,2010,"75,001 TO 110,000",35713
150000,2010,"75,001 TO 110,000",10423
3626301,2010,"75,001 TO 110,000",24427
512704,2010,"75,001 TO 110,000",22031
2110501,2010,"75,001 TO 110,000",21993
458304,2010,"75,001 TO 110,000",22028
512700,2010,"75,001 TO 110,000",20941
2616200,2010,"75,001 TO 110,000",21595
458301,2010,"75,001 TO 110,000",22416
2616203,2010,"75,001 TO 110,000",22561
675501,2010,"75,001 TO 110,000",21326
2616204,2010,"75,001 TO 110,000",21904
512730,2010,"75,001 TO 110,000",22329
512727,2010,"75,001 TO 110,000",23370
512731,2010,"75,001 TO 110,000",21914
945101,2010,"75,001 TO 110,000",21728
512712,2010,"75,001 TO 110,000",21443
945102,2010,"75,001 TO 110,000",21393
512732,2010,"75,001 TO 110,000",22288
675500,2010,"75,001 TO 110,000",23741
458300,2010,"75,001 TO 110,000",22223
945100,2010,"75,001 TO 110,000",22010
458305,2010,"75,001 TO 110,000",48672
340100,2010,"75,001 TO 110,000",20742
2543400,2010,"75,001 TO 110,000",17640
639900,2010,"75,001 TO 110,000",25016
353600,2010,"75,001 TO 110,000",17490
3399300,2010,"75,001 TO 110,000",94032
716400,2010,"75,001 TO 110,000",25248
267807,2010,"75,001 TO 110,000",19949
267801,2010,"75,001 TO 110,000",21351
267800,2010,"75,001 TO 110,000",21710
267809,2010,"75,001 TO 110,000",26977
267803,2010,"75,001 TO 110,000",21161
267804,2010,"75,001 TO 110,000",19927
267813,2010,"75,001 TO 110,000",18761
267808,2010,"75,001 TO 110,000",21188
267812,2010,"75,001 TO 110,000",20612
267802,2010,"75,001 TO 110,000",21006
267805,2010,"75,001 TO 110,000",15483
267806,2010,"75,001 TO 110,000",19177
267811,2010,"75,001 TO 110,000",15908
267814,2010,"75,001 TO 110,000",19217
340200,2010,"75,001 TO 110,000",29843
322800,2010,"75,001 TO 110,000",8395
323700,2010,"75,001 TO 110,000",22087
323800,2010,"75,001 TO 110,000",28494
323900,2010,"75,001 TO 110,000",11555
184700,2010,"75,001 TO 110,000",19933
1121000,2010,"75,001 TO 110,000",11544
190600,2010,"75,001 TO 110,000",8384
324000,2010,"75,001 TO 110,000",6629
178800,2010,"75,001 TO 110,000",21713
790000,2010,"75,001 TO 110,000",22932
647700,2010,"75,001 TO 110,000",17875
324100,2010,"75,001 TO 110,000",27608
335100,2010,"75,001 TO 110,000",26002
259800,2010,"75,001 TO 110,000",20743
112500,2010,"75,001 TO 110,000",23987
112700,2010,"75,001 TO 110,000",33177
113100,2010,"75,001 TO 110,000",19996
113200,2010,"75,001 TO 110,000",42022
113300,2010,"75,001 TO 110,000",35658
3935300,2010,"75,001 TO 110,000",22368
114300,2010,"75,001 TO 110,000",18685
114400,2010,"75,001 TO 110,000",13360
799300,2010,"75,001 TO 110,000",12023
3980300,2010,"75,001 TO 110,000",17788
114600,2010,"75,001 TO 110,000",17927
114100,2010,"75,001 TO 110,000",10055
113800,2010,"75,001 TO 110,000",16915
114700,2010,"75,001 TO 110,000",12529
113700,2010,"75,001 TO 110,000",12045
113900,2010,"75,001 TO 110,000",13209
114000,2010,"75,001 TO 110,000",11670
3260300,2010,"75,001 TO 110,000",17297
115300,2010,"75,001 TO 110,000",17398
115000,2010,"75,001 TO 110,000",17047
114200,2010,"75,001 TO 110,000",14168
3011300,2010,"75,001 TO 110,000",16663
115700,2010,"75,001 TO 110,000",12653
331600,2010,"75,001 TO 110,000",18169
183400,2010,"75,001 TO 110,000",12740
245000,2010,"75,001 TO 110,000",17549
224100,2010,"75,001 TO 110,000",23805
488901,2010,"75,001 TO 110,000",16021
686500,2010,"75,001 TO 110,000",7245
3078400,2010,"75,001 TO 110,000",36588
315000,2010,"75,001 TO 110,000",11352
291300,2010,"75,001 TO 110,000",24150
195900,2010,"75,001 TO 110,000",15576
268100,2010,"75,001 TO 110,000",20729
216800,2010,"75,001 TO 110,000",11519
532000,2010,"75,001 TO 110,000",12554
553200,2010,"75,001 TO 110,000",12768
763500,2010,"75,001 TO 110,000",11805
302300,2010,"75,001 TO 110,000",21483
961700,2010,"75,001 TO 110,000",19695
2090300,2010,"75,001 TO 110,000",21472
771700,2010,"75,001 TO 110,000",20784
758800,2010,"75,001 TO 110,000",21184
2183600,2010,"75,001 TO 110,000",32808
2103700,2010,"75,001 TO 110,000",50364
383700,2010,"75,001 TO 110,000",26327
2125000,2010,"75,001 TO 110,000",21015
3797400,2010,"75,001 TO 110,000",27860
2117400,2010,"75,001 TO 110,000",25404
2621500,2010,"75,001 TO 110,000",29260
3242300,2010,"75,001 TO 110,000",52416
2591100,2010,"75,001 TO 110,000",12625
4125600,2010,"75,001 TO 110,000",9876
2609500,2010,"75,001 TO 110,000",21582
2609501,2010,"75,001 TO 110,000",46208
2609502,2010,"75,001 TO 110,000",34880
1252502,2010,"75,001 TO 110,000",3130
317600,2010,"75,001 TO 110,000",6916
726500,2010,"75,001 TO 110,000",6219
234000,2010,"75,001 TO 110,000",20300
330300,2010,"75,001 TO 110,000",18660
3720300,2010,"75,001 TO 110,000",16950
761700,2010,"75,001 TO 110,000",16467
324200,2010,"75,001 TO 110,000",29720
4101300,2010,"75,001 TO 110,000",20472
2218000,2010,"75,001 TO 110,000",22392
974804,2010,"75,001 TO 110,000",26388
2100600,2010,"75,001 TO 110,000",20420
974802,2010,"75,001 TO 110,000",27018
3042500,2010,"75,001 TO 110,000",18072
974800,2010,"75,001 TO 110,000",25839
974807,2010,"75,001 TO 110,000",26064
974801,2010,"75,001 TO 110,000",26433
974803,2010,"75,001 TO 110,000",43708
252600,2010,"75,001 TO 110,000",27345
3100700,2010,"75,001 TO 110,000",5617
383800,2010,"75,001 TO 110,000",19674
348100,2010,"75,001 TO 110,000",14330
808100,2010,"75,001 TO 110,000",9027
383900,2010,"75,001 TO 110,000",25769
673100,2010,"75,001 TO 110,000",37644
2560000,2010,"75,001 TO 110,000",17472
3483500,2010,"75,001 TO 110,000",3203
302400,2010,"75,001 TO 110,000",27585
392800,2010,"75,001 TO 110,000",9792
2313000,2010,"75,001 TO 110,000",22869
368300,2010,"75,001 TO 110,000",17515
291400,2010,"75,001 TO 110,000",18803
531800,2010,"75,001 TO 110,000",5604
143700,2010,"75,001 TO 110,000",34708
286100,2010,"75,001 TO 110,000",10124
2145800,2010,"75,001 TO 110,000",15484
268500,2010,"75,001 TO 110,000",22598
4089400,2010,"75,001 TO 110,000",17922
830800,2010,"75,001 TO 110,000",5193
324300,2010,"75,001 TO 110,000",24542
356100,2010,"75,001 TO 110,000",11052
302500,2010,"75,001 TO 110,000",22047
259900,2010,"75,001 TO 110,000",31207
200300,2010,"75,001 TO 110,000",16152
4129400,2010,"75,001 TO 110,000",19122
3773300,2010,"75,001 TO 110,000",32745
728300,2010,"75,001 TO 110,000",7278
3324300,2010,"75,001 TO 110,000",15528
544900,2010,"75,001 TO 110,000",7707
399500,2010,"75,001 TO 110,000",8920
190800,2010,"75,001 TO 110,000",18321
2266400,2010,"75,001 TO 110,000",13098
2602300,2010,"75,001 TO 110,000",21830
185000,2010,"75,001 TO 110,000",18939
2099500,2010,"75,001 TO 110,000",8570
137800,2010,"75,001 TO 110,000",16921
233900,2010,"75,001 TO 110,000",13545
527600,2010,"75,001 TO 110,000",11833
245300,2010,"75,001 TO 110,000",15706
224300,2010,"75,001 TO 110,000",17640
474200,2010,"75,001 TO 110,000",13668
