2517500,2010,"48,001 TO 75,000",1057
3065100,2010,"48,001 TO 75,000",14244
3783400,2010,"48,001 TO 75,000",20664
353700,2010,"48,001 TO 75,000",22080
154100,2010,"48,001 TO 75,000",8979
4104300,2010,"48,001 TO 75,000",19728
3346300,2010,"48,001 TO 75,000",30105
753100,2010,"48,001 TO 75,000",31985
2499000,2010,"48,001 TO 75,000",27864
4118600,2010,"48,001 TO 75,000",21996
2621300,2010,"48,001 TO 75,000",15765
4132400,2010,"48,001 TO 75,000",18200
4144400,2010,"48,001 TO 75,000",23229
1050700,2010,"48,001 TO 75,000",25815
4093300,2010,"48,001 TO 75,000",28272
3113400,2010,"48,001 TO 75,000",19848
1074100,2010,"48,001 TO 75,000",22848
134500,2010,"48,001 TO 75,000",11647
266600,2010,"48,001 TO 75,000",24614
286000,2010,"48,001 TO 75,000",7582
223400,2010,"48,001 TO 75,000",28315
2520400,2010,"48,001 TO 75,000",26316
1148400,2010,"48,001 TO 75,000",23484
3127500,2010,"48,001 TO 75,000",5700
4146900,2010,"48,001 TO 75,000",21330
3115500,2010,"48,001 TO 75,000",19057
2553000,2010,"48,001 TO 75,000",34907
154200,2010,"48,001 TO 75,000",16730
887800,2010,"48,001 TO 75,000",29823
396300,2010,"48,001 TO 75,000",11124
1005600,2010,"48,001 TO 75,000",7126
3066700,2010,"48,001 TO 75,000",17028
758200,2010,"48,001 TO 75,000",11661
2069500,2010,"48,001 TO 75,000",24285
819400,2010,"48,001 TO 75,000",16350
100200,2010,"48,001 TO 75,000",11909
103400,2010,"48,001 TO 75,000",5002
100500,2010,"48,001 TO 75,000",7604
546300,2010,"48,001 TO 75,000",7789
2541000,2010,"48,001 TO 75,000",13208
106100,2010,"48,001 TO 75,000",21502
2170200,2010,"48,001 TO 75,000",19188
288500,2010,"48,001 TO 75,000",27892
154400,2010,"48,001 TO 75,000",11216
560100,2010,"48,001 TO 75,000",4144
137400,2010,"48,001 TO 75,000",22816
223500,2010,"48,001 TO 75,000",17157
322900,2010,"48,001 TO 75,000",20968
239600,2010,"48,001 TO 75,000",13798
380600,2010,"48,001 TO 75,000",14087
3538300,2010,"48,001 TO 75,000",16775
554400,2010,"48,001 TO 75,000",15375
266800,2010,"48,001 TO 75,000",21411
195100,2010,"48,001 TO 75,000",8305
2495500,2010,"48,001 TO 75,000",17250
3493300,2010,"48,001 TO 75,000",17970
205700,2010,"48,001 TO 75,000",8285
323000,2010,"48,001 TO 75,000",21371
3457300,2010,"48,001 TO 75,000",7101
190100,2010,"48,001 TO 75,000",6696
3358301,2010,"48,001 TO 75,000",26154
3358300,2010,"48,001 TO 75,000",27486
341700,2010,"48,001 TO 75,000",13499
223600,2010,"48,001 TO 75,000",16036
223700,2010,"48,001 TO 75,000",3638
2290400,2010,"48,001 TO 75,000",9732
323300,2010,"48,001 TO 75,000",23175
383200,2010,"48,001 TO 75,000",15751
353900,2010,"48,001 TO 75,000",4471
354000,2010,"48,001 TO 75,000",6927
1081300,2010,"48,001 TO 75,000",20065
162800,2010,"48,001 TO 75,000",24377
