OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
2337400,2010,"0 TO 30,000",24635
1320800,2010,"0 TO 30,000",10115
3105200,2010,"0 TO 30,000",14643
660600,2010,"0 TO 30,000",12959
3440300,2010,"0 TO 30,000",9565
2331200,2010,"0 TO 30,000",2035
3733300,2010,"0 TO 30,000",9962
3010700,2010,"0 TO 30,000",13572
191700,2010,"0 TO 30,000",19446
267100,2010,"0 TO 30,000",14377
964500,2010,"0 TO 30,000",26239
270800,2010,"0 TO 30,000",11521
2518900,2010,"0 TO 30,000",17360
146600,2010,"0 TO 30,000",13178
111900,2010,"0 TO 30,000",8760
290800,2010,"0 TO 30,000",19092
460800,2010,"0 TO 30,000",6545
203600,2010,"0 TO 30,000",5485
530600,2010,"0 TO 30,000",6471
3730300,2010,"0 TO 30,000",7644
2335701,2010,"0 TO 30,000",17890
2335702,2010,"0 TO 30,000",3070
1157400,2010,"0 TO 30,000",27521
224000,2010,"0 TO 30,000",3500
3066600,2010,"0 TO 30,000",3811
212200,2010,"0 TO 30,000",18170
396500,2010,"0 TO 30,000",19862
2338200,2010,"0 TO 30,000",37622
3758300,2010,"0 TO 30,000",3384
354500,2010,"0 TO 30,000",19906
2285700,2010,"0 TO 30,000",10044
3373300,2010,"0 TO 30,000",23715
520400,2010,"0 TO 30,000",22704
2154400,2010,"0 TO 30,000",18528
855800,2010,"0 TO 30,000",6750
3999300,2010,"0 TO 30,000",38512
2504900,2010,"0 TO 30,000",23450
2577700,2010,"0 TO 30,000",13296
739100,2010,"0 TO 30,000",19376
2283800,2010,"0 TO 30,000",25452
2283805,2010,"0 TO 30,000",25464
2283801,2010,"0 TO 30,000",25560
2283804,2010,"0 TO 30,000",25608
2510300,2010,"0 TO 30,000",8904
1191900,2010,"0 TO 30,000",26715
212300,2010,"0 TO 30,000",22161
2491100,2010,"0 TO 30,000",21756
-2,2010,"0 TO 30,000",21030
3713300,2010,"0 TO 30,000",5258
1267000,2010,"0 TO 30,000",18667
239700,2010,"0 TO 30,000",16545
195400,2010,"0 TO 30,000",13354
3804300,2010,"0 TO 30,000",21345
376900,2010,"0 TO 30,000",4909
974300,2010,"0 TO 30,000",11218
499900,2010,"0 TO 30,000",5051
1202600,2010,"0 TO 30,000",29064
705000,2010,"0 TO 30,000",32856
2343400,2010,"0 TO 30,000",44352
291000,2010,"0 TO 30,000",20937
994100,2010,"0 TO 30,000",10626
347900,2010,"0 TO 30,000",17418
383500,2010,"0 TO 30,000",8651
233600,2010,"0 TO 30,000",9145
1274300,2010,"0 TO 30,000",9064
342000,2010,"0 TO 30,000",16300
1025600,2010,"0 TO 30,000",15241
176700,2010,"0 TO 30,000",20139
3018500,2010,"0 TO 30,000",23580
215100,2010,"0 TO 30,000",8659
3409600,2010,"0 TO 30,000",16172
291100,2010,"0 TO 30,000",17253
368200,2010,"0 TO 30,000",17567
212400,2010,"0 TO 30,000",18515
473600,2010,"0 TO 30,000",4006
1183000,2010,"0 TO 30,000",15484
2242700,2010,"0 TO 30,000",4870
739400,2010,"0 TO 30,000",19280
750200,2010,"0 TO 30,000",18758
212600,2010,"0 TO 30,000",34702
2253900,2010,"0 TO 30,000",18414
216700,2010,"0 TO 30,000",5843
155400,2010,"0 TO 30,000",13139
1119200,2010,"0 TO 30,000",1960
1192200,2010,"0 TO 30,000",13446
380800,2010,"0 TO 30,000",17900
190400,2010,"0 TO 30,000",13861
233700,2010,"0 TO 30,000",8765
178700,2010,"0 TO 30,000",12872
190500,2010,"0 TO 30,000",14496
348000,2010,"0 TO 30,000",13896
905800,2010,"0 TO 30,000",13636
3266300,2010,"0 TO 30,000",16762
146700,2010,"0 TO 30,000",15150
3076300,2010,"0 TO 30,000",7562
573300,2010,"0 TO 30,000",6794
3101500,2010,"0 TO 30,000",8052
377000,2010,"0 TO 30,000",6533
199600,2010,"0 TO 30,000",3651
112200,2010,"0 TO 30,000",24204
101200,2010,"0 TO 30,000",15759
103000,2010,"0 TO 30,000",2160
298800,2010,"0 TO 30,000",4646
4130800,2010,"0 TO 30,000",23816
2541900,2010,"0 TO 30,000",2808
163800,2010,"0 TO 30,000",3783
2137100,2010,"0 TO 30,000",14728
345900,2010,"0 TO 30,000",10548
2052200,2010,"0 TO 30,000",7638
163900,2010,"0 TO 30,000",12041
2510600,2010,"0 TO 30,000",10301
539000,2010,"0 TO 30,000",6659
798700,2010,"0 TO 30,000",4037
3027200,2010,"0 TO 30,000",16380
4003300,2010,"0 TO 30,000",47120
