353700,2009,"75,001 TO 110,000",22181
154100,2009,"75,001 TO 110,000",10465
4104300,2009,"75,001 TO 110,000",20520
3346300,2009,"75,001 TO 110,000",21375
753100,2009,"75,001 TO 110,000",32267
1323200,2009,"75,001 TO 110,000",23160
134500,2009,"75,001 TO 110,000",12349
266600,2009,"75,001 TO 110,000",24612
286000,2009,"75,001 TO 110,000",8824
223400,2009,"75,001 TO 110,000",22178
2312000,2009,"75,001 TO 110,000",12520
3115500,2009,"75,001 TO 110,000",17741
2553000,2009,"75,001 TO 110,000",30051
154200,2009,"75,001 TO 110,000",20971
887800,2009,"75,001 TO 110,000",41110
396300,2009,"75,001 TO 110,000",12238
758200,2009,"75,001 TO 110,000",12686
2069500,2009,"75,001 TO 110,000",23555
819400,2009,"75,001 TO 110,000",16280
100200,2009,"75,001 TO 110,000",8284
103400,2009,"75,001 TO 110,000",6813
100500,2009,"75,001 TO 110,000",13793
546300,2009,"75,001 TO 110,000",6841
2541000,2009,"75,001 TO 110,000",13702
106100,2009,"75,001 TO 110,000",27361
2170200,2009,"75,001 TO 110,000",19260
288500,2009,"75,001 TO 110,000",27767
154400,2009,"75,001 TO 110,000",12148
137400,2009,"75,001 TO 110,000",27843
223500,2009,"75,001 TO 110,000",19020
322900,2009,"75,001 TO 110,000",26345
239600,2009,"75,001 TO 110,000",10767
380600,2009,"75,001 TO 110,000",16033
554400,2009,"75,001 TO 110,000",17339
266800,2009,"75,001 TO 110,000",25040
195100,2009,"75,001 TO 110,000",5511
205700,2009,"75,001 TO 110,000",8541
323000,2009,"75,001 TO 110,000",35320
3457300,2009,"75,001 TO 110,000",8409
190100,2009,"75,001 TO 110,000",7022
341700,2009,"75,001 TO 110,000",13261
223600,2009,"75,001 TO 110,000",18306
223700,2009,"75,001 TO 110,000",5007
2290400,2009,"75,001 TO 110,000",9720
323300,2009,"75,001 TO 110,000",23883
383200,2009,"75,001 TO 110,000",17308
162800,2009,"75,001 TO 110,000",27979
2106900,2009,"75,001 TO 110,000",21959
746500,2009,"75,001 TO 110,000",24884
3030802,2009,"75,001 TO 110,000",22500
3030800,2009,"75,001 TO 110,000",21870
4060300,2009,"75,001 TO 110,000",25290
2317800,2009,"75,001 TO 110,000",9876
3706300,2009,"75,001 TO 110,000",29124
2106600,2009,"75,001 TO 110,000",22698
2113600,2009,"75,001 TO 110,000",29286
211400,2009,"75,001 TO 110,000",26177
757200,2009,"75,001 TO 110,000",35755
372600,2009,"75,001 TO 110,000",19377
1048900,2009,"75,001 TO 110,000",16907
3819300,2009,"75,001 TO 110,000",13352
143400,2009,"75,001 TO 110,000",41353
2270802,2009,"75,001 TO 110,000",28575
2270800,2009,"75,001 TO 110,000",25212
211500,2009,"75,001 TO 110,000",19140
178400,2009,"75,001 TO 110,000",16152
178500,2009,"75,001 TO 110,000",20073
341800,2009,"75,001 TO 110,000",11305
154500,2009,"75,001 TO 110,000",17494
223800,2009,"75,001 TO 110,000",19359
666100,2009,"75,001 TO 110,000",2906
354100,2009,"75,001 TO 110,000",14448
211700,2009,"75,001 TO 110,000",29505
205800,2009,"75,001 TO 110,000",12900
735000,2009,"75,001 TO 110,000",16126
233200,2009,"75,001 TO 110,000",14873
301005,2009,"75,001 TO 110,000",27162
1289100,2009,"75,001 TO 110,000",22059
743000,2009,"75,001 TO 110,000",38584
751800,2009,"75,001 TO 110,000",20000
754400,2009,"75,001 TO 110,000",15118
290600,2009,"75,001 TO 110,000",12949
223900,2009,"75,001 TO 110,000",12926
347700,2009,"75,001 TO 110,000",17712
134600,2009,"75,001 TO 110,000",12593
323500,2009,"75,001 TO 110,000",23742
2179900,2009,"75,001 TO 110,000",38852
2179913,2009,"75,001 TO 110,000",26852
3125400,2009,"75,001 TO 110,000",37203
1647100,2009,"75,001 TO 110,000",44125
723600,2009,"75,001 TO 110,000",36766
723603,2009,"75,001 TO 110,000",34394
2327600,2009,"75,001 TO 110,000",34527
723602,2009,"75,001 TO 110,000",34951
3125401,2009,"75,001 TO 110,000",35346
2179901,2009,"75,001 TO 110,000",29001
886400,2009,"75,001 TO 110,000",24060
3115000,2009,"75,001 TO 110,000",22110
4120900,2009,"75,001 TO 110,000",38863
108100,2009,"75,001 TO 110,000",13265
107100,2009,"75,001 TO 110,000",8172
109100,2009,"75,001 TO 110,000",9393
109000,2009,"75,001 TO 110,000",10614
109003,2009,"75,001 TO 110,000",15099
109002,2009,"75,001 TO 110,000",8823
108900,2009,"75,001 TO 110,000",11191
2081400,2009,"75,001 TO 110,000",15129
154600,2009,"75,001 TO 110,000",16178
643500,2009,"75,001 TO 110,000",47736
301100,2009,"75,001 TO 110,000",21977
111600,2009,"75,001 TO 110,000",49128
3816300,2009,"75,001 TO 110,000",20184
3095500,2009,"75,001 TO 110,000",24820
195200,2009,"75,001 TO 110,000",22776
4057300,2009,"75,001 TO 110,000",18891
188100,2009,"75,001 TO 110,000",19827
199000,2009,"75,001 TO 110,000",9586
301200,2009,"75,001 TO 110,000",25581
211800,2009,"75,001 TO 110,000",26102
3906300,2009,"75,001 TO 110,000",23244
3104500,2009,"75,001 TO 110,000",36084
1216500,2009,"75,001 TO 110,000",13107
2580200,2009,"75,001 TO 110,000",22680
259600,2009,"75,001 TO 110,000",13095
3468500,2009,"75,001 TO 110,000",28628
100900,2009,"75,001 TO 110,000",14573
831000,2009,"75,001 TO 110,000",12016
559900,2009,"75,001 TO 110,000",4000
163300,2009,"75,001 TO 110,000",23903
345800,2009,"75,001 TO 110,000",18532
648700,2009,"75,001 TO 110,000",20928
163400,2009,"75,001 TO 110,000",17825
354300,2009,"75,001 TO 110,000",31363
1201500,2009,"75,001 TO 110,000",10740
347800,2009,"75,001 TO 110,000",13041
737200,2009,"75,001 TO 110,000",14520
1162100,2009,"75,001 TO 110,000",42845
1162101,2009,"75,001 TO 110,000",43966
1085800,2009,"75,001 TO 110,000",28092
2519800,2009,"75,001 TO 110,000",27248
3941300,2009,"75,001 TO 110,000",17485
3839300,2009,"75,001 TO 110,000",16104
4119400,2009,"75,001 TO 110,000",24936
370200,2009,"75,001 TO 110,000",21231
3523300,2009,"75,001 TO 110,000",43471
3126300,2009,"75,001 TO 110,000",36727
3176300,2009,"75,001 TO 110,000",42256
3883400,2009,"75,001 TO 110,000",49571
244900,2009,"75,001 TO 110,000",15234
111700,2009,"75,001 TO 110,000",28060
212100,2009,"75,001 TO 110,000",26521
1107400,2009,"75,001 TO 110,000",7851
467300,2009,"75,001 TO 110,000",16083
467313,2009,"75,001 TO 110,000",18473
467317,2009,"75,001 TO 110,000",15602
467305,2009,"75,001 TO 110,000",15525
467301,2009,"75,001 TO 110,000",15625
467302,2009,"75,001 TO 110,000",14703
467309,2009,"75,001 TO 110,000",15163
467303,2009,"75,001 TO 110,000",16019
467304,2009,"75,001 TO 110,000",16222
467306,2009,"75,001 TO 110,000",15377
190300,2009,"75,001 TO 110,000",21147
301400,2009,"75,001 TO 110,000",21609
178600,2009,"75,001 TO 110,000",17109
