OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
473600,2009,"OVER 110,000",9870
739400,2009,"OVER 110,000",25895
750200,2009,"OVER 110,000",26366
212600,2009,"OVER 110,000",40601
2253900,2009,"OVER 110,000",22111
155400,2009,"OVER 110,000",21056
380800,2009,"OVER 110,000",23328
190400,2009,"OVER 110,000",15355
233700,2009,"OVER 110,000",20175
178700,2009,"OVER 110,000",20494
190500,2009,"OVER 110,000",18160
348000,2009,"OVER 110,000",13285
905800,2009,"OVER 110,000",28853
146700,2009,"OVER 110,000",14779
377000,2009,"OVER 110,000",12715
199600,2009,"OVER 110,000",8504
112200,2009,"OVER 110,000",36405
101200,2009,"OVER 110,000",22981
298800,2009,"OVER 110,000",9777
4130800,2009,"OVER 110,000",26064
163800,2009,"OVER 110,000",8582
345900,2009,"OVER 110,000",13964
539000,2009,"OVER 110,000",10426
4003300,2009,"OVER 110,000",52256
354900,2009,"OVER 110,000",9195
259700,2009,"OVER 110,000",23551
331500,2009,"OVER 110,000",18078
3422501,2009,"OVER 110,000",24875
3294301,2009,"OVER 110,000",21185
239800,2009,"OVER 110,000",10686
318600,2009,"OVER 110,000",10690
3957300,2009,"OVER 110,000",11695
681900,2009,"OVER 110,000",7984
370300,2009,"OVER 110,000",20544
380900,2009,"OVER 110,000",11432
524400,2009,"OVER 110,000",9139
301600,2009,"OVER 110,000",24690
342100,2009,"OVER 110,000",17595
2234500,2009,"OVER 110,000",14952
161600,2009,"OVER 110,000",13685
3763400,2009,"OVER 110,000",14436
2055400,2009,"OVER 110,000",10758
396600,2009,"OVER 110,000",25199
3248300,2009,"OVER 110,000",20887
212800,2009,"OVER 110,000",43463
213000,2009,"OVER 110,000",39697
203800,2009,"OVER 110,000",30967
206200,2009,"OVER 110,000",17087
301801,2009,"OVER 110,000",13798
301800,2009,"OVER 110,000",19088
485300,2009,"OVER 110,000",26226
972100,2009,"OVER 110,000",24489
164100,2009,"OVER 110,000",25470
2106800,2009,"OVER 110,000",12756
213300,2009,"OVER 110,000",36671
1085101,2009,"OVER 110,000",26442
1085102,2009,"OVER 110,000",26190
1085100,2009,"OVER 110,000",38040
155600,2009,"OVER 110,000",15733
195800,2009,"OVER 110,000",11786
291200,2009,"OVER 110,000",21985
155700,2009,"OVER 110,000",16285
184600,2009,"OVER 110,000",24999
2075700,2009,"OVER 110,000",21070
370400,2009,"OVER 110,000",22032
218300,2009,"OVER 110,000",15678
162500,2009,"OVER 110,000",6941
367000,2009,"OVER 110,000",14011
778100,2009,"OVER 110,000",28954
491000,2009,"OVER 110,000",21258
491001,2009,"OVER 110,000",24669
2289800,2009,"OVER 110,000",26352
743600,2009,"OVER 110,000",30469
749100,2009,"OVER 110,000",26208
3115803,2009,"OVER 110,000",26370
2083600,2009,"OVER 110,000",24039
778102,2009,"OVER 110,000",25326
2306302,2009,"OVER 110,000",22617
2312200,2009,"OVER 110,000",24390
3115802,2009,"OVER 110,000",24984
2306300,2009,"OVER 110,000",22428
2326200,2009,"OVER 110,000",25668
2539100,2009,"OVER 110,000",32544
3113103,2009,"OVER 110,000",23706
2351900,2009,"OVER 110,000",23616
3115800,2009,"OVER 110,000",37884
946600,2009,"OVER 110,000",26253
2091700,2009,"OVER 110,000",73960
1041000,2009,"OVER 110,000",25128
2549000,2009,"OVER 110,000",42225
217600,2009,"OVER 110,000",7755
1116600,2009,"OVER 110,000",27919
840400,2009,"OVER 110,000",10229
2218808,2009,"OVER 110,000",20394
112300,2009,"OVER 110,000",58295
150000,2009,"OVER 110,000",10317
3626300,2009,"OVER 110,000",24089
3626301,2009,"OVER 110,000",24882
512704,2009,"OVER 110,000",25778
2110501,2009,"OVER 110,000",21837
512700,2009,"OVER 110,000",22158
2616200,2009,"OVER 110,000",28006
2616204,2009,"OVER 110,000",21394
512727,2009,"OVER 110,000",22971
512731,2009,"OVER 110,000",20096
945101,2009,"OVER 110,000",16150
458300,2009,"OVER 110,000",22594
945100,2009,"OVER 110,000",22113
340100,2009,"OVER 110,000",40346
639900,2009,"OVER 110,000",27002
353600,2009,"OVER 110,000",15704
3399300,2009,"OVER 110,000",93060
3066300,2009,"OVER 110,000",34755
716400,2009,"OVER 110,000",23727
267807,2009,"OVER 110,000",13647
267801,2009,"OVER 110,000",15605
267809,2009,"OVER 110,000",21725
267803,2009,"OVER 110,000",18158
267804,2009,"OVER 110,000",17076
267808,2009,"OVER 110,000",11570
267812,2009,"OVER 110,000",4775
267802,2009,"OVER 110,000",15750
267805,2009,"OVER 110,000",11688
267806,2009,"OVER 110,000",16831
267811,2009,"OVER 110,000",16588
267814,2009,"OVER 110,000",19675
340200,2009,"OVER 110,000",33912
322800,2009,"OVER 110,000",14867
323700,2009,"OVER 110,000",40167
323800,2009,"OVER 110,000",39755
323900,2009,"OVER 110,000",10307
184700,2009,"OVER 110,000",22136
190600,2009,"OVER 110,000",7920
324000,2009,"OVER 110,000",7700
178800,2009,"OVER 110,000",24366
790000,2009,"OVER 110,000",24432
647700,2009,"OVER 110,000",19200
324100,2009,"OVER 110,000",31658
335100,2009,"OVER 110,000",19450
483500,2009,"OVER 110,000",13450
259800,2009,"OVER 110,000",21859
112500,2009,"OVER 110,000",26500
2065700,2009,"OVER 110,000",21048
112700,2009,"OVER 110,000",37908
113100,2009,"OVER 110,000",33725
113200,2009,"OVER 110,000",44609
113300,2009,"OVER 110,000",28491
114300,2009,"OVER 110,000",17033
114400,2009,"OVER 110,000",12806
799300,2009,"OVER 110,000",10300
3980300,2009,"OVER 110,000",16876
114600,2009,"OVER 110,000",16897
114100,2009,"OVER 110,000",8419
113800,2009,"OVER 110,000",14806
114700,2009,"OVER 110,000",11243
113700,2009,"OVER 110,000",11658
113900,2009,"OVER 110,000",12834
114000,2009,"OVER 110,000",11050
3260300,2009,"OVER 110,000",18441
115300,2009,"OVER 110,000",11662
115000,2009,"OVER 110,000",15727
114200,2009,"OVER 110,000",14351
3011300,2009,"OVER 110,000",15821
115700,2009,"OVER 110,000",11735
331600,2009,"OVER 110,000",18175
183400,2009,"OVER 110,000",13918
224100,2009,"OVER 110,000",26919
2182900,2009,"OVER 110,000",30555
686500,2009,"OVER 110,000",7709
3078400,2009,"OVER 110,000",33912
315000,2009,"OVER 110,000",11109
291300,2009,"OVER 110,000",25900
195900,2009,"OVER 110,000",12852
268100,2009,"OVER 110,000",23872
216800,2009,"OVER 110,000",11462
532000,2009,"OVER 110,000",12220
