OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
301005,2013,"48,001 TO 75,000",24762
1289102,2013,"48,001 TO 75,000",21345
1289101,2013,"48,001 TO 75,000",24620
743000,2013,"48,001 TO 75,000",26143
3067000,2013,"48,001 TO 75,000",21500
751800,2013,"48,001 TO 75,000",18814
2562300,2013,"48,001 TO 75,000",12978
754400,2013,"48,001 TO 75,000",14586
290600,2013,"48,001 TO 75,000",12358
3068600,2013,"48,001 TO 75,000",20605
223900,2013,"48,001 TO 75,000",12554
347700,2013,"48,001 TO 75,000",23680
134600,2013,"48,001 TO 75,000",10360
323500,2013,"48,001 TO 75,000",23573
2179902,2013,"48,001 TO 75,000",19114
2179936,2013,"48,001 TO 75,000",22297
2179932,2013,"48,001 TO 75,000",20038
2179928,2013,"48,001 TO 75,000",25416
2179907,2013,"48,001 TO 75,000",19293
2179907,2013,"48,001 TO 75,000",34322
2179929,2013,"48,001 TO 75,000",22340
2179908,2013,"48,001 TO 75,000",25775
2179938,2013,"48,001 TO 75,000",31679
2179948,2013,"48,001 TO 75,000",29425
2179941,2013,"48,001 TO 75,000",28577
2179944,2013,"48,001 TO 75,000",27255
2179945,2013,"48,001 TO 75,000",26741
2179947,2013,"48,001 TO 75,000",24454
2179943,2013,"48,001 TO 75,000",27277
2179939,2013,"48,001 TO 75,000",27426
2179901,2013,"48,001 TO 75,000",21931
972300,2013,"48,001 TO 75,000",17895
1084700,2013,"48,001 TO 75,000",29252
711300,2013,"48,001 TO 75,000",20957
3115000,2013,"48,001 TO 75,000",22652
4120900,2013,"48,001 TO 75,000",36002
108100,2013,"48,001 TO 75,000",13292
107100,2013,"48,001 TO 75,000",10087
108700,2013,"48,001 TO 75,000",17413
3997300,2013,"48,001 TO 75,000",12603
1286000,2013,"48,001 TO 75,000",7229
2348200,2013,"48,001 TO 75,000",11448
109100,2013,"48,001 TO 75,000",7759
109000,2013,"48,001 TO 75,000",11353
109003,2013,"48,001 TO 75,000",13147
109002,2013,"48,001 TO 75,000",6080
108900,2013,"48,001 TO 75,000",10294
2081400,2013,"48,001 TO 75,000",14988
2521200,2013,"48,001 TO 75,000",21258
3159300,2013,"48,001 TO 75,000",23648
154600,2013,"48,001 TO 75,000",15997
2257400,2013,"48,001 TO 75,000",14700
643500,2013,"48,001 TO 75,000",17365
301100,2013,"48,001 TO 75,000",18860
111600,2013,"48,001 TO 75,000",38611
2538500,2013,"48,001 TO 75,000",13640
3095500,2013,"48,001 TO 75,000",24552
195200,2013,"48,001 TO 75,000",24526
403300,2013,"48,001 TO 75,000",11250
188100,2013,"48,001 TO 75,000",19004
199000,2013,"48,001 TO 75,000",8621
301200,2013,"48,001 TO 75,000",21800
2187900,2013,"48,001 TO 75,000",11435
4188700,2013,"48,001 TO 75,000",13646
1115000,2013,"48,001 TO 75,000",6322
4080300,2013,"48,001 TO 75,000",21705
2506000,2013,"48,001 TO 75,000",12742
902200,2013,"48,001 TO 75,000",19187
2553500,2013,"48,001 TO 75,000",21362
211800,2013,"48,001 TO 75,000",22062
4152700,2013,"48,001 TO 75,000",5508
4178700,2013,"48,001 TO 75,000",13624
4192200,2013,"48,001 TO 75,000",26343
560000,2013,"48,001 TO 75,000",7930
3740400,2013,"48,001 TO 75,000",20218
3104500,2013,"48,001 TO 75,000",33878
1216500,2013,"48,001 TO 75,000",13665
2580200,2013,"48,001 TO 75,000",16061
854300,2013,"48,001 TO 75,000",5732
259600,2013,"48,001 TO 75,000",18378
1226300,2013,"48,001 TO 75,000",10159
2505400,2013,"48,001 TO 75,000",5338
3468500,2013,"48,001 TO 75,000",37951
100900,2013,"48,001 TO 75,000",18240
831000,2013,"48,001 TO 75,000",14542
233400,2013,"48,001 TO 75,000",20303
559900,2013,"48,001 TO 75,000",11788
163300,2013,"48,001 TO 75,000",20005
345800,2013,"48,001 TO 75,000",16011
3727600,2013,"48,001 TO 75,000",28616
3776300,2013,"48,001 TO 75,000",25770
163400,2013,"48,001 TO 75,000",16782
354300,2013,"48,001 TO 75,000",21369
1201500,2013,"48,001 TO 75,000",11822
347800,2013,"48,001 TO 75,000",13498
737200,2013,"48,001 TO 75,000",14830
2297702,2013,"48,001 TO 75,000",9077
2297700,2013,"48,001 TO 75,000",7871
2297701,2013,"48,001 TO 75,000",5610
2297705,2013,"48,001 TO 75,000",7295
1162100,2013,"48,001 TO 75,000",13773
1162101,2013,"48,001 TO 75,000",14220
4160500,2013,"48,001 TO 75,000",8079
2258600,2013,"48,001 TO 75,000",15757
1085802,2013,"48,001 TO 75,000",14087
1085800,2013,"48,001 TO 75,000",13759
1085801,2013,"48,001 TO 75,000",11392
2519800,2013,"48,001 TO 75,000",17849
4171700,2013,"48,001 TO 75,000",15330
3941300,2013,"48,001 TO 75,000",17445
3837300,2013,"48,001 TO 75,000",15310
2258400,2013,"48,001 TO 75,000",15061
4140700,2013,"48,001 TO 75,000",17697
4141000,2013,"48,001 TO 75,000",19365
4137800,2013,"48,001 TO 75,000",18379
2600900,2013,"48,001 TO 75,000",16893
4167100,2013,"48,001 TO 75,000",14129
4203300,2013,"48,001 TO 75,000",18015
2117800,2013,"48,001 TO 75,000",16029
4137801,2013,"48,001 TO 75,000",19713
2123200,2013,"48,001 TO 75,000",17318
4174500,2013,"48,001 TO 75,000",13063
3839300,2013,"48,001 TO 75,000",23037
4171400,2013,"48,001 TO 75,000",14012
4072300,2013,"48,001 TO 75,000",22086
4142300,2013,"48,001 TO 75,000",15126
4119400,2013,"48,001 TO 75,000",16434
4134800,2013,"48,001 TO 75,000",15152
4194500,2013,"48,001 TO 75,000",16661
987300,2013,"48,001 TO 75,000",15819
4160700,2013,"48,001 TO 75,000",22490
370200,2013,"48,001 TO 75,000",17526
3523300,2013,"48,001 TO 75,000",23849
3126300,2013,"48,001 TO 75,000",28722
3573300,2013,"48,001 TO 75,000",30146
4146700,2013,"48,001 TO 75,000",26913
3176300,2013,"48,001 TO 75,000",28271
3883400,2013,"48,001 TO 75,000",26568
4156400,2013,"48,001 TO 75,000",27163
3110700,2013,"48,001 TO 75,000",25445
3986300,2013,"48,001 TO 75,000",74473
244900,2013,"48,001 TO 75,000",17073
826300,2013,"48,001 TO 75,000",14984
462100,2013,"48,001 TO 75,000",22991
111700,2013,"48,001 TO 75,000",27033
212100,2013,"48,001 TO 75,000",23077
314700,2013,"48,001 TO 75,000",17141
1107400,2013,"48,001 TO 75,000",6379
4188400,2013,"48,001 TO 75,000",7750
4081300,2013,"48,001 TO 75,000",7248
467300,2013,"48,001 TO 75,000",14676
467317,2013,"48,001 TO 75,000",14083
467305,2013,"48,001 TO 75,000",13564
467301,2013,"48,001 TO 75,000",14945
467302,2013,"48,001 TO 75,000",15440
467309,2013,"48,001 TO 75,000",12186
467303,2013,"48,001 TO 75,000",14737
467304,2013,"48,001 TO 75,000",14074
467306,2013,"48,001 TO 75,000",11171
190300,2013,"48,001 TO 75,000",16587
1226801,2013,"48,001 TO 75,000",13380
1226800,2013,"48,001 TO 75,000",11691
3067400,2013,"48,001 TO 75,000",5223
301400,2013,"48,001 TO 75,000",18380
178600,2013,"48,001 TO 75,000",16631
3296300,2013,"48,001 TO 75,000",18422
3296301,2013,"48,001 TO 75,000",19890
1320800,2013,"48,001 TO 75,000",15024
3105200,2013,"48,001 TO 75,000",17310
3440300,2013,"48,001 TO 75,000",9117
3733300,2013,"48,001 TO 75,000",11442
3010700,2013,"48,001 TO 75,000",14463
191700,2013,"48,001 TO 75,000",22590
267100,2013,"48,001 TO 75,000",25999
964500,2013,"48,001 TO 75,000",24435
270800,2013,"48,001 TO 75,000",14817
2518900,2013,"48,001 TO 75,000",8962
146600,2013,"48,001 TO 75,000",21037
290800,2013,"48,001 TO 75,000",20352
460800,2013,"48,001 TO 75,000",9012
203600,2013,"48,001 TO 75,000",13749
530600,2013,"48,001 TO 75,000",10842
3730300,2013,"48,001 TO 75,000",11342
224000,2013,"48,001 TO 75,000",9782
3066600,2013,"48,001 TO 75,000",7123
212200,2013,"48,001 TO 75,000",20433
396500,2013,"48,001 TO 75,000",25074
2338200,2013,"48,001 TO 75,000",26729
354500,2013,"48,001 TO 75,000",30643
4192800,2013,"48,001 TO 75,000",7811
3373300,2013,"48,001 TO 75,000",40466
520400,2013,"48,001 TO 75,000",13495
2154400,2013,"48,001 TO 75,000",10573
855800,2013,"48,001 TO 75,000",9945
2504900,2013,"48,001 TO 75,000",16295
2577700,2013,"48,001 TO 75,000",6423
2283806,2013,"48,001 TO 75,000",18243
2283800,2013,"48,001 TO 75,000",21394
2283805,2013,"48,001 TO 75,000",19381
2283804,2013,"48,001 TO 75,000",20931
2510300,2013,"48,001 TO 75,000",7100
1191900,2013,"48,001 TO 75,000",20104
212300,2013,"48,001 TO 75,000",28660
2491100,2013,"48,001 TO 75,000",26597
2491102,2013,"48,001 TO 75,000",22397
3713300,2013,"48,001 TO 75,000",11110
1267000,2013,"48,001 TO 75,000",23159
644800,2013,"48,001 TO 75,000",12075
239700,2013,"48,001 TO 75,000",22611
2536700,2013,"48,001 TO 75,000",11069
4151700,2013,"48,001 TO 75,000",16017
195400,2013,"48,001 TO 75,000",21716
376900,2013,"48,001 TO 75,000",10246
499900,2013,"48,001 TO 75,000",9681
2343400,2013,"48,001 TO 75,000",31502
291000,2013,"48,001 TO 75,000",20244
994100,2013,"48,001 TO 75,000",6191
347900,2013,"48,001 TO 75,000",29395
383500,2013,"48,001 TO 75,000",19117
233600,2013,"48,001 TO 75,000",13170
342000,2013,"48,001 TO 75,000",25207
1025600,2013,"48,001 TO 75,000",19835
176700,2013,"48,001 TO 75,000",19317
3018500,2013,"48,001 TO 75,000",20731
215100,2013,"48,001 TO 75,000",19062
3409600,2013,"48,001 TO 75,000",9693
291100,2013,"48,001 TO 75,000",22128
368200,2013,"48,001 TO 75,000",23879
212400,2013,"48,001 TO 75,000",20996
195500,2013,"48,001 TO 75,000",5433
473600,2013,"48,001 TO 75,000",11917
1183000,2013,"48,001 TO 75,000",16918
739400,2013,"48,001 TO 75,000",28290
750200,2013,"48,001 TO 75,000",22371
212600,2013,"48,001 TO 75,000",41248
2253900,2013,"48,001 TO 75,000",15607
216700,2013,"48,001 TO 75,000",10774
155400,2013,"48,001 TO 75,000",21314
4181400,2013,"48,001 TO 75,000",14688
1192200,2013,"48,001 TO 75,000",4725
190400,2013,"48,001 TO 75,000",18038
380800,2013,"48,001 TO 75,000",20978
233700,2013,"48,001 TO 75,000",15872
4153800,2013,"48,001 TO 75,000",16446
178700,2013,"48,001 TO 75,000",18045
190500,2013,"48,001 TO 75,000",17675
348000,2013,"48,001 TO 75,000",16825
905800,2013,"48,001 TO 75,000",21794
3266300,2013,"48,001 TO 75,000",11090
146700,2013,"48,001 TO 75,000",19519
573305,2013,"48,001 TO 75,000",10181
377000,2013,"48,001 TO 75,000",9933
199600,2013,"48,001 TO 75,000",8427
112200,2013,"48,001 TO 75,000",29095
101200,2013,"48,001 TO 75,000",19219
103000,2013,"48,001 TO 75,000",7271
298800,2013,"48,001 TO 75,000",8411
4130800,2013,"48,001 TO 75,000",9380
2541900,2013,"48,001 TO 75,000",9353
163800,2013,"48,001 TO 75,000",7309
2137100,2013,"48,001 TO 75,000",11458
345900,2013,"48,001 TO 75,000",13835
2052200,2013,"48,001 TO 75,000",7888
163900,2013,"48,001 TO 75,000",14906
539000,2013,"48,001 TO 75,000",10549
798700,2013,"48,001 TO 75,000",9519
3027200,2013,"48,001 TO 75,000",16214
4003300,2013,"48,001 TO 75,000",24630
354900,2013,"48,001 TO 75,000",12550
259700,2013,"48,001 TO 75,000",24971
331500,2013,"48,001 TO 75,000",19012
3422601,2013,"48,001 TO 75,000",25618
3422501,2013,"48,001 TO 75,000",22972
3525300,2013,"48,001 TO 75,000",26481
3294301,2013,"48,001 TO 75,000",24944
3422600,2013,"48,001 TO 75,000",26107
3294300,2013,"48,001 TO 75,000",25784
3422500,2013,"48,001 TO 75,000",27251
239800,2013,"48,001 TO 75,000",8541
318600,2013,"48,001 TO 75,000",11730
3957300,2013,"48,001 TO 75,000",11537
968400,2013,"48,001 TO 75,000",7211
681900,2013,"48,001 TO 75,000",10343
3925300,2013,"48,001 TO 75,000",26833
370300,2013,"48,001 TO 75,000",18344
380900,2013,"48,001 TO 75,000",10459
524400,2013,"48,001 TO 75,000",8983
301600,2013,"48,001 TO 75,000",20461
342100,2013,"48,001 TO 75,000",16943
4172800,2013,"48,001 TO 75,000",27298
2234500,2013,"48,001 TO 75,000",20322
161600,2013,"48,001 TO 75,000",15353
3763400,2013,"48,001 TO 75,000",7360
1302900,2013,"48,001 TO 75,000",24483
2055400,2013,"48,001 TO 75,000",10307
396600,2013,"48,001 TO 75,000",32429
3248300,2013,"48,001 TO 75,000",19641
212800,2013,"48,001 TO 75,000",23085
213000,2013,"48,001 TO 75,000",27248
203800,2013,"48,001 TO 75,000",10965
206200,2013,"48,001 TO 75,000",14937
301801,2013,"48,001 TO 75,000",11445
301800,2013,"48,001 TO 75,000",18209
485300,2013,"48,001 TO 75,000",21068
972100,2013,"48,001 TO 75,000",18764
164100,2013,"48,001 TO 75,000",22664
2106800,2013,"48,001 TO 75,000",16437
213300,2013,"48,001 TO 75,000",21158
2074005,2013,"48,001 TO 75,000",24145
2074004,2013,"48,001 TO 75,000",21772
2074000,2013,"48,001 TO 75,000",25459
1085101,2013,"48,001 TO 75,000",20720
1085102,2013,"48,001 TO 75,000",25963
1085100,2013,"48,001 TO 75,000",27704
2074002,2013,"48,001 TO 75,000",27468
2074003,2013,"48,001 TO 75,000",27211
2074001,2013,"48,001 TO 75,000",30450
728700,2013,"48,001 TO 75,000",4986
155600,2013,"48,001 TO 75,000",16401
195800,2013,"48,001 TO 75,000",12488
291200,2013,"48,001 TO 75,000",19565
155700,2013,"48,001 TO 75,000",15180
184600,2013,"48,001 TO 75,000",20362
2075700,2013,"48,001 TO 75,000",17582
618100,2013,"48,001 TO 75,000",24750
2115400,2013,"48,001 TO 75,000",2350
370400,2013,"48,001 TO 75,000",17432
218300,2013,"48,001 TO 75,000",18287
160600,2013,"48,001 TO 75,000",10847
162500,2013,"48,001 TO 75,000",7763
367000,2013,"48,001 TO 75,000",13369
3611300,2013,"48,001 TO 75,000",8680
4211200,2013,"48,001 TO 75,000",11102
491000,2013,"48,001 TO 75,000",22182
491001,2013,"48,001 TO 75,000",25419
2289800,2013,"48,001 TO 75,000",23607
743600,2013,"48,001 TO 75,000",22106
3272303,2013,"48,001 TO 75,000",23209
2351901,2013,"48,001 TO 75,000",24796
749100,2013,"48,001 TO 75,000",23509
3115803,2013,"48,001 TO 75,000",24380
2083600,2013,"48,001 TO 75,000",24968
2591905,2013,"48,001 TO 75,000",22097
2326203,2013,"48,001 TO 75,000",24008
2091702,2013,"48,001 TO 75,000",25661
946609,2013,"48,001 TO 75,000",26118
3272300,2013,"48,001 TO 75,000",22749
2052000,2013,"48,001 TO 75,000",22056
946610,2013,"48,001 TO 75,000",22023
2306302,2013,"48,001 TO 75,000",24685
2312202,2013,"48,001 TO 75,000",24008
2201800,2013,"48,001 TO 75,000",23916
2312200,2013,"48,001 TO 75,000",23949
977703,2013,"48,001 TO 75,000",25658
3115802,2013,"48,001 TO 75,000",23326
3043200,2013,"48,001 TO 75,000",25874
946607,2013,"48,001 TO 75,000",24175
2306300,2013,"48,001 TO 75,000",27830
2326200,2013,"48,001 TO 75,000",24686
2539100,2013,"48,001 TO 75,000",23974
2549005,2013,"48,001 TO 75,000",24222
2539102,2013,"48,001 TO 75,000",23250
2351900,2013,"48,001 TO 75,000",26411
3115800,2013,"48,001 TO 75,000",23759
946600,2013,"48,001 TO 75,000",25084
2091700,2013,"48,001 TO 75,000",27418
1041000,2013,"48,001 TO 75,000",24172
2549000,2013,"48,001 TO 75,000",27613
217600,2013,"48,001 TO 75,000",7441
927700,2013,"48,001 TO 75,000",7793
928400,2013,"48,001 TO 75,000",17280
928401,2013,"48,001 TO 75,000",18958
1116603,2013,"48,001 TO 75,000",25455
1116602,2013,"48,001 TO 75,000",20899
840400,2013,"48,001 TO 75,000",8466
2100200,2013,"48,001 TO 75,000",8959
2218808,2013,"48,001 TO 75,000",26479
2218800,2013,"48,001 TO 75,000",25701
2218804,2013,"48,001 TO 75,000",25890
2218805,2013,"48,001 TO 75,000",15739
112300,2013,"48,001 TO 75,000",26654
2153600,2013,"48,001 TO 75,000",19687
150000,2013,"48,001 TO 75,000",10841
3626300,2013,"48,001 TO 75,000",13170
3626301,2013,"48,001 TO 75,000",17935
4051308,2013,"48,001 TO 75,000",20979
4051330,2013,"48,001 TO 75,000",20893
4051331,2013,"48,001 TO 75,000",24184
4051333,2013,"48,001 TO 75,000",22665
4051323,2013,"48,001 TO 75,000",23634
4051307,2013,"48,001 TO 75,000",21659
4051317,2013,"48,001 TO 75,000",22131
4051322,2013,"48,001 TO 75,000",21490
4051328,2013,"48,001 TO 75,000",20795
4051320,2013,"48,001 TO 75,000",20990
4051318,2013,"48,001 TO 75,000",22602
675501,2013,"48,001 TO 75,000",21255
4051319,2013,"48,001 TO 75,000",20486
4051311,2013,"48,001 TO 75,000",21360
4051310,2013,"48,001 TO 75,000",22626
4051312,2013,"48,001 TO 75,000",16839
4051326,2013,"48,001 TO 75,000",21204
4051316,2013,"48,001 TO 75,000",20799
675506,2013,"48,001 TO 75,000",21366
4051327,2013,"48,001 TO 75,000",21408
4051313,2013,"48,001 TO 75,000",21499
675500,2013,"48,001 TO 75,000",22028
4051332,2013,"48,001 TO 75,000",21691
4051321,2013,"48,001 TO 75,000",21406
4051329,2013,"48,001 TO 75,000",21713
4051325,2013,"48,001 TO 75,000",23787
4051324,2013,"48,001 TO 75,000",21765
340100,2013,"48,001 TO 75,000",11259
2543400,2013,"48,001 TO 75,000",20840
2170700,2013,"48,001 TO 75,000",8236
639900,2013,"48,001 TO 75,000",22464
353600,2013,"48,001 TO 75,000",16561
3399300,2013,"48,001 TO 75,000",15812
3066300,2013,"48,001 TO 75,000",21334
3066302,2013,"48,001 TO 75,000",22809
716400,2013,"48,001 TO 75,000",23718
3066200,2013,"48,001 TO 75,000",15021
267807,2013,"48,001 TO 75,000",16994
267801,2013,"48,001 TO 75,000",12650
267815,2013,"48,001 TO 75,000",15476
267800,2013,"48,001 TO 75,000",19433
267809,2013,"48,001 TO 75,000",18398
267803,2013,"48,001 TO 75,000",13400
267816,2013,"48,001 TO 75,000",15419
267804,2013,"48,001 TO 75,000",19771
267813,2013,"48,001 TO 75,000",18555
267802,2013,"48,001 TO 75,000",12521
267808,2013,"48,001 TO 75,000",17895
267812,2013,"48,001 TO 75,000",17834
267802,2013,"48,001 TO 75,000",17245
267805,2013,"48,001 TO 75,000",13598
267806,2013,"48,001 TO 75,000",16215
267814,2013,"48,001 TO 75,000",15980
340200,2013,"48,001 TO 75,000",31110
322800,2013,"48,001 TO 75,000",15317
323700,2013,"48,001 TO 75,000",15091
323800,2013,"48,001 TO 75,000",23457
323900,2013,"48,001 TO 75,000",10662
184700,2013,"48,001 TO 75,000",18493
1149600,2013,"48,001 TO 75,000",18073
1121000,2013,"48,001 TO 75,000",9359
2544300,2013,"48,001 TO 75,000",18260
190600,2013,"48,001 TO 75,000",9452
324000,2013,"48,001 TO 75,000",6059
178800,2013,"48,001 TO 75,000",26535
790000,2013,"48,001 TO 75,000",13265
807300,2013,"48,001 TO 75,000",11493
647700,2013,"48,001 TO 75,000",12653
2275300,2013,"48,001 TO 75,000",5587
324100,2013,"48,001 TO 75,000",21486
3099700,2013,"48,001 TO 75,000",11991
335100,2013,"48,001 TO 75,000",16322
483500,2013,"48,001 TO 75,000",19536
259800,2013,"48,001 TO 75,000",21149
112500,2013,"48,001 TO 75,000",22042
2065700,2013,"48,001 TO 75,000",15868
112701,2013,"48,001 TO 75,000",30710
1186500,2013,"48,001 TO 75,000",18279
113100,2013,"48,001 TO 75,000",13343
113200,2013,"48,001 TO 75,000",42912
113300,2013,"48,001 TO 75,000",25621
3935300,2013,"48,001 TO 75,000",22794
114300,2013,"48,001 TO 75,000",16235
114400,2013,"48,001 TO 75,000",13505
799300,2013,"48,001 TO 75,000",11693
3980300,2013,"48,001 TO 75,000",17482
114600,2013,"48,001 TO 75,000",16525
114100,2013,"48,001 TO 75,000",8070
113800,2013,"48,001 TO 75,000",15315
114700,2013,"48,001 TO 75,000",10354
113700,2013,"48,001 TO 75,000",10150
113900,2013,"48,001 TO 75,000",11590
114000,2013,"48,001 TO 75,000",10189
3260300,2013,"48,001 TO 75,000",12682
115300,2013,"48,001 TO 75,000",15435
115000,2013,"48,001 TO 75,000",13019
114200,2013,"48,001 TO 75,000",10210
3011300,2013,"48,001 TO 75,000",13862
115700,2013,"48,001 TO 75,000",9415
331600,2013,"48,001 TO 75,000",18938
183400,2013,"48,001 TO 75,000",14533
245000,2013,"48,001 TO 75,000",16085
224100,2013,"48,001 TO 75,000",22203
488901,2013,"48,001 TO 75,000",15804
488900,2013,"48,001 TO 75,000",13855
3842500,2013,"48,001 TO 75,000",26705
4083400,2013,"48,001 TO 75,000",15516
3874301,2013,"48,001 TO 75,000",22149
3874300,2013,"48,001 TO 75,000",23251
686500,2013,"48,001 TO 75,000",9680
3023500,2013,"48,001 TO 75,000",23440
3078400,2013,"48,001 TO 75,000",18239
2234000,2013,"48,001 TO 75,000",6882
315000,2013,"48,001 TO 75,000",10647
291300,2013,"48,001 TO 75,000",22331
195900,2013,"48,001 TO 75,000",14480
697300,2013,"48,001 TO 75,000",5151
268100,2013,"48,001 TO 75,000",20321
2349500,2013,"48,001 TO 75,000",8816
2295500,2013,"48,001 TO 75,000",6793
2202600,2013,"48,001 TO 75,000",6116
