3064900,2009,"30,001 TO 48,000",15768
3065100,2009,"30,001 TO 48,000",12228
3783400,2009,"30,001 TO 48,000",20670
353700,2009,"30,001 TO 48,000",18439
154100,2009,"30,001 TO 48,000",7024
3122500,2009,"30,001 TO 48,000",11124
2050300,2009,"30,001 TO 48,000",26201
4104300,2009,"30,001 TO 48,000",17724
3346300,2009,"30,001 TO 48,000",19290
753100,2009,"30,001 TO 48,000",32072
1290500,2009,"30,001 TO 48,000",8280
2499000,2009,"30,001 TO 48,000",10884
4118600,2009,"30,001 TO 48,000",20532
2621300,2009,"30,001 TO 48,000",13935
1323200,2009,"30,001 TO 48,000",21252
4037500,2009,"30,001 TO 48,000",20712
4093300,2009,"30,001 TO 48,000",8100
3113400,2009,"30,001 TO 48,000",15972
1074100,2009,"30,001 TO 48,000",23844
134500,2009,"30,001 TO 48,000",8320
266600,2009,"30,001 TO 48,000",19216
3103700,2009,"30,001 TO 48,000",19386
286000,2009,"30,001 TO 48,000",5590
223400,2009,"30,001 TO 48,000",13756
2520400,2009,"30,001 TO 48,000",24060
812900,2009,"30,001 TO 48,000",19980
2312000,2009,"30,001 TO 48,000",12420
3736300,2009,"30,001 TO 48,000",14496
3412300,2009,"30,001 TO 48,000",20398
1148400,2009,"30,001 TO 48,000",22824
3127500,2009,"30,001 TO 48,000",15162
3532400,2009,"30,001 TO 48,000",8802
3115500,2009,"30,001 TO 48,000",14588
2553000,2009,"30,001 TO 48,000",31122
154200,2009,"30,001 TO 48,000",13113
887800,2009,"30,001 TO 48,000",36825
396300,2009,"30,001 TO 48,000",8010
3066700,2009,"30,001 TO 48,000",16212
758200,2009,"30,001 TO 48,000",8718
2069500,2009,"30,001 TO 48,000",20925
819400,2009,"30,001 TO 48,000",14070
100200,2009,"30,001 TO 48,000",8906
103400,2009,"30,001 TO 48,000",4550
100500,2009,"30,001 TO 48,000",8781
546300,2009,"30,001 TO 48,000",5598
2541000,2009,"30,001 TO 48,000",13143
106100,2009,"30,001 TO 48,000",21796
2170200,2009,"30,001 TO 48,000",15576
288500,2009,"30,001 TO 48,000",23312
154400,2009,"30,001 TO 48,000",8717
560100,2009,"30,001 TO 48,000",11516
137400,2009,"30,001 TO 48,000",27952
223500,2009,"30,001 TO 48,000",13506
322900,2009,"30,001 TO 48,000",19954
239600,2009,"30,001 TO 48,000",10249
380600,2009,"30,001 TO 48,000",14024
3538300,2009,"30,001 TO 48,000",17952
554400,2009,"30,001 TO 48,000",13252
266800,2009,"30,001 TO 48,000",18047
