OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
1162101,2013,"0 TO 30,000",10282
834300,2013,"0 TO 30,000",11055
4160500,2013,"0 TO 30,000",7602
2258600,2013,"0 TO 30,000",13780
1085802,2013,"0 TO 30,000",11127
1085800,2013,"0 TO 30,000",10608
1085801,2013,"0 TO 30,000",9679
2519800,2013,"0 TO 30,000",17542
4171700,2013,"0 TO 30,000",12454
3941300,2013,"0 TO 30,000",15853
3837300,2013,"0 TO 30,000",12031
4155900,2013,"0 TO 30,000",17131
2258400,2013,"0 TO 30,000",11444
4176700,2013,"0 TO 30,000",15504
4140700,2013,"0 TO 30,000",14008
4141000,2013,"0 TO 30,000",17370
4137800,2013,"0 TO 30,000",15221
2600900,2013,"0 TO 30,000",13747
4167100,2013,"0 TO 30,000",9343
4203300,2013,"0 TO 30,000",15457
2117800,2013,"0 TO 30,000",13031
4137801,2013,"0 TO 30,000",16275
2123200,2013,"0 TO 30,000",15182
4174500,2013,"0 TO 30,000",10700
3839300,2013,"0 TO 30,000",20444
4171400,2013,"0 TO 30,000",11463
4072300,2013,"0 TO 30,000",13999
4142300,2013,"0 TO 30,000",12678
4119400,2013,"0 TO 30,000",13174
4134800,2013,"0 TO 30,000",11584
4194500,2013,"0 TO 30,000",14133
987300,2013,"0 TO 30,000",11669
4160700,2013,"0 TO 30,000",19230
370200,2013,"0 TO 30,000",17174
4038400,2013,"0 TO 30,000",19675
3523300,2013,"0 TO 30,000",21958
3126300,2013,"0 TO 30,000",25965
3573300,2013,"0 TO 30,000",26152
4146700,2013,"0 TO 30,000",24437
3176300,2013,"0 TO 30,000",24159
3616300,2013,"0 TO 30,000",23141
3883400,2013,"0 TO 30,000",26405
4156400,2013,"0 TO 30,000",22512
3110700,2013,"0 TO 30,000",23437
3986300,2013,"0 TO 30,000",71160
244900,2013,"0 TO 30,000",16916
826300,2013,"0 TO 30,000",13473
462100,2013,"0 TO 30,000",20569
111700,2013,"0 TO 30,000",23732
111700,2013,"0 TO 30,000",16569
1235900,2013,"0 TO 30,000",751
212100,2013,"0 TO 30,000",19718
314700,2013,"0 TO 30,000",13997
1107400,2013,"0 TO 30,000",4031
4081300,2013,"0 TO 30,000",5295
467300,2013,"0 TO 30,000",10953
467313,2013,"0 TO 30,000",21770
467317,2013,"0 TO 30,000",12663
467305,2013,"0 TO 30,000",13030
467301,2013,"0 TO 30,000",12688
467302,2013,"0 TO 30,000",12602
467309,2013,"0 TO 30,000",11674
467303,2013,"0 TO 30,000",12596
467304,2013,"0 TO 30,000",10668
467306,2013,"0 TO 30,000",8463
190300,2013,"0 TO 30,000",14556
111800,2013,"0 TO 30,000",2898
1226801,2013,"0 TO 30,000",8900
1226800,2013,"0 TO 30,000",6891
3067400,2013,"0 TO 30,000",3286
301400,2013,"0 TO 30,000",14658
178600,2013,"0 TO 30,000",9178
206100,2013,"0 TO 30,000",7283
3296300,2013,"0 TO 30,000",17844
3296301,2013,"0 TO 30,000",17713
2494700,2013,"0 TO 30,000",10958
1320800,2013,"0 TO 30,000",11271
3105200,2013,"0 TO 30,000",12611
3440300,2013,"0 TO 30,000",6313
3733300,2013,"0 TO 30,000",8654
3010700,2013,"0 TO 30,000",12542
191700,2013,"0 TO 30,000",20122
267100,2013,"0 TO 30,000",16364
964500,2013,"0 TO 30,000",26399
270800,2013,"0 TO 30,000",15943
4164900,2013,"0 TO 30,000",16113
2518900,2013,"0 TO 30,000",8741
146600,2013,"0 TO 30,000",18897
111900,2013,"0 TO 30,000",9214
290800,2013,"0 TO 30,000",19366
460800,2013,"0 TO 30,000",7824
203600,2013,"0 TO 30,000",14332
530600,2013,"0 TO 30,000",7012
3730300,2013,"0 TO 30,000",7991
1157400,2013,"0 TO 30,000",19620
224000,2013,"0 TO 30,000",6035
3066600,2013,"0 TO 30,000",5451
212200,2013,"0 TO 30,000",18051
396500,2013,"0 TO 30,000",23856
2338200,2013,"0 TO 30,000",23897
3758300,2013,"0 TO 30,000",4383
354500,2013,"0 TO 30,000",26425
2285700,2013,"0 TO 30,000",3502
4192800,2013,"0 TO 30,000",6926
3373300,2013,"0 TO 30,000",38941
520400,2013,"0 TO 30,000",13178
2154400,2013,"0 TO 30,000",8298
855800,2013,"0 TO 30,000",9274
3999300,2013,"0 TO 30,000",18778
2504900,2013,"0 TO 30,000",13589
4170300,2013,"0 TO 30,000",17847
2577700,2013,"0 TO 30,000",6502
739100,2013,"0 TO 30,000",15492
2283806,2013,"0 TO 30,000",17244
2283800,2013,"0 TO 30,000",18886
2283805,2013,"0 TO 30,000",18877
2283801,2013,"0 TO 30,000",18169
2283804,2013,"0 TO 30,000",19560
2510300,2013,"0 TO 30,000",4493
1191900,2013,"0 TO 30,000",17719
212300,2013,"0 TO 30,000",23967
2491100,2013,"0 TO 30,000",24411
2491102,2013,"0 TO 30,000",22753
1267000,2013,"0 TO 30,000",20674
239700,2013,"0 TO 30,000",20407
2536700,2013,"0 TO 30,000",9611
4151700,2013,"0 TO 30,000",15661
195400,2013,"0 TO 30,000",19381
3804300,2013,"0 TO 30,000",9673
376900,2013,"0 TO 30,000",6345
974300,2013,"0 TO 30,000",20125
499900,2013,"0 TO 30,000",2881
2343401,2013,"0 TO 30,000",18020
1202600,2013,"0 TO 30,000",24819
705000,2013,"0 TO 30,000",20810
2343400,2013,"0 TO 30,000",30122
291000,2013,"0 TO 30,000",21557
994100,2013,"0 TO 30,000",4567
347900,2013,"0 TO 30,000",23423
383500,2013,"0 TO 30,000",14737
233600,2013,"0 TO 30,000",9739
1274300,2013,"0 TO 30,000",15256
342000,2013,"0 TO 30,000",16993
1025600,2013,"0 TO 30,000",16580
176700,2013,"0 TO 30,000",16114
3018500,2013,"0 TO 30,000",15936
215100,2013,"0 TO 30,000",14955
3409600,2013,"0 TO 30,000",6703
291100,2013,"0 TO 30,000",18523
368200,2013,"0 TO 30,000",23495
212400,2013,"0 TO 30,000",19464
195500,2013,"0 TO 30,000",169
473600,2013,"0 TO 30,000",7087
1183000,2013,"0 TO 30,000",15132
2242700,2013,"0 TO 30,000",6673
739400,2013,"0 TO 30,000",23570
750200,2013,"0 TO 30,000",18200
212600,2013,"0 TO 30,000",41445
2253900,2013,"0 TO 30,000",15358
216700,2013,"0 TO 30,000",8061
155400,2013,"0 TO 30,000",17983
4181400,2013,"0 TO 30,000",11480
1119200,2013,"0 TO 30,000",3583
1192200,2013,"0 TO 30,000",4725
190400,2013,"0 TO 30,000",17493
380800,2013,"0 TO 30,000",19030
233700,2013,"0 TO 30,000",11551
4153800,2013,"0 TO 30,000",9939
178700,2013,"0 TO 30,000",15035
190500,2013,"0 TO 30,000",17457
348000,2013,"0 TO 30,000",17998
905800,2013,"0 TO 30,000",17677
3266300,2013,"0 TO 30,000",6816
146700,2013,"0 TO 30,000",16446
3076300,2013,"0 TO 30,000",9905
573305,2013,"0 TO 30,000",7954
4148200,2013,"0 TO 30,000",9288
3101500,2013,"0 TO 30,000",12799
377000,2013,"0 TO 30,000",4946
199600,2013,"0 TO 30,000",5190
112200,2013,"0 TO 30,000",25538
101200,2013,"0 TO 30,000",15381
103000,2013,"0 TO 30,000",5100
298800,2013,"0 TO 30,000",4624
4163700,2013,"0 TO 30,000",7422
4130800,2013,"0 TO 30,000",5480
2541900,2013,"0 TO 30,000",5603
163800,2013,"0 TO 30,000",3995
2137100,2013,"0 TO 30,000",7479
345900,2013,"0 TO 30,000",10478
2052200,2013,"0 TO 30,000",4969
163900,2013,"0 TO 30,000",10116
2510600,2013,"0 TO 30,000",10692
539000,2013,"0 TO 30,000",8503
798700,2013,"0 TO 30,000",9602
3027200,2013,"0 TO 30,000",15009
4003300,2013,"0 TO 30,000",23277
354900,2013,"0 TO 30,000",11430
259700,2013,"0 TO 30,000",18549
331500,2013,"0 TO 30,000",14382
3783300,2013,"0 TO 30,000",19565
3422601,2013,"0 TO 30,000",19868
3422501,2013,"0 TO 30,000",21870
3525300,2013,"0 TO 30,000",23817
3294301,2013,"0 TO 30,000",19558
3422600,2013,"0 TO 30,000",22382
3294300,2013,"0 TO 30,000",23206
3422500,2013,"0 TO 30,000",22268
239800,2013,"0 TO 30,000",7385
318600,2013,"0 TO 30,000",9947
3957300,2013,"0 TO 30,000",8785
968400,2013,"0 TO 30,000",7582
681900,2013,"0 TO 30,000",7189
3925300,2013,"0 TO 30,000",24775
3704300,2013,"0 TO 30,000",18134
370300,2013,"0 TO 30,000",18257
380900,2013,"0 TO 30,000",8005
524400,2013,"0 TO 30,000",6107
301600,2013,"0 TO 30,000",17717
342100,2013,"0 TO 30,000",14240
4172800,2013,"0 TO 30,000",24600
4203200,2013,"0 TO 30,000",13171
2234500,2013,"0 TO 30,000",18671
161600,2013,"0 TO 30,000",12092
3763400,2013,"0 TO 30,000",4335
1302900,2013,"0 TO 30,000",21345
2055400,2013,"0 TO 30,000",7522
396600,2013,"0 TO 30,000",30732
3248300,2013,"0 TO 30,000",20259
212800,2013,"0 TO 30,000",15622
213000,2013,"0 TO 30,000",23783
203800,2013,"0 TO 30,000",4754
206200,2013,"0 TO 30,000",8581
301801,2013,"0 TO 30,000",8709
301800,2013,"0 TO 30,000",14447
485300,2013,"0 TO 30,000",15930
972100,2013,"0 TO 30,000",14483
3382300,2013,"0 TO 30,000",3765
164100,2013,"0 TO 30,000",18500
2106800,2013,"0 TO 30,000",13933
213300,2013,"0 TO 30,000",13644
4128800,2013,"0 TO 30,000",9088
2074005,2013,"0 TO 30,000",22246
2074004,2013,"0 TO 30,000",19088
2074000,2013,"0 TO 30,000",25376
1085101,2013,"0 TO 30,000",23933
1085102,2013,"0 TO 30,000",24283
1085100,2013,"0 TO 30,000",24416
2074002,2013,"0 TO 30,000",26004
2074003,2013,"0 TO 30,000",25891
2074001,2013,"0 TO 30,000",27163
728700,2013,"0 TO 30,000",2893
155600,2013,"0 TO 30,000",13602
195800,2013,"0 TO 30,000",10092
291200,2013,"0 TO 30,000",16688
2601600,2013,"0 TO 30,000",9402
155700,2013,"0 TO 30,000",12385
184600,2013,"0 TO 30,000",16131
2075700,2013,"0 TO 30,000",12829
618100,2013,"0 TO 30,000",23950
2115400,2013,"0 TO 30,000",1320
370400,2013,"0 TO 30,000",15471
218300,2013,"0 TO 30,000",14019
160600,2013,"0 TO 30,000",8239
162500,2013,"0 TO 30,000",5154
367000,2013,"0 TO 30,000",9848
3611300,2013,"0 TO 30,000",8680
4211200,2013,"0 TO 30,000",9174
778100,2013,"0 TO 30,000",19870
491000,2013,"0 TO 30,000",20887
491001,2013,"0 TO 30,000",22097
2289800,2013,"0 TO 30,000",21088
743600,2013,"0 TO 30,000",17418
3272303,2013,"0 TO 30,000",20544
2351901,2013,"0 TO 30,000",22545
749100,2013,"0 TO 30,000",22266
3115803,2013,"0 TO 30,000",21077
2083600,2013,"0 TO 30,000",22191
2591905,2013,"0 TO 30,000",20846
2326203,2013,"0 TO 30,000",22058
2091702,2013,"0 TO 30,000",21837
946609,2013,"0 TO 30,000",23433
3272300,2013,"0 TO 30,000",20651
2052000,2013,"0 TO 30,000",21249
2591900,2013,"0 TO 30,000",19924
946610,2013,"0 TO 30,000",20763
2306302,2013,"0 TO 30,000",23872
2312202,2013,"0 TO 30,000",22272
2201800,2013,"0 TO 30,000",21226
2312200,2013,"0 TO 30,000",21449
977703,2013,"0 TO 30,000",23088
3115802,2013,"0 TO 30,000",19164
3043200,2013,"0 TO 30,000",21690
946607,2013,"0 TO 30,000",20449
2306300,2013,"0 TO 30,000",23920
2326200,2013,"0 TO 30,000",22196
2539100,2013,"0 TO 30,000",21682
2549005,2013,"0 TO 30,000",22383
2539102,2013,"0 TO 30,000",22099
2351900,2013,"0 TO 30,000",25185
3115800,2013,"0 TO 30,000",21294
946600,2013,"0 TO 30,000",22605
2091700,2013,"0 TO 30,000",23917
1041000,2013,"0 TO 30,000",21369
2549000,2013,"0 TO 30,000",25040
217600,2013,"0 TO 30,000",4734
927700,2013,"0 TO 30,000",3143
3308300,2013,"0 TO 30,000",13098
928400,2013,"0 TO 30,000",14310
928401,2013,"0 TO 30,000",16971
1116603,2013,"0 TO 30,000",24352
1116604,2013,"0 TO 30,000",21066
1116601,2013,"0 TO 30,000",20865
1116602,2013,"0 TO 30,000",23069
1116600,2013,"0 TO 30,000",22185
2256200,2013,"0 TO 30,000",9536
2256201,2013,"0 TO 30,000",13604
840400,2013,"0 TO 30,000",4858
2100200,2013,"0 TO 30,000",6357
2218808,2013,"0 TO 30,000",23901
2218800,2013,"0 TO 30,000",25296
2218804,2013,"0 TO 30,000",22975
2218805,2013,"0 TO 30,000",21634
112300,2013,"0 TO 30,000",26746
150000,2013,"0 TO 30,000",7697
3626300,2013,"0 TO 30,000",11371
3626301,2013,"0 TO 30,000",12916
2060900,2013,"0 TO 30,000",24427
4051308,2013,"0 TO 30,000",18289
4051330,2013,"0 TO 30,000",19058
4051331,2013,"0 TO 30,000",21125
4051333,2013,"0 TO 30,000",19236
4051323,2013,"0 TO 30,000",19482
4051307,2013,"0 TO 30,000",18482
4051317,2013,"0 TO 30,000",19309
4051322,2013,"0 TO 30,000",18638
4051328,2013,"0 TO 30,000",18371
4051320,2013,"0 TO 30,000",19974
4051318,2013,"0 TO 30,000",19599
675501,2013,"0 TO 30,000",18799
4051319,2013,"0 TO 30,000",18895
4051311,2013,"0 TO 30,000",18227
4051310,2013,"0 TO 30,000",20463
4051312,2013,"0 TO 30,000",18938
4051326,2013,"0 TO 30,000",19371
4051316,2013,"0 TO 30,000",17608
675506,2013,"0 TO 30,000",20185
4051327,2013,"0 TO 30,000",18131
4051313,2013,"0 TO 30,000",18725
675500,2013,"0 TO 30,000",17981
4051332,2013,"0 TO 30,000",19008
4051321,2013,"0 TO 30,000",19164
4051329,2013,"0 TO 30,000",17564
4051325,2013,"0 TO 30,000",19388
4051324,2013,"0 TO 30,000",18919
340100,2013,"0 TO 30,000",5234
2543400,2013,"0 TO 30,000",20526
2170700,2013,"0 TO 30,000",7157
639900,2013,"0 TO 30,000",20493
353600,2013,"0 TO 30,000",10968
3399300,2013,"0 TO 30,000",12567
3066300,2013,"0 TO 30,000",19081
3066302,2013,"0 TO 30,000",20110
716400,2013,"0 TO 30,000",13818
3066303,2013,"0 TO 30,000",18670
3066200,2013,"0 TO 30,000",19655
267817,2013,"0 TO 30,000",17868
267807,2013,"0 TO 30,000",13909
267801,2013,"0 TO 30,000",12586
267815,2013,"0 TO 30,000",15685
267800,2013,"0 TO 30,000",14727
