OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
3064900,2011,"OVER 110,000",13307
353700,2011,"OVER 110,000",27693
154100,2011,"OVER 110,000",11776
753100,2011,"OVER 110,000",34189
4156000,2011,"OVER 110,000",25019
4093300,2011,"OVER 110,000",26861
134500,2011,"OVER 110,000",14706
266600,2011,"OVER 110,000",29509
3103700,2011,"OVER 110,000",13668
286000,2011,"OVER 110,000",8248
223400,2011,"OVER 110,000",25029
1148400,2011,"OVER 110,000",15395
3127500,2011,"OVER 110,000",23815
4146900,2011,"OVER 110,000",22963
2553000,2011,"OVER 110,000",37392
154200,2011,"OVER 110,000",23846
887800,2011,"OVER 110,000",31951
396300,2011,"OVER 110,000",14318
4158100,2011,"OVER 110,000",16836
3066700,2011,"OVER 110,000",19508
758200,2011,"OVER 110,000",13196
100200,2011,"OVER 110,000",13892
100500,2011,"OVER 110,000",9281
106100,2011,"OVER 110,000",32754
288500,2011,"OVER 110,000",30278
154400,2011,"OVER 110,000",15231
560100,2011,"OVER 110,000",14651
137400,2011,"OVER 110,000",28110
223500,2011,"OVER 110,000",24048
322900,2011,"OVER 110,000",31866
239600,2011,"OVER 110,000",11787
380600,2011,"OVER 110,000",1934
3538300,2011,"OVER 110,000",20276
554400,2011,"OVER 110,000",17957
266800,2011,"OVER 110,000",29381
2495500,2011,"OVER 110,000",15990
3493300,2011,"OVER 110,000",18938
205700,2011,"OVER 110,000",8623
323000,2011,"OVER 110,000",31345
190100,2011,"OVER 110,000",8167
223600,2011,"OVER 110,000",38322
223700,2011,"OVER 110,000",6850
323300,2011,"OVER 110,000",37877
383200,2011,"OVER 110,000",20591
353900,2011,"OVER 110,000",9717
354000,2011,"OVER 110,000",9417
162800,2011,"OVER 110,000",29097
4151500,2011,"OVER 110,000",17501
3030800,2011,"OVER 110,000",13380
2241801,2011,"OVER 110,000",28515
3971300,2011,"OVER 110,000",27429
3534400,2011,"OVER 110,000",26215
4136400,2011,"OVER 110,000",16910
2317800,2011,"OVER 110,000",17388
2106601,2011,"OVER 110,000",17268
2106600,2011,"OVER 110,000",14553
211400,2011,"OVER 110,000",19189
757200,2011,"OVER 110,000",36366
3819300,2011,"OVER 110,000",12983
143400,2011,"OVER 110,000",37928
2270802,2011,"OVER 110,000",33315
211500,2011,"OVER 110,000",27120
178400,2011,"OVER 110,000",18680
178500,2011,"OVER 110,000",22770
341800,2011,"OVER 110,000",17868
154500,2011,"OVER 110,000",18114
223800,2011,"OVER 110,000",22352
4164400,2011,"OVER 110,000",20724
354100,2011,"OVER 110,000",15540
211700,2011,"OVER 110,000",29261
205800,2011,"OVER 110,000",15444
735000,2011,"OVER 110,000",18345
233200,2011,"OVER 110,000",15042
301005,2011,"OVER 110,000",32987
743000,2011,"OVER 110,000",32140
3067000,2011,"OVER 110,000",20034
751800,2011,"OVER 110,000",22680
754400,2011,"OVER 110,000",3370
290600,2011,"OVER 110,000",15131
347700,2011,"OVER 110,000",21082
134600,2011,"OVER 110,000",13119
323500,2011,"OVER 110,000",28209
2179902,2011,"OVER 110,000",26372
2179900,2011,"OVER 110,000",25924
2179907,2011,"OVER 110,000",40970
2179921,2011,"OVER 110,000",25603
2179913,2011,"OVER 110,000",25924
3125400,2011,"OVER 110,000",32446
1647100,2011,"OVER 110,000",31412
723600,2011,"OVER 110,000",32272
723603,2011,"OVER 110,000",26829
2327600,2011,"OVER 110,000",30083
723602,2011,"OVER 110,000",32571
3125401,2011,"OVER 110,000",31294
2179901,2011,"OVER 110,000",25408
1084700,2011,"OVER 110,000",28517
711300,2011,"OVER 110,000",25926
4120900,2011,"OVER 110,000",37691
108100,2011,"OVER 110,000",15602
107100,2011,"OVER 110,000",8676
108700,2011,"OVER 110,000",18140
3023400,2011,"OVER 110,000",19689
109100,2011,"OVER 110,000",9385
109000,2011,"OVER 110,000",11571
109002,2011,"OVER 110,000",4365
108900,2011,"OVER 110,000",10806
2081400,2011,"OVER 110,000",18062
154600,2011,"OVER 110,000",14180
301100,2011,"OVER 110,000",21619
111600,2011,"OVER 110,000",46719
3095500,2011,"OVER 110,000",26514
195200,2011,"OVER 110,000",27784
403300,2011,"OVER 110,000",14619
188100,2011,"OVER 110,000",12868
199000,2011,"OVER 110,000",9985
301200,2011,"OVER 110,000",26341
1115000,2011,"OVER 110,000",10667
211800,2011,"OVER 110,000",29072
3104500,2011,"OVER 110,000",32288
2580200,2011,"OVER 110,000",23007
100900,2011,"OVER 110,000",18261
831000,2011,"OVER 110,000",10800
233400,2011,"OVER 110,000",25521
163300,2011,"OVER 110,000",25183
345800,2011,"OVER 110,000",20356
3727600,2011,"OVER 110,000",25874
3776300,2011,"OVER 110,000",33082
163400,2011,"OVER 110,000",20303
354300,2011,"OVER 110,000",26393
1201500,2011,"OVER 110,000",11814
347800,2011,"OVER 110,000",13827
737200,2011,"OVER 110,000",15881
1162100,2011,"OVER 110,000",16581
1162101,2011,"OVER 110,000",17917
2258600,2011,"OVER 110,000",0
1085800,2011,"OVER 110,000",14388
4171700,2011,"OVER 110,000",13238
3941300,2011,"OVER 110,000",29470
4155900,2011,"OVER 110,000",16434
2258400,2011,"OVER 110,000",15247
4140700,2011,"OVER 110,000",17521
4141000,2011,"OVER 110,000",16752
4137800,2011,"OVER 110,000",18348
2600900,2011,"OVER 110,000",16016
4167100,2011,"OVER 110,000",15837
2117800,2011,"OVER 110,000",16144
4072300,2011,"OVER 110,000",13866
370200,2011,"OVER 110,000",19228
2596412,2011,"OVER 110,000",21643
3883400,2011,"OVER 110,000",23658
244900,2011,"OVER 110,000",21198
111700,2011,"OVER 110,000",32266
212100,2011,"OVER 110,000",40418
314700,2011,"OVER 110,000",19700
467300,2011,"OVER 110,000",15514
467317,2011,"OVER 110,000",17177
467305,2011,"OVER 110,000",16273
467301,2011,"OVER 110,000",17942
467302,2011,"OVER 110,000",16867
467309,2011,"OVER 110,000",16692
467303,2011,"OVER 110,000",16519
467304,2011,"OVER 110,000",16016
467306,2011,"OVER 110,000",17352
190300,2011,"OVER 110,000",20616
301400,2011,"OVER 110,000",22016
178600,2011,"OVER 110,000",18753
206100,2011,"OVER 110,000",4543
1320800,2011,"OVER 110,000",15560
3105200,2011,"OVER 110,000",16725
3440300,2011,"OVER 110,000",21180
267100,2011,"OVER 110,000",41136
964500,2011,"OVER 110,000",35518
270800,2011,"OVER 110,000",42505
2518900,2011,"OVER 110,000",7949
290800,2011,"OVER 110,000",23419
460800,2011,"OVER 110,000",10292
203600,2011,"OVER 110,000",39603
530600,2011,"OVER 110,000",13119
3730300,2011,"OVER 110,000",8751
1157400,2011,"OVER 110,000",31053
224000,2011,"OVER 110,000",8875
212200,2011,"OVER 110,000",23761
396500,2011,"OVER 110,000",25449
354500,2011,"OVER 110,000",31136
3373300,2011,"OVER 110,000",38700
3999300,2011,"OVER 110,000",22908
739100,2011,"OVER 110,000",18960
212300,2011,"OVER 110,000",26605
2491100,2011,"OVER 110,000",25650
1267000,2011,"OVER 110,000",22697
239700,2011,"OVER 110,000",25985
195400,2011,"OVER 110,000",24185
376900,2011,"OVER 110,000",11042
291000,2011,"OVER 110,000",22373
994100,2011,"OVER 110,000",10904
347900,2011,"OVER 110,000",33025
383500,2011,"OVER 110,000",29858
233600,2011,"OVER 110,000",16120
1025600,2011,"OVER 110,000",23872
176700,2011,"OVER 110,000",22232
3018500,2011,"OVER 110,000",20961
215100,2011,"OVER 110,000",18119
291100,2011,"OVER 110,000",25103
368200,2011,"OVER 110,000",40985
212400,2011,"OVER 110,000",36555
473600,2011,"OVER 110,000",11379
1183000,2011,"OVER 110,000",16236
739400,2011,"OVER 110,000",28445
750200,2011,"OVER 110,000",28163
212600,2011,"OVER 110,000",47278
216700,2011,"OVER 110,000",11926
155400,2011,"OVER 110,000",23109
190400,2011,"OVER 110,000",18030
380800,2011,"OVER 110,000",21904
233700,2011,"OVER 110,000",23470
178700,2011,"OVER 110,000",20408
190500,2011,"OVER 110,000",20373
348000,2011,"OVER 110,000",16036
905800,2011,"OVER 110,000",28161
146700,2011,"OVER 110,000",17052
377000,2011,"OVER 110,000",11187
199600,2011,"OVER 110,000",10159
112200,2011,"OVER 110,000",34683
101200,2011,"OVER 110,000",21766
298800,2011,"OVER 110,000",10910
163800,2011,"OVER 110,000",7300
2137100,2011,"OVER 110,000",10596
345900,2011,"OVER 110,000",16131
2052200,2011,"OVER 110,000",10597
539000,2011,"OVER 110,000",11847
4003300,2011,"OVER 110,000",28042
354900,2011,"OVER 110,000",11291
