OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
3783400,2012,"OVER 110,000",23134
353700,2012,"OVER 110,000",28861
154100,2012,"OVER 110,000",11182
4189800,2012,"OVER 110,000",19506
753100,2012,"OVER 110,000",34652
4118600,2012,"OVER 110,000",13559
4156000,2012,"OVER 110,000",24110
4132400,2012,"OVER 110,000",17542
4093300,2012,"OVER 110,000",22975
134500,2012,"OVER 110,000",15269
266600,2012,"OVER 110,000",27463
286000,2012,"OVER 110,000",10109
223400,2012,"OVER 110,000",27087
1148401,2012,"OVER 110,000",17130
3127500,2012,"OVER 110,000",23741
3115500,2012,"OVER 110,000",18243
2553000,2012,"OVER 110,000",36392
154200,2012,"OVER 110,000",26112
887800,2012,"OVER 110,000",28785
396300,2012,"OVER 110,000",17068
3066700,2012,"OVER 110,000",20205
758200,2012,"OVER 110,000",13869
100200,2012,"OVER 110,000",15181
100500,2012,"OVER 110,000",12402
546300,2012,"OVER 110,000",9190
106100,2012,"OVER 110,000",34883
288500,2012,"OVER 110,000",30608
154400,2012,"OVER 110,000",14678
137400,2012,"OVER 110,000",30040
223500,2012,"OVER 110,000",26427
322900,2012,"OVER 110,000",33206
239600,2012,"OVER 110,000",9687
380600,2012,"OVER 110,000",16683
3538300,2012,"OVER 110,000",20577
554400,2012,"OVER 110,000",17454
266800,2012,"OVER 110,000",29052
2495502,2012,"OVER 110,000",23531
2495500,2012,"OVER 110,000",15508
3493300,2012,"OVER 110,000",17824
205700,2012,"OVER 110,000",8141
323000,2012,"OVER 110,000",30822
190100,2012,"OVER 110,000",8119
341700,2012,"OVER 110,000",21202
4189300,2012,"OVER 110,000",17850
223600,2012,"OVER 110,000",24291
223700,2012,"OVER 110,000",6870
2290400,2012,"OVER 110,000",11051
323300,2012,"OVER 110,000",31032
383200,2012,"OVER 110,000",21204
353900,2012,"OVER 110,000",8704
354000,2012,"OVER 110,000",10030
162800,2012,"OVER 110,000",31885
746501,2012,"OVER 110,000",42956
3971300,2012,"OVER 110,000",28325
4136400,2012,"OVER 110,000",16971
2317800,2012,"OVER 110,000",22037
2106601,2012,"OVER 110,000",16399
3706300,2012,"OVER 110,000",18489
2106600,2012,"OVER 110,000",16784
2113613,2012,"OVER 110,000",22146
2113600,2012,"OVER 110,000",23362
211400,2012,"OVER 110,000",22691
757200,2012,"OVER 110,000",37507
3819300,2012,"OVER 110,000",13790
1001000,2012,"OVER 110,000",3867
143400,2012,"OVER 110,000",41250
2270802,2012,"OVER 110,000",38600
211500,2012,"OVER 110,000",43743
178400,2012,"OVER 110,000",20365
178500,2012,"OVER 110,000",23677
341800,2012,"OVER 110,000",20075
154500,2012,"OVER 110,000",17084
223800,2012,"OVER 110,000",23473
354100,2012,"OVER 110,000",16611
211700,2012,"OVER 110,000",29476
205800,2012,"OVER 110,000",15539
735000,2012,"OVER 110,000",20929
233200,2012,"OVER 110,000",18187
301005,2012,"OVER 110,000",35087
1289100,2012,"OVER 110,000",21794
743000,2012,"OVER 110,000",30021
3067000,2012,"OVER 110,000",21529
290600,2012,"OVER 110,000",15859
347700,2012,"OVER 110,000",25663
134600,2012,"OVER 110,000",13589
323500,2012,"OVER 110,000",25165
2179907,2012,"OVER 110,000",40966
2179938,2012,"OVER 110,000",19419
2179948,2012,"OVER 110,000",20195
2179941,2012,"OVER 110,000",33383
2179944,2012,"OVER 110,000",29913
2179945,2012,"OVER 110,000",29074
2179947,2012,"OVER 110,000",30451
2179943,2012,"OVER 110,000",32249
2179939,2012,"OVER 110,000",30535
2179901,2012,"OVER 110,000",22330
972300,2012,"OVER 110,000",20579
1084700,2012,"OVER 110,000",23659
711300,2012,"OVER 110,000",24903
3115000,2012,"OVER 110,000",23432
4120900,2012,"OVER 110,000",39072
108100,2012,"OVER 110,000",16562
3997300,2012,"OVER 110,000",8700
109100,2012,"OVER 110,000",9653
109000,2012,"OVER 110,000",11817
109003,2012,"OVER 110,000",17438
109002,2012,"OVER 110,000",8808
108900,2012,"OVER 110,000",12051
2081400,2012,"OVER 110,000",17001
154600,2012,"OVER 110,000",16559
643500,2012,"OVER 110,000",19993
301100,2012,"OVER 110,000",20389
111600,2012,"OVER 110,000",46561
3095500,2012,"OVER 110,000",9013
195200,2012,"OVER 110,000",28482
403300,2012,"OVER 110,000",15734
188100,2012,"OVER 110,000",16105
199000,2012,"OVER 110,000",10070
301200,2012,"OVER 110,000",26286
2187900,2012,"OVER 110,000",14450
1115000,2012,"OVER 110,000",10472
211800,2012,"OVER 110,000",30145
4178700,2012,"OVER 110,000",14908
3104500,2012,"OVER 110,000",30065
2580200,2012,"OVER 110,000",19680
854300,2012,"OVER 110,000",11054
100900,2012,"OVER 110,000",19611
831000,2012,"OVER 110,000",14615
233400,2012,"OVER 110,000",26340
559900,2012,"OVER 110,000",11607
163300,2012,"OVER 110,000",26750
345800,2012,"OVER 110,000",19969
3727600,2012,"OVER 110,000",29667
3776300,2012,"OVER 110,000",24003
163400,2012,"OVER 110,000",20896
354300,2012,"OVER 110,000",28287
1201500,2012,"OVER 110,000",12338
347800,2012,"OVER 110,000",14957
737200,2012,"OVER 110,000",15989
2297700,2012,"OVER 110,000",10696
1162100,2012,"OVER 110,000",17097
1162101,2012,"OVER 110,000",17538
1085802,2012,"OVER 110,000",12793
1085800,2012,"OVER 110,000",14567
1085801,2012,"OVER 110,000",14160
4171700,2012,"OVER 110,000",13953
3941300,2012,"OVER 110,000",21581
2258400,2012,"OVER 110,000",15043
4140700,2012,"OVER 110,000",17732
4141000,2012,"OVER 110,000",19590
4137800,2012,"OVER 110,000",18037
2600900,2012,"OVER 110,000",16014
4167100,2012,"OVER 110,000",14072
2117800,2012,"OVER 110,000",15863
3837301,2012,"OVER 110,000",21535
2123200,2012,"OVER 110,000",16808
3839300,2012,"OVER 110,000",24696
4171400,2012,"OVER 110,000",16009
4072300,2012,"OVER 110,000",16180
4119400,2012,"OVER 110,000",20325
4134800,2012,"OVER 110,000",16100
4160700,2012,"OVER 110,000",21994
370200,2012,"OVER 110,000",22090
3523300,2012,"OVER 110,000",23633
3573300,2012,"OVER 110,000",25127
4146700,2012,"OVER 110,000",23392
3176300,2012,"OVER 110,000",25044
3616300,2012,"OVER 110,000",24585
3883400,2012,"OVER 110,000",23907
3110700,2012,"OVER 110,000",24126
244900,2012,"OVER 110,000",22475
111700,2012,"OVER 110,000",33590
212100,2012,"OVER 110,000",43559
314700,2012,"OVER 110,000",21457
1107400,2012,"OVER 110,000",10291
467300,2012,"OVER 110,000",16869
467313,2012,"OVER 110,000",22300
467317,2012,"OVER 110,000",18235
467305,2012,"OVER 110,000",17583
467301,2012,"OVER 110,000",16855
467302,2012,"OVER 110,000",15525
467309,2012,"OVER 110,000",17279
467303,2012,"OVER 110,000",16657
467304,2012,"OVER 110,000",16962
467306,2012,"OVER 110,000",14417
190300,2012,"OVER 110,000",21041
301400,2012,"OVER 110,000",23230
178600,2012,"OVER 110,000",19417
1320800,2012,"OVER 110,000",15898
3105200,2012,"OVER 110,000",17706
3440300,2012,"OVER 110,000",17229
191700,2012,"OVER 110,000",13751
267100,2012,"OVER 110,000",44228
964500,2012,"OVER 110,000",36749
270800,2012,"OVER 110,000",42216
146600,2012,"OVER 110,000",28217
290800,2012,"OVER 110,000",24837
460800,2012,"OVER 110,000",9474
203600,2012,"OVER 110,000",36271
530600,2012,"OVER 110,000",12093
224000,2012,"OVER 110,000",11866
212200,2012,"OVER 110,000",25230
396500,2012,"OVER 110,000",26116
2338200,2012,"OVER 110,000",30464
354500,2012,"OVER 110,000",31904
3373300,2012,"OVER 110,000",40901
855800,2012,"OVER 110,000",11938
3999300,2012,"OVER 110,000",20919
739100,2012,"OVER 110,000",20204
212300,2012,"OVER 110,000",30285
2491100,2012,"OVER 110,000",28283
1267000,2012,"OVER 110,000",22936
239700,2012,"OVER 110,000",22835
195400,2012,"OVER 110,000",25485
376900,2012,"OVER 110,000",12159
291000,2012,"OVER 110,000",22791
994100,2012,"OVER 110,000",10316
347900,2012,"OVER 110,000",37532
383500,2012,"OVER 110,000",30277
233600,2012,"OVER 110,000",17190
342000,2012,"OVER 110,000",21797
1025600,2012,"OVER 110,000",23897
176700,2012,"OVER 110,000",22455
3018500,2012,"OVER 110,000",20881
215100,2012,"OVER 110,000",22716
291100,2012,"OVER 110,000",24404
368200,2012,"OVER 110,000",36432
212400,2012,"OVER 110,000",37711
739400,2012,"OVER 110,000",31812
750200,2012,"OVER 110,000",29569
212600,2012,"OVER 110,000",46663
216700,2012,"OVER 110,000",12195
155400,2012,"OVER 110,000",24882
380800,2012,"OVER 110,000",25602
190400,2012,"OVER 110,000",20442
233700,2012,"OVER 110,000",22405
178700,2012,"OVER 110,000",21588
190500,2012,"OVER 110,000",20445
348000,2012,"OVER 110,000",16815
905800,2012,"OVER 110,000",29802
146700,2012,"OVER 110,000",21600
3076300,2012,"OVER 110,000",10719
377000,2012,"OVER 110,000",12169
199600,2012,"OVER 110,000",10014
112200,2012,"OVER 110,000",35677
101200,2012,"OVER 110,000",26569
298800,2012,"OVER 110,000",10968
163800,2012,"OVER 110,000",9544
345900,2012,"OVER 110,000",16947
2052200,2012,"OVER 110,000",13343
163900,2012,"OVER 110,000",18298
539000,2012,"OVER 110,000",12312
354900,2012,"OVER 110,000",11339
259700,2012,"OVER 110,000",26483
331500,2012,"OVER 110,000",21094
3422601,2012,"OVER 110,000",24841
3294301,2012,"OVER 110,000",24110
3422600,2012,"OVER 110,000",25289
239800,2012,"OVER 110,000",10065
318600,2012,"OVER 110,000",9384
3957300,2012,"OVER 110,000",13930
681900,2012,"OVER 110,000",11460
370300,2012,"OVER 110,000",22148
380900,2012,"OVER 110,000",12225
524400,2012,"OVER 110,000",10670
301600,2012,"OVER 110,000",24736
161600,2012,"OVER 110,000",15868
3763400,2012,"OVER 110,000",8301
2055400,2012,"OVER 110,000",12029
396600,2012,"OVER 110,000",31811
3248300,2012,"OVER 110,000",23347
212800,2012,"OVER 110,000",45223
213000,2012,"OVER 110,000",44595
203800,2012,"OVER 110,000",32536
206200,2012,"OVER 110,000",18769
301801,2012,"OVER 110,000",13103
301800,2012,"OVER 110,000",19372
972100,2012,"OVER 110,000",26614
485300,2012,"OVER 110,000",22397
164100,2012,"OVER 110,000",25110
2106800,2012,"OVER 110,000",4795
213300,2012,"OVER 110,000",41528
2074005,2012,"OVER 110,000",26533
2074004,2012,"OVER 110,000",21954
2074000,2012,"OVER 110,000",28000
2074002,2012,"OVER 110,000",29022
2074003,2012,"OVER 110,000",29488
2074001,2012,"OVER 110,000",31193
155600,2012,"OVER 110,000",17928
195800,2012,"OVER 110,000",14924
291200,2012,"OVER 110,000",24294
155700,2012,"OVER 110,000",12791
184600,2012,"OVER 110,000",20142
2075700,2012,"OVER 110,000",21601
370400,2012,"OVER 110,000",23264
218300,2012,"OVER 110,000",18351
160600,2012,"OVER 110,000",14818
162500,2012,"OVER 110,000",12996
367000,2012,"OVER 110,000",15487
778100,2012,"OVER 110,000",21713
491000,2012,"OVER 110,000",19593
491001,2012,"OVER 110,000",22652
2289800,2012,"OVER 110,000",20795
743600,2012,"OVER 110,000",21945
3272303,2012,"OVER 110,000",20522
2351901,2012,"OVER 110,000",22570
749100,2012,"OVER 110,000",21553
3115803,2012,"OVER 110,000",20800
2083600,2012,"OVER 110,000",18726
2091702,2012,"OVER 110,000",21412
946609,2012,"OVER 110,000",21340
2591900,2012,"OVER 110,000",18500
946610,2012,"OVER 110,000",19877
2306302,2012,"OVER 110,000",22392
2312202,2012,"OVER 110,000",21244
2312200,2012,"OVER 110,000",20891
3115802,2012,"OVER 110,000",20309
3043200,2012,"OVER 110,000",20067
2306300,2012,"OVER 110,000",21697
2539100,2012,"OVER 110,000",21384
2549005,2012,"OVER 110,000",19606
2539102,2012,"OVER 110,000",22299
3115800,2012,"OVER 110,000",19896
946600,2012,"OVER 110,000",21348
2091700,2012,"OVER 110,000",24297
1041000,2012,"OVER 110,000",20902
217600,2012,"OVER 110,000",9025
928400,2012,"OVER 110,000",17994
1116602,2012,"OVER 110,000",27121
840400,2012,"OVER 110,000",10926
2218808,2012,"OVER 110,000",24563
2218805,2012,"OVER 110,000",27492
112300,2012,"OVER 110,000",31458
150000,2012,"OVER 110,000",7617
3626300,2012,"OVER 110,000",16730
3626301,2012,"OVER 110,000",16917
4051308,2012,"OVER 110,000",23839
4051330,2012,"OVER 110,000",23721
4051331,2012,"OVER 110,000",24061
4051323,2012,"OVER 110,000",16867
4051307,2012,"OVER 110,000",23773
4051317,2012,"OVER 110,000",23760
4051322,2012,"OVER 110,000",24007
4051320,2012,"OVER 110,000",24505
4051318,2012,"OVER 110,000",24787
675501,2012,"OVER 110,000",23852
4051319,2012,"OVER 110,000",19062
4051311,2012,"OVER 110,000",23688
4051310,2012,"OVER 110,000",21711
4051326,2012,"OVER 110,000",24051
4051316,2012,"OVER 110,000",24127
4051327,2012,"OVER 110,000",23127
4051313,2012,"OVER 110,000",24061
675500,2012,"OVER 110,000",24520
4051332,2012,"OVER 110,000",23375
4051321,2012,"OVER 110,000",24003
4051329,2012,"OVER 110,000",22400
4051324,2012,"OVER 110,000",22144
340100,2012,"OVER 110,000",40875
2543400,2012,"OVER 110,000",24987
639900,2012,"OVER 110,000",25291
353600,2012,"OVER 110,000",19984
3399300,2012,"OVER 110,000",19102
267815,2012,"OVER 110,000",18483
267803,2012,"OVER 110,000",12964
267804,2012,"OVER 110,000",15326
267808,2012,"OVER 110,000",20845
267812,2012,"OVER 110,000",18794
340200,2012,"OVER 110,000",36316
322800,2012,"OVER 110,000",17800
323700,2012,"OVER 110,000",40903
323800,2012,"OVER 110,000",41418
184700,2012,"OVER 110,000",20188
1121000,2012,"OVER 110,000",12288
190600,2012,"OVER 110,000",8205
324000,2012,"OVER 110,000",6377
178800,2012,"OVER 110,000",33366
647700,2012,"OVER 110,000",19153
324100,2012,"OVER 110,000",31340
335100,2012,"OVER 110,000",22295
483500,2012,"OVER 110,000",19334
259800,2012,"OVER 110,000",24921
112500,2012,"OVER 110,000",30932
112701,2012,"OVER 110,000",42346
1186500,2012,"OVER 110,000",14743
113100,2012,"OVER 110,000",35539
113200,2012,"OVER 110,000",50377
113300,2012,"OVER 110,000",32678
3935300,2012,"OVER 110,000",22604
114300,2012,"OVER 110,000",22735
114400,2012,"OVER 110,000",18059
