OPEID,DisbursementYear,NumReceivingFedLoan,PercentReceivingFedLoan,TotalFedLoanAid,AvgFedLoanAid
234000,2011,891,44,4086084,4586
1072401,2011,252,74,653818,2595
1072400,2011,60,41,173860,2898
330300,2011,1139,59,7730735,6787
3720300,2011,30,61,183402,6113
761700,2011,187,56,829656,4437
324200,2011,2383,41,15083568,6330
3570300,2011,51,94,371233,7279
4101300,2011,39,37,191008,4898
3104200,2011,227,39,1618340,7129
1216600,2011,3,7,17471,5824
1216602,2011,65,64,249521,3839
1267200,2011,23,45,81780,3556
1216601,2011,33,43,95224,2886
1267400,2011,47,49,159347,3390
2100612,2011,774,50,5373760,6943
2218000,2011,629,58,3911664,6219
974804,2011,803,68,4820182,6003
2100613,2011,197,51,1619334,8220
2100611,2011,770,46,5344811,6941
2100600,2011,739,46,4963852,6717
974802,2011,565,69,3481339,6162
3042500,2011,643,46,4442149,6908
2218001,2011,249,80,1928331,7744
974800,2011,1603,63,9044287,5642
974807,2011,977,69,6205365,6351
974801,2011,920,71,5512584,5992
3042501,2011,577,46,3850079,6673
974803,2011,669,71,3942020,5892
2100607,2011,587,46,3723776,6344
2100608,2011,636,59,4464354,7019
252600,2011,849,57,5787071,6816
383800,2011,2213,71,18345084,8290
348100,2011,1168,66,8275813,7085
3097801,2011,100,63,448741,4487
3097800,2011,81,55,481291,5942
808100,2011,232,13,1333538,5748
383900,2011,2523,83,17402205,6897
3635300,2011,16,14,98617,6164
673100,2011,725,72,7145231,9855
2560000,2011,49,38,233515,4766
4147600,2011,88,47,815719,9270
3483500,2011,302,11,1533402,5077
302400,2011,2368,56,15854636,6695
392800,2011,828,19,4764999,5755
2313000,2011,21,75,133000,6333
368300,2011,1570,76,10142013,6460
291400,2011,876,70,5685927,6491
531800,2011,457,8,1538423,3366
2220400,2011,91,27,464815,5108
143700,2011,2067,58,13642674,6600
2110900,2011,102,88,418680,4105
4137300,2011,42,42,281657,6706
286100,2011,2128,45,11036006,5186
2145800,2011,30,86,253236,8441
268500,2011,840,75,5587745,6652
3250300,2011,333,98,2224773,6681
2581200,2011,227,95,470710,2074
4089400,2011,136,51,972445,7150
3985300,2011,255,55,1278274,5013
4127500,2011,59,63,217930,3694
830800,2011,329,14,1460199,4438
324300,2011,1157,79,8185153,7074
356100,2011,498,8,2462297,4944
302500,2011,1725,55,11459367,6643
4145900,2011,182,69,350000,1923
1288000,2011,5,14,9698,1940
259900,2011,1268,64,9297410,7332
200300,2011,432,54,2696289,6241
2604700,2011,192,71,1389402,7236
1278300,2011,36,100,257658,7157
4129400,2011,69,83,230641,3343
3773300,2011,155,64,733481,4732
4148800,2011,158,71,1736709,10992
2175800,2011,132,58,845049,6402
100700,2011,747,31,4726046,6327
728300,2011,1129,16,4761115,4217
109300,2011,409,55,2761323,6751
3097700,2011,270,92,1687500,6250
3324300,2011,153,65,660723,4318
399500,2011,1472,35,5762923,3915
190800,2011,251,48,1878528,7484
2266400,2011,183,58,1079666,5900
2602300,2011,187,43,948033,5070
185000,2011,1237,75,8821148,7131
2099500,2011,1584,21,5006439,3161
137800,2011,5584,55,38156828,6833
233900,2011,1833,41,10665734,5819
527600,2011,1247,43,5893036,4726
245300,2011,850,72,3404148,4005
224300,2011,14571,68,115470325,7925
474200,2011,7533,25,55245490,7334
1104600,2011,2743,61,18916668,6896
318800,2011,3610,53,26387138,7309
489000,2011,1256,84,13477379,10730
533500,2011,154,80,1076356,6989
1224800,2011,99,55,315854,3190
2238500,2011,129,55,596919,4627
302600,2011,1975,88,19198123,9721
2151500,2011,102,53,591218,5796
400300,2011,2542,10,11677837,4594
377100,2011,6088,55,41766821,6861
728900,2011,411,17,1908851,4644
196100,2011,598,48,3653101,6109
2189101,2011,2,0,3634,1817
2189100,2011,5,0,13999,2800
2334403,2011,52,30,224572,4319
3304301,2011,64,23,280464,4382
2334402,2011,72,29,297120,4127
2334401,2011,62,35,330592,5332
3304300,2011,46,70,205502,4467
3126400,2011,216,75,1787962,8278
2334400,2011,469,41,1973583,4208
3939400,2011,240,79,1919307,7997
3336300,2011,3,1,8290,2763
1054600,2011,4521,41,28167128,6230
116100,2011,656,3,2613726,3984
3695300,2011,18,69,201012,11167
2332840,2011,151,46,812719,5382
2332839,2011,450,50,2561492,5692
2332806,2011,82,27,324722,3960
2332836,2011,181,58,902976,4989
2332810,2011,44,9,163915,3725
2332838,2011,149,55,818325,5492
2332807,2011,75,29,348612,4648
2332845,2011,152,39,676440,4450
2332813,2011,32,18,127334,3979
2332814,2011,135,35,559960,4148
2332809,2011,191,40,864202,4525
2332803,2011,101,28,608855,6028
2332800,2011,393,35,2137462,5439
2332819,2011,45,18,192036,4267
116200,2011,478,3,2875978,6017
253900,2011,1110,50,6449232,5810
638503,2011,292,90,2866831,9818
638504,2011,158,91,1631489,10326
638502,2011,903,92,8316235,9210
638501,2011,612,85,5661055,9250
160500,2011,1188,58,9249545,7786
4117900,2011,43,66,163503,3802
4126400,2011,43,33,176330,4101
368400,2011,1772,64,12893706,7276
3072200,2011,1983,16,8759726,4417
116400,2011,3174,65,22539926,7101
950900,2011,132,8,483658,3664
1293000,2011,36,68,325594,9044
2280500,2011,114,93,330498,2899
1036500,2011,100,83,980205,9802
3096200,2011,20,35,82662,4133
2356600,2011,128,55,657620,5138
2178200,2011,66,42,252818,3831
341900,2011,1812,65,13070452,7213
3827300,2011,47,61,464722,9888
2576900,2011,723,41,9642179,13336
3278300,2011,1475,89,14147356,9591
3234300,2011,528,23,2697068,5108
1088000,2011,236,72,1492977,6326
324400,2011,648,62,4420596,6822
2204200,2011,386,87,3730619,9665
399800,2011,4334,42,27167576,6268
2211900,2011,45,85,165000,3667
2211901,2011,29,88,140000,4828
2211902,2011,54,96,300000,5556
321800,2011,4183,33,28878112,6904
2176000,2011,71,84,488933,6886
465000,2011,10,0,23500,2350
3409500,2011,612,72,3210879,5247
752900,2011,188,84,1492484,7939
324500,2011,1047,67,10710167,10229
331700,2011,1190,79,8946661,7518
849200,2011,16,73,85000,5313
4118400,2011,34,3,78629,2313
169400,2011,4455,79,43886121,9851
2165900,2011,12,44,90426,7536
147200,2011,125,6,627730,5022
530400,2011,3191,53,18963909,5943
747300,2011,80,39,285000,3563
291600,2011,1052,90,10701143,10172
348200,2011,867,64,6830374,7878
3199300,2011,18,43,139181,7732
370600,2011,2424,51,15418740,6361
302900,2011,630,83,4864493,7721
1090600,2011,119,92,889310,7473
1034500,2011,6095,55,35146483,5766
2125500,2011,28,32,206500,7375
355300,2011,959,20,4808155,5014
342300,2011,1269,52,8413997,6630
653400,2011,173,91,1301529,7523
116600,2011,412,3,2866207,6957
450200,2011,1563,5,10194411,6522
3079900,2011,238,86,2427229,10198
2515400,2011,746,98,3914708,5248
2515401,2011,439,91,5246303,11951
2515402,2011,275,72,782716,2846
165200,2011,328,4,1293995,3945
164800,2011,136,1,624809,4594
165400,2011,843,13,3652342,4333
165000,2011,196,2,726797,3708
976700,2011,234,5,1100185,4702
164900,2011,122,1,412781,3383
165500,2011,53,0,158036,2982
1302200,2011,813,66,5897513,7254
487800,2011,2922,37,15217446,5208
342400,2011,1642,90,13391335,8156
117000,2011,130,10,749841,5768
2581100,2011,5,20,19500,3900
355400,2011,409,26,2299214,5622
2550000,2011,40,47,394515,9863
331800,2011,3970,64,26923883,6782
155900,2011,2875,88,22725665,7905
377300,2011,2630,20,16240560,6175
485200,2011,1889,39,5568756,2948
213900,2011,1323,57,8863235,6699
185200,2011,749,75,5782267,7720
895900,2011,62,42,327754,5286
986200,2011,566,77,5582347,9863
269900,2011,2192,77,13776120,6285
3367401,2011,388,72,2415500,6226
318900,2011,417,27,1791276,4296
897600,2011,3646,57,14000751,3840
2169600,2011,79,74,491241,6218
224600,2011,505,78,4963017,9828
342500,2011,6344,41,58116784,9161
510200,2011,22,50,121711,5532
398200,2011,423,81,3147403,7441
2110700,2011,355,85,1677708,4726
2110701,2011,208,84,985460,4738
2110702,2011,436,81,2128635,4882
303100,2011,138,56,892995,6471
399900,2011,1547,41,4234095,2737
303200,2011,7167,62,57676142,8047
2090700,2011,95,83,1078526,11353
492300,2011,117,82,677912,5794
678700,2011,836,35,3992886,4776
843700,2011,23,66,204974,8912
2497500,2011,41,76,236425,5766
190900,2011,775,28,3269160,4218
575200,2011,1294,20,9085893,7022
474300,2011,374,9,1286979,3441
4115300,2011,22,12,76622,3483
4126500,2011,101,9,582903,5771
354600,2011,824,19,4020495,4879
345100,2011,5380,66,37159219,6907
2063500,2011,406,4,2259761,5566
3577300,2011,84,58,638032,7596
3090600,2011,65,93,277339,4267
107200,2011,453,8,1672893,3693
644300,2011,180,76,874555,4859
3100400,2011,961,22,6929163,7210
185400,2011,1105,82,7101909,6427
191000,2011,422,21,2012738,4770
117700,2011,124,52,493416,3979
342700,2011,937,85,8177393,8727
203900,2011,452,25,2642072,5845
191100,2011,378,27,1870786,4949
257200,2011,959,82,10123477,10556
729600,2011,415,69,3626888,8739
270100,2011,746,26,3829437,5133
2220000,2011,245,68,1694930,6918
677100,2011,958,73,7200307,7516
672000,2011,45,1,229271,5095
3422400,2011,158,36,421778,2669
3071603,2011,216,100,1404000,6500
3071601,2011,278,100,1529000,5500
3071602,2011,203,100,1116500,5500
3071600,2011,146,100,803000,5500
147100,2011,2555,29,15975080,6252
342800,2011,4205,42,29109047,6922
155800,2011,1240,36,6483110,5228
2106100,2011,69,64,529572,7675
2615800,2011,233,90,1686860,7240
665600,2011,2870,11,15981878,5569
794100,2011,63,80,330920,5253
2337900,2011,74,65,448141,6056
2079700,2011,151,67,1144396,7579
2079701,2011,139,63,1167652,8400
3128100,2011,376,96,3575000,9508
769400,2011,858,5,3151563,3673
117800,2011,497,7,3636800,7318
270300,2011,1313,85,9945936,7575
214000,2011,670,60,6155877,9188
234100,2011,1375,66,9212655,6700
260000,2011,524,42,3597669,6866
254000,2011,686,84,5784758,8433
118100,2011,129,1,525162,4071
161900,2011,2122,28,12118794,5711
206400,2011,744,8,3688925,4958
1036200,2011,2859,7,17773752,6217
368500,2011,183,74,1279858,6994
269800,2011,2388,19,13592785,5692
1138500,2011,217,60,1232746,5681
890300,2011,1006,4,6126370,6090
118200,2011,205,2,805801,3931
214100,2011,1442,50,9914758,6876
709600,2011,171,4,753612,4407
997600,2011,255,17,1003439,3935
118500,2011,645,9,3517331,5453
118600,2011,252,2,697815,2769
118700,2011,548,20,3426192,6252
-2,2011,3277,52,18625207,5684
370500,2011,1805,31,11555091,6402
2205000,2011,73,87,376165,5153
2594303,2011,76,66,709079,9330
2594302,2011,535,95,6146615,11489
2594300,2011,770,97,7931000,10300
3120300,2011,312,95,3007424,9639
2594301,2011,425,89,3187500,7500
2361400,2011,3635,13,23090122,6352
1172500,2011,2,8,7000,3500
940100,2011,1506,61,11662281,7744
134700,2011,611,30,3491656,5715
3289300,2011,5,5,18800,3760
3068201,2011,209,89,1868633,8941
135800,2011,4649,58,38191257,8215
450600,2011,984,16,5902211,5998
135900,2011,313,22,2002325,6397
3584400,2011,167,82,1038326,6218
134800,2011,1774,48,11501430,6483
1157200,2011,220,87,1900000,8636
135000,2011,10534,46,69866527,6632
136500,2011,3109,55,22107207,7111
1014800,2011,1356,65,7506607,5536
1014802,2011,773,78,4935340,6385
1014805,2011,24286,89,161188999,6637
1014804,2011,886,89,5468262,6172
2289200,2011,39,40,196400,5036
377400,2011,529,8,2948287,5573
245600,2011,8959,56,71382604,7968
343000,2011,973,84,8624276,8864
4127300,2011,27,5,132357,4902
166500,2011,7929,70,57999751,7315
2110200,2011,235,70,1863619,7930
321312,2011,363,31,2435207,6709
342900,2011,272,44,2253021,8283
4121500,2011,3242,24,26678989,8229
348300,2011,876,16,2957489,3376
270700,2011,1576,20,14646664,9294
678900,2011,512,25,2556326,4993
303900,2011,1013,69,7640175,7542
686700,2011,18323,60,88532630,4832
156100,2011,3602,51,24174898,6712
355600,2011,70,46,535290,7647
3367400,2011,983,70,6509318,6622
3874400,2011,44,47,209795,4768
323100,2011,4739,23,21243170,4483
2276900,2011,2607,34,14263908,5471
680700,2011,853,28,5355499,6278
954200,2011,4591,36,26597053,5793
324900,2011,7929,41,34994722,4414
340800,2011,3087,17,12349199,4000
1116700,2011,1896,28,8027791,4234
3015100,2011,168,83,362348,2157
4040300,2011,208,61,1244863,5985
4163300,2011,15,47,86750,5783
3416300,2011,1473,63,9136560,6203
3759300,2011,63,31,187003,2968
246700,2011,34,29,237152,6975
381000,2011,2089,78,9603662,4597
887100,2011,614,80,5592490,9108
887101,2011,185,71,1505806,8139
807100,2011,679,79,6873955,10124
3542300,2011,693,90,6631861,9570
2361600,2011,741,89,6654998,8981
2157100,2011,863,76,6322311,7326
760700,2011,667,83,6052187,9074
888700,2011,704,76,5404511,7677
2361601,2011,324,78,2274663,7021
853700,2011,786,86,7351658,9353
793000,2011,606,76,4784687,7896
2089600,2011,462,71,3862387,8360
2275100,2011,530,84,3994205,7536
2089601,2011,239,84,1804417,7550
2172700,2011,457,75,3555306,7780
1055400,2011,460,71,1256421,2731
234600,2011,1950,70,13454047,6900
270900,2011,513,68,4220687,8227
224700,2011,389,86,2213547,5690
166600,2011,1055,79,7005692,6640
2070500,2011,1000,64,7322500,7323
254100,2011,794,57,5527636,6962
319100,2011,933,75,7883906,8450
234700,2011,1154,62,11531894,9993
355700,2011,905,68,7100288,7846
384200,2011,2872,66,22212988,7734
2316600,2011,486,88,3336390,6865
2316601,2011,266,77,1928500,7250
137900,2011,734,39,4448418,6061
2148700,2011,33,46,196817,5964
315300,2011,982,36,4780374,4868
3034400,2011,1009,85,7811020,7741
3029900,2011,173,83,969778,5606
2289600,2011,161,72,861685,5352
1318900,2011,70,59,315883,4513
2617000,2011,38,51,274017,7211
818903,2011,99,56,707040,7142
2617001,2011,103,54,697319,6770
752200,2011,323,55,1948041,6031
818900,2011,120,57,704985,5875
119000,2011,241,3,1096169,4548
343100,2011,473,66,4266696,9020
2248600,2011,25,61,200251,8010
271000,2011,170,19,982525,5780
240200,2011,1020,26,3872913,3797
206800,2011,2091,65,12682781,6065
133900,2011,541,59,4640060,8577
4131300,2011,5,3,13082,2616
185600,2011,823,69,5443077,6614
271100,2011,4450,32,20910037,4699
226600,2011,1599,74,12678141,7929
286300,2011,2061,38,9863740,4786
1231500,2011,742,89,5602610,7551
2491700,2011,382,91,1368184,3582
3455700,2011,806,58,4854498,6023
2279600,2011,241,62,963095,3996
3766301,2011,10,12,64076,6408
3766300,2011,200,70,971250,4856
2623800,2011,160,78,684007,4275
3099000,2011,421,73,2683166,6373
2582700,2011,273,86,1794656,6574
2150600,2011,120,61,724000,6033
1248300,2011,231,50,1665241,7209
3275300,2011,192,91,1233730,6426
2159800,2011,30,50,214926,7164
960000,2011,54,69,430675,7975
3832400,2011,59,63,499081,8459
2548500,2011,65,47,264010,4062
4163400,2011,55,42,569890,10362
753600,2011,750,5,4563773,6085
245800,2011,237,77,1175004,4958
772900,2011,474,5,1719431,3627
348400,2011,737,59,4652427,6313
661200,2011,182,60,801134,4402
190200,2011,1790,40,8043910,4494
2068200,2011,481,81,3774914,7848
754900,2011,1470,81,9033070,6145
4135000,2011,93,62,671746,7223
2603100,2011,245,61,2005053,8184
679900,2011,279,8,1990533,7135
1005500,2011,19,73,132477,6972
3319300,2011,183,58,888383,4855
3319301,2011,134,55,668097,4986
3912300,2011,39,100,370500,9500
254200,2011,2325,56,17623910,7580
3010400,2011,825,29,4453927,5399
3456700,2011,214,92,1651224,7716
236600,2011,104,62,928758,8930
245900,2011,1375,26,6661122,4844
109500,2011,104,52,326833,3143
238300,2011,663,66,5217422,7869
2494800,2011,66,71,411744,6239
119200,2011,532,5,3109397,5845
3723300,2011,208,62,1976000,9500
730400,2011,2047,74,14021950,6850
3876300,2011,2,8,11100,5550
246000,2011,595,77,4472417,7517
260100,2011,908,21,5955169,6559
348500,2011,702,63,5373328,7654
727300,2011,1599,12,9314024,5825
269100,2011,2532,11,11344876,4481
269200,2011,771,7,4335843,5624
268700,2011,2423,19,14740938,6084
268800,2011,2222,18,13116921,5903
476500,2011,241,21,1502214,6233
861100,2011,497,8,2073980,4173
268900,2011,2330,15,15101318,6481
269300,2011,2084,16,11800147,5662
269400,2011,1321,7,6148677,4655
1005100,2011,786,4,3130702,3983
702200,2011,1967,20,10431654,5303
1009700,2011,848,12,3398242,4007
269600,2011,1724,11,8139840,4721
269000,2011,2061,13,12439732,6036
269700,2011,949,6,4414678,4652
475900,2011,726,9,3930750,5414
214300,2011,1653,62,11551700,6988
325100,2011,54,44,287235,5319
304000,2011,6218,20,18405470,2960
2336700,2011,101,67,601673,5957
2111300,2011,233,2,1211506,5200
1161400,2011,18,69,60481,3360
119300,2011,676,4,4209998,6228
4150600,2011,16,76,83907,5244
1163100,2011,63,52,444599,7057
271200,2011,1534,74,15218910,9921
499600,2011,221,15,1078746,4881
280800,2011,1404,68,9804151,6983
299500,2011,369,43,1931167,5234
1040200,2011,1551,42,10872794,7010
346300,2011,1221,44,7924149,6490
346100,2011,620,84,4635293,7476
356000,2011,2171,62,17958513,8272
694100,2011,294,86,2436104,8286
1076100,2011,101,72,683827,6771
3416500,2011,1346,78,11206964,8326
395600,2011,1938,32,8503254,4388
473100,2011,567,82,3986511,7031
166900,2011,494,13,1366562,2766
375800,2011,235,5,740428,3151
2111600,2011,41,41,264123,6442
257300,2011,1116,26,5812713,5209
154300,2011,2498,42,11362666,4549
224900,2011,7327,75,77497412,10577
1082700,2011,254,64,1445627,5691
291800,2011,412,24,2415300,5862
291900,2011,588,13,2913262,4955
381100,2011,511,68,3407762,6669
485500,2011,510,93,3530452,6922
2169100,2011,169,45,1182963,7000
3025800,2011,854,67,4659953,5457
252900,2011,204,36,959428,4703
3848300,2011,40,67,180429,4511
931305,2011,167,95,1311120,7851
493402,2011,430,83,3870000,9000
2056800,2011,169,98,1086396,6428
2056804,2011,134,98,833706,6222
2056802,2011,111,95,588462,5301
931307,2011,23,92,152198,6617
2056803,2011,202,99,1228920,6084
931300,2011,289,80,1530432,5296
493401,2011,523,76,2857632,5464
493404,2011,578,91,4564773,7898
493400,2011,402,67,2352357,5852
4117300,2011,571,83,4216325,7384
3939600,2011,323,88,2402773,7439
147500,2011,7708,42,36249712,4703
3072600,2011,211,81,1190633,5643
448000,2011,1025,4,6227651,6076
1063200,2011,107,55,485738,4540
214400,2011,906,72,5977754,6598
918600,2011,124,81,992000,8000
304100,2011,801,82,5975028,7459
356300,2011,2254,18,6793005,3014
3081600,2011,77,99,423222,5496
4139800,2011,167,75,1207101,7228
711000,2011,3518,28,19745805,5613
3128400,2011,118,80,869388,7368
3702300,2011,124,81,268486,2165
142800,2011,2549,76,19669862,7717
705300,2011,629,13,1910825,3038
2144900,2011,935,13,2810387,3006
1172700,2011,553,17,1928083,3487
325200,2011,1288,66,8790700,6825
462500,2011,7108,38,42219210,5940
3025600,2011,15,45,101250,6750
744700,2011,82,61,472711,5765
225100,2011,3409,29,10281824,3016
3332600,2011,485,76,2601090,5363
2538300,2011,749,70,3334318,4452
2156200,2011,75,3,432631,5768
2055500,2011,387,87,2757996,7127
240300,2011,1622,55,12085874,7451
2619200,2011,47,34,158978,3383
304200,2011,1035,45,10360799,10010
536300,2011,186,18,477293,2566
4148300,2011,394,85,4715894,11969
167100,2011,9632,60,69692124,7235
179200,2011,1038,43,6691826,6447
712000,2011,10933,44,56401212,5159
398600,2011,1547,65,11612861,7507
2298000,2011,193,74,2245921,11637
3646300,2011,91,77,298541,3281
3005700,2011,119,66,370498,3113
119100,2011,159,1,618619,3891
325300,2011,1037,43,5845452,5637
298900,2011,1077,43,6541431,6074
3030900,2011,486,91,2542400,5231
2260200,2011,428,82,2052354,4795
3724300,2011,761,83,9041917,11882
4127400,2011,244,86,1899009,7783
4116900,2011,54,77,307543,5695
200400,2011,1024,86,9915212,9683
551900,2011,60,70,218134,3636
2154000,2011,153,65,1117971,7307
1148100,2011,249,46,2549638,10240
2553600,2011,98,6,329452,3362
185800,2011,25,23,83399,3336
367100,2011,3400,40,23947185,7043
653700,2011,124,74,793480,6399
254400,2011,902,86,5920942,6564
254401,2011,422,61,3441340,8155
191300,2011,186,10,552465,2970
271300,2011,1620,96,14087609,8696
175000,2011,1261,65,9888252,7842
119600,2011,1110,70,8453245,7616
4124000,2011,19,51,123669,6509
2158800,2011,42,41,163150,3885
2164300,2011,72,65,319715,4440
3109500,2011,8,89,21586,2698
191400,2011,153,23,776462,5075
185900,2011,939,69,6065025,6459
469205,2011,125,79,470770,3766
469202,2011,186,75,735607,3955
469204,2011,314,75,151557,483
469206,2011,180,83,841012,4672
469208,2011,63,66,360979,5730
469200,2011,217,75,833128,3839
469207,2011,243,79,1017068,4185
469201,2011,223,82,990859,4443
2068300,2011,269,79,2807394,10436
2588200,2011,1026,99,5659952,5517
266700,2011,1903,59,12705829,6677
186000,2011,1945,55,13213982,6794
260300,2011,1051,59,7127541,6782
325600,2011,8471,61,94028475,11100
246100,2011,3942,77,24619584,6245
489300,2011,191,69,1393108,7294
489302,2011,48,79,346504,7219
489301,2011,43,84,281650,6550
2131100,2011,22,41,97795,4445
292000,2011,2296,34,8611943,3751
989200,2011,346,92,3682527,10643
464100,2011,1327,94,9251647,6972
325800,2011,4006,70,28249675,7052
3748500,2011,102,73,748987,7343
2172800,2011,129,69,704870,5464
286400,2011,1857,18,9658190,5201
4154800,2011,171,84,914817,5350
683500,2011,1115,30,3348173,3003
761100,2011,65,71,199879,3075
2178501,2011,415,94,4039336,9733
2178500,2011,422,92,4110570,9741
179300,2011,617,52,2993023,4851
1226000,2011,87,6,218423,2511
292300,2011,11667,54,77800879,6668
886200,2011,975,22,6086414,6242
240400,2011,1123,42,5861995,5220
315400,2011,1939,49,13278480,6848
1099700,2011,1780,58,9251982,5198
2226000,2011,436,1,2631715,6036
240500,2011,2847,52,19689196,6916
332000,2011,4129,65,28003411,6782
348700,2011,6027,50,42547475,7059
356400,2011,844,71,5278166,6254
3074500,2011,373,86,2234747,5991
2168600,2011,784,84,1592830,2032
2492600,2011,173,94,879851,5086
2272400,2011,372,88,1017156,2734
2272401,2011,267,90,636213,2383
142500,2011,3121,59,21539535,6901
147000,2011,3492,19,14733683,4219
727500,2011,282,13,1243722,4410
1113300,2011,309,36,1451669,4698
167400,2011,6441,65,56865371,8829
3122601,2011,218,98,1242600,5700
3122600,2011,200,77,945400,4727
407500,2011,3977,42,21071508,5298
196300,2011,8317,58,66840853,8037
527700,2011,906,42,4569854,5044
370800,2011,772,71,5250982,6802
225900,2011,11971,65,94461949,7891
214500,2011,610,73,4395822,7206
265100,2011,1617,40,10300399,6370
265101,2011,270,6,855488,3168
265102,2011,132,13,704830,5340
315500,2011,516,25,3044400,5900
319300,2011,2168,58,17903701,8258
3811300,2011,38,55,355345,9351
2179400,2011,457,86,3097110,6777
325900,2011,1997,71,16114152,8069
3654300,2011,257,70,1719575,6691
377500,2011,5603,55,38781153,6921
4119000,2011,104,16,358463,3447
392900,2011,206,14,1125806,5465
851000,2011,711,6,4604482,6476
2522700,2011,286,78,1121226,3920
1246200,2011,599,77,4038935,6743
2092300,2011,342,46,2356898,6892
2053700,2011,1153,89,13349434,11578
3855300,2011,54,39,396583,7344
148700,2011,1384,59,10758687,7774
3916300,2011,88,98,669744,7611
3010622,2011,106,86,1076186,10153
1019800,2011,8773,69,69009712,7866
885500,2011,750,20,2530316,3374
384800,2011,1544,80,11783392,7632
332100,2011,5185,77,35343336,6816
1275000,2011,969,27,6907702,7129
500100,2011,1161,11,6479995,5581
2165100,2011,60,5,285309,4755
2165101,2011,185,18,1186356,6413
147800,2011,711,87,4899778,6891
3015300,2011,232,34,1356464,5847
3859300,2011,36,59,218978,6083
119701,2011,160,2,600860,3755
119700,2011,360,1,1974219,5484
445300,2011,821,8,5270443,6420
1038700,2011,1762,6,7854797,4458
2564700,2011,181,49,1166905,6447
2091200,2011,107,85,641417,5995
167500,2011,1343,11,6028940,4489
4124100,2011,86,78,283461,3296
292600,2011,2271,70,12619215,5557
2523900,2011,52,35,275009,5289
326200,2011,1739,77,17948933,10321
199100,2011,3122,40,16839659,5394
186200,2011,576,53,3041411,5280
167600,2011,2245,71,15686759,6987
904300,2011,504,91,1579788,3135
271800,2011,1093,68,7315383,6693
292700,2011,1793,36,11832517,6599
147900,2011,2533,56,18234998,7199
147902,2011,990,60,7008620,7079
214600,2011,2086,56,13873032,6651
3490400,2011,1,14,5550,5550
214700,2011,1638,72,11689408,7136
156300,2011,602,79,4085226,6786
2328900,2011,105,43,674351,6422
370900,2011,677,73,4566515,6745
156400,2011,2822,39,18294514,6483
966400,2011,194,60,1435667,7400
2141103,2011,168,75,1649150,9816
1234300,2011,343,73,2805100,8178
2252701,2011,245,72,1737177,7091
987000,2011,227,70,1836454,8090
2149801,2011,175,70,1214301,6939
1292100,2011,270,60,2057680,7621
2173201,2011,115,48,949147,8253
1301500,2011,700,75,5562123,7946
1180801,2011,226,78,1917908,8486
1296800,2011,169,68,1561137,9237
2344200,2011,274,75,2179050,7953
2334300,2011,97,63,872345,8993
902501,2011,195,68,1777331,9115
1291600,2011,199,76,1973148,9915
2607600,2011,233,68,2058162,8833
1301501,2011,212,79,1684665,7947
987002,2011,67,71,559524,8351
1291700,2011,261,76,2311443,8856
1180800,2011,46,61,405372,8812
1291500,2011,238,80,2293032,9635
2079401,2011,124,62,965013,7782
3077600,2011,174,68,1660447,9543
1260601,2011,201,70,1814289,9026
1260500,2011,120,57,937984,7817
2599500,2011,140,70,1184800,8463
966500,2011,200,60,1539798,7699
2177100,2011,151,68,1362898,9026
864501,2011,120,64,958707,7989
1291400,2011,240,67,2271439,9464
2345200,2011,295,70,2454447,8320
2344201,2011,115,73,992806,8633
1170800,2011,112,81,870444,7772
1260602,2011,239,78,2188272,9156
864500,2011,117,64,833870,7127
1070900,2011,113,64,1000472,8854
1102000,2011,177,64,1343281,7589
1102002,2011,130,61,998677,7682
1097000,2011,53,56,389198,7343
1054201,2011,214,76,1881286,8791
2141100,2011,108,61,1004975,9305
945900,2011,434,67,3623010,8348
2076700,2011,201,63,1440535,7167
2173200,2011,830,55,6712213,8087
2332100,2011,136,77,1416915,10418
902500,2011,147,67,1293805,8801
817800,2011,575,66,5028315,8745
966601,2011,160,68,1358729,8492
3077603,2011,424,70,3743609,8829
1054100,2011,153,61,1187644,7762
2288801,2011,168,97,1465529,8723
2607601,2011,90,66,844921,9388
978300,2011,262,64,2073174,7913
1054301,2011,176,62,1354429,7696
2220300,2011,282,73,2390386,8477
966401,2011,188,72,1640759,8727
757301,2011,92,89,724565,7876
2314200,2011,51,57,377502,7402
902502,2011,198,80,1837182,9279
2179601,2011,72,45,494924,6874
1260600,2011,53,58,380323,7176
1180802,2011,122,71,1126130,9231
757300,2011,288,64,2031273,7053
966600,2011,159,61,1234257,7763
1102101,2011,205,64,1814714,8852
1163800,2011,74,59,546984,7392
2179600,2011,96,51,670580,6985
1260502,2011,172,98,1675703,9742
972203,2011,179,74,1662725,9289
2149001,2011,263,92,2073618,7884
1260700,2011,35,57,255054,7287
2160600,2011,167,67,1552257,9295
886500,2011,211,72,1852256,8778
2261800,2011,166,74,1220016,7349
2288800,2011,103,63,754464,7325
2176900,2011,151,63,1175160,7783
1054104,2011,140,64,1103838,7885
1102003,2011,77,90,629712,8178
1054300,2011,68,64,525948,7735
1054200,2011,186,57,1320163,7098
1102100,2011,200,63,1572463,7862
903200,2011,455,49,2215547,4869
3885300,2011,190,72,1098960,5784
192700,2011,2602,64,17344557,6666
214800,2011,1463,64,9616320,6573
2126500,2011,32,38,123377,3856
101500,2011,649,22,2502062,3855
3403300,2011,168,54,1416957,8434
4162700,2011,170,77,1524196,8966
1258900,2011,236,75,887959,3763
2235600,2011,235,98,1645000,7000
