OPEID,DisbursementYear,NumReceivingFedLoan,PercentReceivingFedLoan,TotalFedLoanAid,AvgFedLoanAid
3646300,2013,72,47,682170,9475
NULL,2013,NULL,NULL,NULL,
3005700,2013,110,77,438333,3985
NULL,2013,1241,79,10395266,8377
2075400,2013,NULL,NULL,NULL,
NULL,2013,1136,80,9972768,8779
NULL,2013,7074,77,59659357,8434
NULL,2013,700,67,5781953,8260
NULL,2013,2276,78,19440293,8541
NULL,2013,2845,84,23002488,8085
NULL,2013,19616,82,156624841,7985
NULL,2013,287,82,2380626,8295
NULL,2013,196,90,1629438,8313
NULL,2013,298,84,2527436,8481
NULL,2013,874,84,7532043,8618
NULL,2013,263,77,2322204,8830
NULL,2013,1384,82,11226011,8111
NULL,2013,534,86,4730910,8859
NULL,2013,2776,82,22764055,8200
NULL,2013,122,71,1060217,8690
NULL,2013,134,79,1216439,9078
NULL,2013,1190,81,9741438,8186
NULL,2013,259,85,2187558,8446
NULL,2013,2550,79,22095353,8665
NULL,2013,594,59,4993393,8406
NULL,2013,435,72,3699042,8504
NULL,2013,136,85,1151705,8468
3112106,2013,0,0,0,
3112102,2013,0,0,0,
3112101,2013,0,0,0,
3112105,2013,0,0,0,
3112108,2013,0,0,0,
3112100,2013,0,0,0,
3112100,2013,0,0,0,
3112107,2013,0,0,0,
3112109,2013,0,0,0,
NULL,2013,NULL,NULL,NULL,
119100,2013,219,1,952795,4351
4195200,2013,0,0,0,
4169100,2013,58,68,259367,4472
325300,2013,1033,43,6107793,5913
298900,2013,785,43,4974614,6337
3030900,2013,468,96,2171234,4639
2260200,2013,352,94,791129,2248
3724300,2013,567,59,4218121,7439
4206200,2013,28,57,65838,2351
4127400,2013,222,81,2487204,11204
4116900,2013,99,93,619004,6253
200400,2013,1138,87,10328559,9076
551900,2013,56,67,351730,6281
824600,2013,0,0,0,
2154000,2013,152,60,1438637,9465
1148100,2013,359,91,2840552,7912
2553600,2013,44,3,225227,5119
NULL,2013,NULL,NULL,NULL,
185800,2013,36,34,130944,3637
4121700,2013,0,0,0,
367100,2013,3286,37,22678270,6901
653700,2013,147,69,1092212,7430
254400,2013,968,84,6771901,6996
254401,2013,509,66,4280663,8410
191300,2013,242,13,1274173,5265
NULL,2013,NULL,NULL,NULL,
271300,2013,1402,88,10782001,7690
129600,2013,NULL,NULL,NULL,
175000,2013,1310,66,10493723,8010
119600,2013,1349,85,15556360,11532
4124000,2013,30,64,219832,7328
2158800,2013,35,39,149883,4282
2164300,2013,52,63,364926,7018
3109500,2013,6,60,13403,2234
4187000,2013,37,62,231488,6256
191400,2013,129,29,626403,4856
185900,2013,899,65,5800137,6452
NULL,2013,NULL,NULL,NULL,
469205,2013,52,65,424675,8167
NULL,2013,32,76,322494,10078
469202,2013,150,64,1079355,7196
469204,2013,248,58,1978733,7979
469206,2013,141,72,1184605,8401
469208,2013,160,53,1437884,8987
469200,2013,117,53,902236,7711
469207,2013,163,58,1295806,7950
469201,2013,91,58,766505,8423
2068300,2013,178,69,1798994,10107
2588200,2013,1097,65,8685492,7917
266700,2013,1378,54,10262484,7447
563800,2013,0,0,0,
3888300,2013,NULL,NULL,NULL,
186000,2013,1787,53,12426225,6954
260300,2013,988,60,7089514,7176
325600,2013,8955,56,69777981,7792
246100,2013,2582,54,20860082,8079
489300,2013,64,80,526400,8225
489302,2013,39,62,271167,6953
489301,2013,38,90,202168,5320
2131100,2013,14,52,74673,5334
292000,2013,2469,37,18133441,7344
989200,2013,215,87,1476103,6866
464100,2013,959,85,6924153,7220
325800,2013,3944,68,28226740,7157
3748500,2013,66,56,556905,8438
544800,2013,845,16,6298879,7454
2172800,2013,144,63,770815,5353
286400,2013,2194,21,12227172,5573
4154800,2013,116,63,907300,7822
683500,2013,970,28,2948532,3040
761100,2013,57,66,259050,4545
2178501,2013,291,85,2917433,10026
2178500,2013,243,93,2199721,9052
179300,2013,563,52,3973593,7058
1226000,2013,92,6,203046,2207
292300,2013,11773,55,79987014,6794
886200,2013,947,23,6074403,6414
240400,2013,843,32,3814474,4525
315400,2013,1724,45,11185518,6488
1099700,2013,1896,64,9931911,5238
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
2226000,2013,518,1,3120210,6024
240500,2013,2275,48,7156666,3146
3116600,2013,0,0,0,
332000,2013,4131,65,28285503,6847
348700,2013,6283,51,45177739,7190
356400,2013,896,72,6280695,7010
3572300,2013,0,0,0,
3429700,2013,NULL,NULL,NULL,
3074500,2013,196,61,959877,4897
NULL,2013,NULL,NULL,NULL,
2168600,2013,465,60,1168562,2513
107300,2013,0,0,0,
2492600,2013,188,95,975965,5191
2272400,2013,404,92,1137828,2816
2272401,2013,306,96,713389,2331
142500,2013,3207,61,22367769,6975
147000,2013,3526,20,19457517,5518
727500,2013,835,33,4290825,5139
1113300,2013,368,52,2109174,5731
167400,2013,6012,67,56613739,9417
3122601,2013,216,97,1613452,7470
3122600,2013,203,89,1356811,6684
407500,2013,3426,40,18095797,5282
196300,2013,8344,60,59381866,7117
527700,2013,1133,46,6487364,5726
370800,2013,812,72,5623108,6925
225900,2013,14248,75,127413621,8943
214500,2013,592,45,4282626,7234
265100,2013,1765,39,11530889,6533
265101,2013,205,5,778410,3797
265102,2013,67,6,387389,5782
2250900,2013,0,0,0,
315500,2013,551,29,2219015,4027
319300,2013,2304,60,19511189,8468
3811300,2013,35,48,402296,11494
374800,2013,0,0,0,
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
2179400,2013,330,74,2331972,7067
325900,2013,2037,75,15627574,7672
3654300,2013,161,54,1263363,7847
1033800,2013,NULL,NULL,NULL,
377500,2013,6077,53,42467704,6988
4119000,2013,196,24,944043,4817
392900,2013,234,13,1213094,5184
851000,2013,1521,11,9218189,6061
2522700,2013,250,81,1122917,4492
1246200,2013,456,89,3240429,7106
2092300,2013,587,68,3028241,5159
2053700,2013,776,69,5821810,7502
3855300,2013,84,51,576559,6864
148700,2013,1650,71,12742724,7723
3916300,2013,192,92,1030848,5369
3010622,2013,376,73,3155104,8391
1019800,2013,4751,48,43135851,9079
4002400,2013,0,0,0,
246200,2013,NULL,NULL,NULL,
885500,2013,583,19,3598329,6172
384800,2013,1517,75,11394575,7511
3021900,2013,0,0,0,
332100,2013,4736,78,32412759,6844
1275000,2013,934,30,7222483,7733
500100,2013,1021,11,5958911,5836
4117100,2013,0,0,0,
2165100,2013,291,26,1939797,6666
2165101,2013,370,32,2663727,7199
4024300,2013,0,0,0,
2570400,2013,0,0,0,
2570402,2013,0,0,0,
2570403,2013,0,0,0,
3709300,2013,NULL,NULL,NULL,
147800,2013,713,82,6639012,9311
3015300,2013,210,50,1013688,4827
3859300,2013,35,58,172673,4934
119701,2013,92,1,280328,3047
119700,2013,268,1,1581186,5900
445300,2013,1543,14,9487233,6149
1038700,2013,1969,6,9771676,4963
4204500,2013,102,64,827911,8117
2564700,2013,172,48,1108019,6442
NULL,2013,NULL,NULL,NULL,
2091200,2013,149,74,758210,5089
167500,2013,1516,13,5399698,3562
730000,2013,0,0,0,
4124100,2013,98,90,131236,1339
4175400,2013,78,56,467752,5997
4185900,2013,47,100,230300,4900
NULL,2013,NULL,NULL,NULL,
292600,2013,2112,77,13408056,6349
2523900,2013,157,75,794041,5058
326200,2013,1380,73,9554016,6923
326200,2013,288,59,2205286,7657
199100,2013,2814,37,15589306,5540
186200,2013,568,52,2982791,5251
167600,2013,2184,72,20081714,9195
904300,2013,308,79,2321551,7538
271800,2013,1080,78,7451343,6899
292700,2013,1808,34,11795603,6524
147900,2013,2703,60,17377018,6429
147902,2013,939,56,6492080,6914
147900,2013,2042,20,13789996,6753
4146200,2013,0,0,0,
214600,2013,2102,57,14810248,7046
3490400,2013,2,40,10545,5273
559600,2013,0,0,0,
3075600,2013,0,0,0,
2189300,2013,0,0,0,
1254700,2013,NULL,NULL,NULL,
214700,2013,1485,68,10614876,7148
156300,2013,514,64,4489248,8734
2328900,2013,105,51,782022,7448
370900,2013,650,71,4630853,7124
156400,2013,2961,39,19108146,6453
NULL,2013,NULL,NULL,NULL,
2609000,2013,NULL,NULL,NULL,
966400,2013,132,60,926540,7019
NULL,2013,62,95,585709,9447
2141103,2013,138,70,1191808,8636
1234300,2013,297,70,2195446,7392
2252701,2013,167,62,1350392,8086
987000,2013,152,69,1194483,7858
2149801,2013,134,67,994610,7422
1292100,2013,224,54,1617229,7220
2173201,2013,12,92,98013,8168
NULL,2013,NULL,NULL,NULL,
1301500,2013,397,60,3410168,8590
1180801,2013,131,68,1001786,7647
NULL,2013,NULL,NULL,NULL,
1296800,2013,96,63,767574,7996
2344200,2013,134,74,999467,7459
2334300,2013,274,74,2070142,7555
902501,2013,144,69,1186916,8242
1291600,2013,157,71,1413689,9004
2607600,2013,194,74,1637118,8439
1301501,2013,205,74,1588164,7747
987002,2013,55,60,417243,7586
1291700,2013,207,70,1605866,7758
1180800,2013,66,69,523183,7927
1291500,2013,201,72,1695135,8434
2079400,2013,81,50,578260,7139
966402,2013,169,88,1305206,7723
3077600,2013,127,67,1047482,8248
1260601,2013,171,72,1453464,8500
1260500,2013,98,56,765405,7810
2599500,2013,87,64,666606,7662
966500,2013,164,60,1271975,7756
2177100,2013,134,77,1015772,7580
864501,2013,81,50,604802,7467
1291400,2013,146,71,1321459,9051
2345200,2013,234,70,1739136,7432
2344201,2013,103,80,945537,9180
1170800,2013,106,75,749952,7075
1260602,2013,190,68,1574550,8287
864500,2013,81,56,611183,7545
1070900,2013,72,71,627340,8713
1102000,2013,100,56,704328,7043
1102002,2013,103,52,840680,8162
1097000,2013,43,67,321093,7467
1054201,2013,104,63,862380,8292
2141100,2013,83,61,744037,8964
945900,2013,346,67,2558478,7394
2076700,2013,154,59,1107051,7189
2173200,2013,720,52,5809994,8069
2332100,2013,84,70,768577,9150
902500,2013,136,72,1309920,9632
817800,2013,379,67,2914528,7690
966601,2013,170,73,1448226,8519
3077603,2013,82,45,598311,7296
1054100,2013,139,67,1052453,7572
2288801,2013,285,75,2502400,8780
2607601,2013,78,60,567165,7271
978300,2013,202,57,1594365,7893
1054301,2013,138,63,1030116,7465
NULL,2013,NULL,NULL,NULL,
2220300,2013,241,76,1999857,8298
966401,2013,151,70,1207891,7999
757301,2013,116,52,725170,6251
2314200,2013,49,60,340256,6944
902502,2013,120,59,1066683,8889
2179601,2013,76,44,480984,6329
1260600,2013,62,72,454123,7325
1180802,2013,107,70,818923,7653
757300,2013,200,55,1393636,6968
966600,2013,123,58,919597,7476
1102101,2013,141,66,1211054,8589
NULL,2013,67,89,555133,8286
1293701,2013,190,75,1653987,8705
1163800,2013,46,53,348267,7571
2179600,2013,95,48,630195,6634
1260504,2013,210,71,1634757,7785
972203,2013,143,73,1109379,7758
2149002,2013,236,57,1826632,7740
1260700,2013,47,64,347919,7403
NULL,2013,132,100,1239587,9391
2160600,2013,159,69,1398145,8793
886500,2013,226,74,1745081,7722
2261800,2013,138,66,1025857,7434
NULL,2013,46,92,435269,9462
2079404,2013,162,89,1449850,8950
2288800,2013,72,55,519614,7217
2176900,2013,119,73,944415,7936
2092201,2013,105,86,1005365,9575
1054104,2013,112,62,856179,7644
1102003,2013,117,63,759904,6495
1054300,2013,56,65,417363,7453
1054200,2013,177,57,1307185,7385
1102100,2013,153,63,1135942,7424
903200,2013,355,54,1650680,4650
3885300,2013,275,75,2241482,8151
192700,2013,2460,65,16900141,6870
214800,2013,1676,64,11224349,6697
2126500,2013,29,43,168500,5810
101500,2013,664,27,3180511,4790
4179600,2013,49,60,400719,8178
3403300,2013,183,72,435289,2379
214900,2013,NULL,NULL,NULL,
356600,2013,NULL,NULL,NULL,
4162700,2013,157,63,1239157,7893
1258900,2013,266,95,1044241,3926
2235600,2013,190,98,1710000,9000
1068400,2013,4489,32,17925846,3993
2203900,2013,206,87,1592682,7731
3510300,2013,NULL,NULL,NULL,
343200,2013,329,62,2266109,6888
559400,2013,0,0,0,
2569400,2013,0,0,0,
3106900,2013,0,0,0,
2241909,2013,0,0,0,
3751300,2013,167,20,224417,1344
2576100,2013,0,0,0,
710700,2013,0,0,0,
4174900,2013,64,41,430787,6731
2167800,2013,39,26,138648,3555
3156300,2013,2174,26,13012576,5986
4172300,2013,113,37,863176,7639
2556100,2013,184,69,1450651,7884
3079000,2013,133,83,1072758,8066
3232307,2013,191,80,1409106,7378
3232306,2013,228,79,1545543,6779
167800,2013,598,79,4413796,7381
4164500,2013,10,13,27561,2756
4148400,2013,8,25,42024,5253
3881401,2013,61,78,314339,5153
3881400,2013,49,67,201001,4102
246300,2013,1742,93,13763012,7901
326300,2013,NULL,NULL,NULL,
2573100,2013,18,21,49403,2745
4134300,2013,27,33,54695,2026
2572700,2013,0,0,0,
1110902,2013,711,64,5367214,7549
450701,2013,310,70,2451669,7909
2300100,2013,143,43,1149858,8041
926701,2013,353,49,2783039,7884
450300,2013,270,62,2101388,7783
907905,2013,703,67,5632225,8012
2300103,2013,325,61,1825876,5618
450303,2013,324,63,2228217,6877
2237500,2013,696,75,6097267,8760
-2,2013,427,73,3274085,7668
926700,2013,232,66,1933059,8332
907900,2013,251,80,1987158,7917
2606200,2013,560,63,3814052,6811
2617500,2013,172,50,1179018,6855
2250600,2013,225,72,1840433,8180
2300104,2013,448,45,3378368,7541
450700,2013,228,56,2119402,9296
907901,2013,233,66,1818998,7807
-2,2013,452,89,4056826,8975
982802,2013,864,49,7039283,8147
2606202,2013,930,57,7476988,8040
982801,2013,700,63,4849226,6927
982803,2013,501,54,3848675,7682
3072303,2013,574,61,3990624,6952
2261302,2013,425,51,3461311,8144
2261303,2013,560,52,4480146,8000
3072304,2013,388,53,3245093,8364
1110901,2013,344,60,2744221,7977
2261300,2013,493,47,3837048,7783
982804,2013,665,54,5140341,7730
982800,2013,944,66,7623410,8076
2617506,2013,295,52,2171065,7360
153408,2013,6201,76,59847710,9651
2599805,2013,428,65,3866593,9034
2599801,2013,378,68,3372171,8921
2599800,2013,351,72,3323490,9469
149902,2013,405,73,3878094,9576
149900,2013,645,69,5689418,8821
153409,2013,463,61,3926767,8481
814600,2013,1444,70,13621231,9433
149901,2013,25837,77,249577325,9660
153400,2013,546,65,5086973,9317
377600,2013,779,11,4250186,5456
3108500,2013,859,72,7755043,9028
2105300,2013,107,48,689001,6439
3917300,2013,104,46,685105,6588
1245200,2013,204,2,999688,4900
970800,2013,111,70,495424,4463
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
4184800,2013,93,31,727510,7823
NULL,2013,NULL,NULL,NULL,
283400,2013,2598,7,15679219,6035
3787300,2013,109,100,921050,8450
2267100,2013,38,36,150477,3960
3973300,2013,419,61,3779932,9021
NULL,2013,NULL,NULL,NULL,
138500,2013,1983,51,13843845,6981
260701,2013,1670,69,11786990,7058
260700,2013,2490,37,20371732,8181
381200,2013,2630,64,17404916,6618
3027100,2013,0,0,0,
712100,2013,149,57,850024,5705
3689400,2013,43,32,240316,5589
NULL,2013,1,4,1486,1486
3676300,2013,5,25,32237,6447
3237400,2013,10,29,92851,9285
285800,2013,2519,32,15739249,6248
2148200,2013,41,31,218793,5336
1111200,2013,2231,60,16110625,7221
1111203,2013,211,72,1520234,7205
1111204,2013,131,72,937037,7153
1111202,2013,469,63,3402102,7254
286600,2013,3422,35,24159999,7060
100300,2013,2052,74,17238830,8401
2262501,2013,19,100,129861,6835
2262500,2013,42,93,254913,6069
3445500,2013,71,95,271761,3828
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
533000,2013,108,86,576482,5338
3076500,2013,0,0,0,
2595000,2013,74,63,252503,3412
292800,2013,3773,71,26619564,7055
764000,2013,2873,23,16559470,5764
859700,2013,331,21,1664704,5029
725300,2013,246,61,1706270,6936
261000,2013,1232,69,10153929,8242
226000,2013,8856,67,66820158,7545
371100,2013,1363,90,11726490,8603
2096100,2013,NULL,NULL,NULL,
3316400,2013,49,75,338645,6911
753200,2013,2645,40,14298729,5406
4167600,2013,134,75,1030728,7692
NULL,2013,6,7,33450,5575
4167601,2013,79,54,529300,6700
232200,2013,474,83,3556244,7503
311400,2013,84,89,667084,7941
4182100,2013,131,97,493000,3763
NULL,2013,NULL,NULL,NULL,
1254400,2013,0,0,0,
2584900,2013,276,67,1401780,5079
215000,2013,1337,66,8157916,6102
349000,2013,406,71,3313672,8162
218400,2013,2867,69,17356390,6054
3131300,2013,NULL,NULL,NULL,
1256100,2013,615,73,6222057,10117
789300,2013,1729,61,12861653,7439
789301,2013,279,64,2341363,8392
4158300,2013,0,0,0,
4158900,2013,67,60,330588,4934
677700,2013,741,31,4343372,5862
576100,2013,0,0,0,
526400,2013,489,65,2867792,5865
1109800,2013,54,59,403770,7477
399000,2013,2451,41,15770470,6434
4188300,2013,112,81,702944,6276
3823300,2013,21,50,104829,4992
148000,2013,7516,75,53947941,7178
148100,2013,10113,40,70093103,6931
3611400,2013,319,79,2141730,6714
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
2305800,2013,4691,81,34812379,7421
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
NULL,2013,NULL,NULL,NULL,
3374300,2013,NULL,NULL,NULL,
148200,2013,342,64,2177444,6367
3238300,2013,NULL,NULL,NULL,
3008602,2013,642,89,2474268,3854
3008601,2013,351,89,1304983,3718
3008600,2013,440,95,1540000,3500
3627600,2013,400,84,1802355,4506
150100,2013,570,19,1656945,2907
3255300,2013,5723,47,44916562,7848
4197600,2013,125,58,422883,3383
146900,2013,1367,46,10477588,7665
146900,2013,1852,80,16054603,8669
2329900,2013,78,70,395542,5071
NULL,2013,NULL,NULL,NULL,
963500,2013,17087,46,126867448,7425
148500,2013,182,15,1443507,7931
148600,2013,1420,92,14127233,9949
2547600,2013,1796,72,16170208,9003
752600,2013,0,0,0,
4129900,2013,162,72,999270,6168
3856500,2013,34,89,403104,11856
148800,2013,1462,66,10731644,7340
147700,2013,3943,25,18836351,4777
148400,2013,11537,38,36958711,3203
148900,2013,14717,46,122510313,8324
2218700,2013,4439,70,31821036,7169
4206300,2013,59,69,271937,4609
4136300,2013,0,0,0,
3871300,2013,260,3,1518843,5842
3129100,2013,705,31,4813604,6828
246400,2013,935,70,8223013,8795
119900,2013,629,4,4042794,6427
902000,2013,NULL,NULL,NULL,
3101400,2013,4,8,6984,1746
272200,2013,4551,55,31435904,6907
492400,2013,126,93,934952,7420
531700,2013,1873,20,13670243,7299
191500,2013,4503,39,32733921,7269
135300,2013,1799,46,11427282,6352
755800,2013,0,0,0,
2343000,2013,0,0,0,
2338400,2013,0,0,0,
191600,2013,768,40,4245775,5528
156600,2013,2866,88,23060886,8046
2306700,2013,143,79,704362,4926
941203,2013,164,72,1555319,9484
3480300,2013,298,73,2643343,8870
2190700,2013,2563,82,30566125,11926
1031905,2013,565,100,6702951,11864
1031906,2013,365,82,3616027,9907
1031904,2013,631,84,7504322,11893
2245506,2013,137,100,863511,6303
NULL,2013,NULL,NULL,NULL,
941200,2013,406,77,3999533,9851
3361401,2013,224,52,1473000,6576
3361400,2013,227,74,1655421,7293
3480304,2013,337,63,3123955,9270
3424400,2013,632,73,5323856,8424
2245505,2013,151,86,1404469,9301
3010802,2013,325,72,2794053,8597
2245504,2013,253,65,2539152,10036
2341000,2013,266,67,2575176,9681
2341002,2013,357,70,3086600,8646
2341005,2013,148,71,1283794,8674
2342700,2013,366,90,1380393,3772
3434300,2013,205,60,1485986,7249
2190702,2013,245,94,1916651,7823
2342705,2013,345,84,3762015,10904
2342701,2013,376,70,3592734,9555
941202,2013,277,71,2934754,10595
1031903,2013,426,64,3906703,9171
2245500,2013,147,55,1086702,7393
2326303,2013,354,63,3074102,8684
3493301,2013,546,49,4808815,8807
3010803,2013,697,74,5618747,8061
2326300,2013,149,65,1385333,9298
3010800,2013,819,75,6642176,8110
3480301,2013,264,100,361325,1369
3011500,2013,182,76,1687999,9275
3424401,2013,518,70,4644866,8967
2132302,2013,303,76,1915354,6321
3480303,2013,314,73,2677665,8528
2341001,2013,536,69,4190709,7818
3480302,2013,320,65,2787071,8710
3011600,2013,384,77,1299234,3383
1031900,2013,959,69,6762797,7052
2132300,2013,616,76,4860179,7890
2251700,2013,0,0,0,
NULL,2013,NULL,NULL,NULL,
743900,2013,106,46,1215030,11463
4068300,2013,0,0,0,
2056100,2013,23,64,149955,6520
2522800,2013,354,89,2285437,6456
974400,2013,3843,35,18580873,4835
218500,2013,2999,67,20696115,6901
922600,2013,2702,71,22351462,8272
2222700,2013,548,23,3004336,5482
1179200,2013,NULL,NULL,NULL,
303600,2013,1604,76,9506588,5927
3108200,2013,42,26,202780,4828
2533200,2013,1,33,5300,5300
356800,2013,248,21,1251844,5048
3008800,2013,46,48,294906,6411
326500,2013,954,40,5747227,6024
3328300,2013,0,0,0,
179800,2013,821,78,5979417,7283
791600,2013,53,85,498518,9406
257500,2013,1162,67,8404617,7233
2124500,2013,120,55,916732,7639
304600,2013,4070,70,43448444,10675
3946300,2013,95,28,514081,5411
NULL,2013,NULL,NULL,NULL,
2534800,2013,0,0,0,
207100,2013,562,9,2987174,5315
4139700,2013,21,42,148571,7075
2230900,2013,0,0,0,
349200,2013,902,62,8084020,8962
3039900,2013,447,82,3634941,8132
4141100,2013,52,49,282806,5439
130700,2013,712,3,1740991,2445
125300,2013,1662,69,12553721,7553
191800,2013,1304,74,10706458,8210
793300,2013,7880,38,48164388,6112
2074400,2013,80,3,291079,3638
3007000,2013,NULL,NULL,NULL,
207200,2013,2838,61,22274333,7849
2362100,2013,17081,80,163848933,9592
120000,2013,NULL,NULL,NULL,
120100,2013,462,2,2425509,5250
286700,2013,1287,48,7186387,5584
343400,2013,931,34,6680101,7175
4133900,2013,0,0,0,
NULL,2013,NULL,NULL,NULL,
4116400,2013,0,0,0,
2498200,2013,254,54,1779416,7006
101700,2013,0,0,0,
4159600,2013,42,48,231795,5519
3083703,2013,753,91,6190402,8221
3083700,2013,1302,91,8654820,6647
3083701,2013,1485,89,10307814,6941
3083702,2013,948,79,7094307,7483
144300,2013,469,42,3013815,6426
4121100,2013,154,60,900702,5849
3007900,2013,134,99,284389,2122
497200,2013,263,12,1421328,5404
326600,2013,2039,68,14641236,7181
191900,2013,388,18,1203470,3102
292900,2013,1074,40,7859973,7318
2218200,2013,0,0,0,
1001400,2013,347,40,1844234,5315
168200,2013,NULL,NULL,NULL,
4149400,2013,355,77,2743994,7730
297300,2013,0,0,0,
527304,2013,2328,50,14224601,6110
803700,2013,331,4,1033276,3122
830300,2013,1626,24,10453281,6429
538900,2013,4017,46,19329713,4812
120200,2013,213,3,984062,4620
NULL,2013,NULL,NULL,NULL,
4175900,2013,51,75,317132,6218
456000,2013,45,69,259031,5756
NULL,2013,3,25,24500,8167
2231900,2013,77,20,752945,9779
2231901,2013,17,5,115764,6810
2203301,2013,528,97,3894703,7376
2203300,2013,256,69,2034768,7948
678200,2013,1791,26,9798718,5471
3115300,2013,208,87,809416,3891
865500,2013,744,84,5095929,6849
3061100,2013,366,84,2637114,7205
326700,2013,1410,91,9996542,7090
4125000,2013,17,41,93817,5519
101800,2013,0,0,0,
787100,2013,2250,42,12928316,5746
569900,2013,0,0,0,
319400,2013,1468,67,10487991,7144
374900,2013,9241,45,66434840,7189
2307400,2013,0,0,0,
3079800,2013,0,0,0,
144400,2013,4145,40,29954397,7227
196400,2013,810,73,6175588,7624
144500,2013,2132,28,12110202,5680
4152300,2013,109,62,767790,7044
3005400,2013,501,50,3224577,6436
4156500,2013,3,2,28218,9406
160200,2013,2658,48,17696646,6658
4142900,2013,4698,50,30527710,6498
950700,2013,2091,38,8265250,3953
3089100,2013,438,96,2173128,4961
156900,2013,4921,34,36936270,7506
NULL,2013,NULL,NULL,NULL,
402400,2013,1295,21,6965294,5379
156200,2013,6160,26,31059471,5042
562200,2013,1119,26,6583779,5884
157200,2013,11197,62,65345589,5836
157300,2013,1597,58,11123474,6965
157400,2013,14505,59,103876953,7161
260800,2013,1099,68,8410158,7653
953000,2013,3,4,9000,3000
866000,2013,682,9,3663708,5372
326800,2013,1423,55,8416636,5915
2494300,2013,66,33,362726,5496
973900,2013,129,45,572166,4435
226300,2013,328,26,1598144,4872
2338500,2013,487,93,2603960,5347
120300,2013,587,4,3633291,6190
107600,2013,4168,20,17060274,4093
381300,2013,915,48,6448369,7047
2267500,2013,48,72,217837,4538
4140000,2013,98,41,422578,4312
4164300,2013,0,0,0,
2540800,2013,265,35,1006190,3797
464209,2013,246,85,1838648,7474
464201,2013,269,82,2022487,7519
464205,2013,260,83,1960832,7542
464206,2013,239,82,1971697,8250
464203,2013,130,76,972926,7484
464202,2013,159,77,1074219,6756
464200,2013,779,72,5929753,7612
464208,2013,206,79,1500413,7284
464204,2013,235,83,1858464,7908
464207,2013,226,82,1609571,7122
NULL,2013,NULL,NULL,NULL,
4076400,2013,70,56,648703,9267
368600,2013,225,92,1841996,8187
2220500,2013,52,17,190716,3668
226400,2013,417,40,1929970,4628
120500,2013,308,59,3314919,10763
4150100,2013,26,31,217873,8380
120600,2013,345,3,1667842,4834
142900,2013,359,57,2588262,7210
3010612,2013,136,56,1397570,10276
3010611,2013,125,48,1428399,11427
3010629,2013,63,61,656257,10417
3010614,2013,164,50,1774930,10823
3010613,2013,92,49,1011281,10992
377800,2013,2609,53,18632681,7142
649400,2013,270,81,2017078,7471
2244900,2013,2793,84,26034898,9321
215300,2013,1140,72,8043098,7055
996800,2013,0,0,0,
157500,2013,2337,56,13633176,5834
974700,2013,NULL,NULL,NULL,
179900,2013,555,63,4022038,7247
207300,2013,810,55,5298065,6541
NULL,2013,NULL,NULL,NULL,
914500,2013,2457,78,17931679,7298
2568500,2013,112,67,983895,8785
226500,2013,349,81,2129359,6101
180000,2013,890,58,7832529,8801
NULL,2013,12,35,93612,7801
4173700,2013,21,15,153015,7286
NULL,2013,NULL,NULL,NULL,
NULL,2013,7,19,72500,10357
NULL,2013,NULL,NULL,NULL,
254700,2013,243,65,1652236,6799
186600,2013,1032,69,9462333,9169
NULL,2013,NULL,NULL,NULL,
120700,2013,NULL,NULL,NULL,
411700,2013,32,39,183953,5749
893800,2013,57,76,422891,7419
3002400,2013,131,50,775949,5923
200600,2013,3746,84,32619604,8708
107400,2013,19466,62,155135056,7970
226700,2013,7028,40,33468551,4762
553100,2013,0,0,0,
226800,2013,13686,64,102661530,7501
186700,2013,1567,71,14296798,9124
3101300,2013,1160,67,7484291,6452
4122300,2013,1511,19,11602571,7679
405800,2013,3,8,34090,11363
377900,2013,314,16,1757570,5597
357000,2013,1593,33,7833016,4917
697700,2013,699,22,2374447,3397
258300,2013,1018,46,5847855,5744
931400,2013,1090,59,6701254,6148
226900,2013,151,83,804607,5329
2112200,2013,706,96,4940846,6998
2117300,2013,230,59,1476490,6420
1071700,2013,0,0,0,
1086000,2013,175,53,1296119,7406
1000600,2013,198,64,1050022,5303
527900,2013,42,51,257078,6121
3126200,2013,0,0,0,
368700,2013,453,71,3012410,6650
378000,2013,1132,15,6267386,5537
1096300,2013,27,96,200232,7416
2497800,2013,88,20,410926,4670
216900,2013,703,29,2647832,3766
293000,2013,819,76,6731805,8220
168400,2013,889,73,6875435,7734
399100,2013,7857,56,37237701,4739
186800,2013,696,42,2916127,4190
120800,2013,454,3,1466762,3231
700600,2013,NULL,NULL,NULL,
1536100,2013,0,0,0,
