OPEID,CohortYear,NumDefault,NumBorrowers,DefaultRate,RateType
013153,2011,4,64,6.2,B
025524,2011,23,101,22.7,A
041454,2011,5,22,22.7,B
040213,2011,6,38,15.7,A
023257,2011,11,52,21.1,A
001399,2011,4,39,10.2,P
003581,2011,346,2558,13.5,A
022449,2011,150,1257,11.9,A
020794,2011,214,1248,17.1,P
002996,2011,116,953,12.1,A
003527,2011,88,768,11.4,A
002610,2011,35,602,5.8,A
025688,2011,41,365,11.2,P
009089,2011,27,335,8,A
002937,2011,49,453,10.8,A
026023,2011,17,192,8.8,A
030745,2011,12,221,5.4,A
040353,2011,42,149,28.1,A
039973,2011,4,36,11.1,A
021993,2011,12,63,19,B
008424,2011,8,109,7.3,A
008906,2011,297,1649,18,P
003297,2011,198,1526,12.9,A
002559,2011,56,539,10.3,A
003946,2011,47,285,16.4,P
002308,2011,45,369,12.1,A
023330,2011,63,378,16.6,A
023166,2011,48,420,11.4,A
001958,2011,25,194,12.8,A
030891,2011,32,274,11.6,A
025212,2011,54,240,22.5,A
001955,2011,26,202,12.8,A
041470,2011,9,138,6.5,A
035573,2011,8,111,7.2,A
041468,2011,13,40,32.5,A
012929,2011,16,95,16.8,A
021904,2011,17,111,15.3,A
041550,2011,2,25,8,B
001828,2011,378,3464,10.9,P
001694,2011,251,1809,13.8,A
002530,2011,181,1578,11.4,A
001016,2011,201,1495,13.4,A
001591,2011,145,1196,12.1,A
002857,2011,133,1119,11.8,A
007819,2011,94,818,11.4,A
010097,2011,73,446,16.3,A
002914,2011,45,373,12,A
004513,2011,27,178,15.1,A
002398,2011,30,166,18,A
010161,2011,21,147,14.2,A
032503,2011,15,184,8.1,A
024926,2011,11,80,13.7,A
023303,2011,8,49,16.3,A
041854,2011,0,0,0,A
031109,2011,6,33,18.1,A
020973,2011,4,25,16,B
041740,2011,0,8,0,B
008658,2011,14,75,18.6,B
023251,2011,10,71,14,A
002386,2011,1,30,3.3,A
003161,2011,393,2386,16.4,A
010402,2011,166,992,16.7,A
001975,2011,61,589,10.3,A
020748,2011,61,589,10.3,A
012561,2011,57,380,15,A
008611,2011,36,230,15.6,A
023108,2011,47,368,12.7,A
031153,2011,6,103,5.8,A
010710,2011,6,160,3.7,A
038814,2011,21,126,16.6,A
041398,2011,12,72,16.6,A
022110,2011,6,35,17.1,A
024951,2011,14,74,18.9,B
031603,2011,12,83,14.4,A
022171,2011,688,6827,10,A
003152,2011,324,3073,10.5,A
001585,2011,203,2184,9.2,P
003531,2011,223,1698,13.1,A
003419,2011,95,1071,8.8,A
002502,2011,93,937,9.9,A
003035,2011,88,1188,7.4,A
001703,2011,108,948,11.3,A
003085,2011,49,613,7.9,A
025034,2011,30,336,8.9,A
003610,2011,32,327,9.7,A
003427,2011,35,400,8.7,A
008189,2011,16,172,9.3,A
009739,2011,20,157,12.7,A
006941,2011,19,147,12.9,A
021836,2011,10,117,8.5,A
005399,2011,5,62,8,P
021178,2011,7,80,8.7,A
041250,2011,7,49,14.2,B
041631,2011,0,16,0,B
021061,2011,18,56,32.1,A
034455,2011,4,32,12.5,B
009899,2011,5,50,10,A
041448,2011,2,20,10,B
008880,2011,4,47,8.5,A
041624,2011,2,30,6.6,A
022443,2011,4,32,12.5,A
025388,2011,10,50,20,A
022454,2011,8,44,18.1,A
011735,2011,8,46,17.3,A
022842,2011,8,50,16,A
041394,2011,5,54,9.2,A
031993,2011,3,44,6.8,B
021951,2011,4,65,6.1,A
036353,2011,0,8,0,B
020530,2011,1133,14181,7.9,A
001360,2011,738,5469,13.4,A
010198,2011,896,7705,11.6,A
002301,2011,296,2433,12.1,A
011161,2011,246,2018,12.1,P
001816,2011,289,1913,15.1,A
004736,2011,93,976,9.5,A
002790,2011,117,1285,9.1,A
003573,2011,111,510,21.7,A
002449,2011,44,554,7.9,A
003600,2011,18,97,18.5,A
001206,2011,40,259,15.4,A
013208,2011,15,171,8.7,A
041840,2011,0,2,0,B
037783,2011,6,32,18.7,A
003131,2011,836,6156,13.5,P
002536,2011,395,3841,10.2,P
008976,2011,203,2165,9.3,P
003665,2011,206,1857,11,A
005015,2011,162,1342,12,P
001826,2011,134,972,13.7,A
003435,2011,79,789,10,A
001212,2011,59,426,13.8,A
001270,2011,77,546,14.1,A
002041,2011,28,191,14.6,A
021142,2011,17,194,8.7,A
041676,2011,3,35,8.5,A
001649,2011,7,128,5.4,P
041347,2011,10,69,14.4,A
001783,2011,6,78,7.6,A
037023,2011,18,77,23.3,A
021997,2011,4,30,13.3,A
004899,2011,3,35,8.5,A
008373,2011,1,34,2.9,A
006720,2011,6,32,18.7,A
007679,2011,6,81,7.4,B
041622,2011,0,11,0,B
025875,2011,293,2387,12.2,A
003321,2011,259,2451,10.5,A
003395,2011,290,2388,12.1,A
002931,2011,84,824,10.1,P
003616,2011,79,637,12.4,A
023372,2011,47,348,13.5,A
002460,2011,26,258,10,A
034835,2011,22,230,9.5,A
001965,2011,20,167,11.9,A
002567,2011,13,135,9.6,A
036957,2011,23,126,18.2,A
009509,2011,5,45,11.1,A
030888,2011,11,100,11,A
022896,2011,16,84,19,A
042032,2011,0,0,0,A
003510,2011,687,5897,11.6,A
001101,2011,358,3385,10.5,A
001807,2011,263,2440,10.7,A
002873,2011,305,2090,14.5,A
039713,2011,137,1269,10.7,A
003575,2011,60,367,16.3,A
002075,2011,15,189,7.9,A
002901,2011,8,157,5,A
025782,2011,17,188,9,A
010629,2011,13,146,8.9,A
021702,2011,13,102,12.7,A
033343,2011,2,9,22.2,B
022237,2011,15,139,10.7,A
041123,2011,2,47,4.2,A
041745,2011,0,0,0,A
032793,2011,8,68,11.7,B
034303,2011,23,75,30.6,A
030676,2011,6,34,17.6,A
009708,2011,15,61,24.5,A
005330,2011,5,55,9,A
021699,2011,6,32,18.7,A
031693,2011,2,17,11.7,B
001090,2011,686,4673,14.6,P
042034,2011,686,4673,14.6,P
042544,2011,,,,
003815,2011,380,2828,13.4,P
006911,2011,158,1351,11.6,P
030837,2011,173,1675,10.3,A
001003,2011,170,1412,12,A
002403,2011,138,1139,12.1,A
003822,2011,109,948,11.4,A
003441,2011,34,491,6.9,A
013007,2011,25,210,11.9,A
007203,2011,12,123,9.7,A
021407,2011,11,52,21.1,A
025545,2011,12,71,16.9,B
025485,2011,8,53,15,A
039863,2011,1,17,5.8,B
041619,2011,0,3,0,B
006951,2011,139,1551,8.9,A
010542,2011,291,1833,15.8,P
001902,2011,122,1072,11.3,A
025318,2011,100,962,10.3,A
003459,2011,98,1214,8,A
001811,2011,162,801,20.2,A
002013,2011,94,889,10.5,A
025391,2011,279,1681,16.5,A
039853,2011,15,198,7.5,A
007649,2011,12,175,6.8,A
041375,2011,20,158,12.6,A
021844,2011,9,97,9.2,A
009104,2011,9,88,10.2,B
008437,2011,14,75,18.6,B
012407,2011,14,109,12.8,P
008269,2011,4,53,7.5,B
022975,2011,0,49,0,A
003077,2011,591,4103,14.4,A
001620,2011,539,3592,15,P
003046,2011,381,3062,12.4,P
003451,2011,229,2141,10.6,A
022418,2011,280,3759,7.4,A
003937,2011,209,1208,17.3,A
025476,2011,192,1193,16,A
002615,2011,69,983,7,A
007486,2011,117,793,14.7,A
008887,2011,102,875,11.6,A
034165,2011,28,494,5.6,A
002910,2011,70,500,14,A
002007,2011,46,419,10.9,A
001192,2011,43,384,11.1,A
020552,2011,78,591,13.1,P
035883,2011,18,227,7.9,A
012092,2011,8,112,7.1,A
023528,2011,19,85,22.3,A
022871,2011,18,210,8.5,A
021739,2011,15,105,14.2,A
023501,2011,8,56,14.2,A
001398,2011,4,98,4,B
021435,2011,1,33,3,A
041945,2011,0,0,0,A
021659,2011,5,31,16.1,B
008653,2011,15,96,15.6,B
009523,2011,5,44,11.3,A
012823,2011,2,32,6.2,A
006838,2011,4,90,4.4,P
036193,2011,0,19,0,B
041905,2011,0,0,0,A
001074,2011,3359,21367,15.7,A
002949,2011,127,1222,10.3,A
001416,2011,96,1045,9.1,P
025154,2011,153,1033,14.8,A
001353,2011,61,839,7.2,A
007731,2011,38,443,8.5,A
007607,2011,66,632,10.4,A
003525,2011,28,293,9.5,A
009479,2011,0,93,0,P
001945,2011,24,235,10.2,A
030358,2011,54,351,15.3,A
041211,2011,24,158,15.1,A
001905,2011,7,138,5,A
021789,2011,2,31,6.4,A
041787,2011,0,1,0,B
030847,2011,16,41,39,A
021582,2011,22,92,23.9,P
022892,2011,8,42,19,B
009029,2011,5,40,12.5,B
002580,2011,148,2157,6.8,A
001665,2011,453,3489,12.9,A
002501,2011,261,2236,11.6,A
001926,2011,180,1714,10.5,A
003239,2011,116,1030,11.2,A
001460,2011,86,675,12.7,A
004902,2011,47,292,16,A
026130,2011,26,170,15.2,A
039483,2011,17,87,19.5,A
022417,2011,21,125,16.8,A
001023,2011,12,102,11.7,A
023048,2011,4,30,13.3,A
023367,2011,9,78,11.5,A
002878,2011,271,2683,10.1,A
002024,2011,256,2940,8.7,A
007948,2011,209,2479,8.4,A
001827,2011,290,1976,14.6,A
002613,2011,111,1685,6.5,A
003193,2011,101,1194,8.4,A
008175,2011,57,545,10.4,A
003854,2011,57,915,6.2,A
001814,2011,86,715,12,A
001839,2011,52,611,8.5,A
002553,2011,26,329,7.9,A
030399,2011,40,241,16.5,A
021256,2011,36,253,14.2,A
009186,2011,29,115,25.2,A
038214,2011,16,87,18.3,B
021691,2011,8,82,9.7,A
010052,2011,5,60,8.3,A
009992,2011,3,60,5,A
041255,2011,6,32,18.7,A
025696,2011,3,32,9.3,A
010588,2011,2,46,4.3,B
039763,2011,1,59,1.6,A
021458,2011,12,78,15.3,B
022671,2011,5,46,10.8,A
008938,2011,5,59,8.4,B
041596,2011,0,0,0,A
003509,2011,629,5068,12.4,A
003942,2011,502,4213,11.9,P
001365,2011,214,1551,13.7,A
003357,2011,156,1391,11.2,A
003324,2011,118,1122,10.5,A
002534,2011,11,317,3.4,A
006858,2011,6,152,3.9,A
033193,2011,15,199,7.5,A
021290,2011,26,244,10.6,A
041407,2011,27,191,14.1,A
011617,2011,2,52,3.8,A
039655,2011,14,80,17.5,A
020937,2011,21,255,8.2,A
026200,2011,7,63,11.1,A
005438,2011,7,54,12.9,B
041179,2011,7,55,12.7,B
001574,2011,558,6515,8.5,A
003404,2011,588,5343,11,A
003645,2011,96,1141,8.4,P
002777,2011,87,955,9.1,A
003769,2011,58,722,8,A
001891,2011,47,543,8.6,P
003571,2011,62,676,9.1,A
003048,2011,42,464,9,A
001443,2011,21,286,7.3,A
001203,2011,12,181,6.6,A
022602,2011,31,328,9.4,A
035554,2011,30,230,13,A
041533,2011,3,23,13,B
025385,2011,14,111,12.6,A
023091,2011,6,61,9.8,B
021758,2011,4,72,5.5,A
007611,2011,9,41,21.9,A
041384,2011,5,38,13.1,A
012930,2011,4,41,9.7,A
003100,2011,1157,7713,15,P
003631,2011,225,2454,9.1,A
042295,2011,225,2454,9.1,P
002454,2011,266,2626,10.1,P
002950,2011,424,2518,16.8,A
001024,2011,180,1868,9.6,A
003318,2011,155,1900,8.1,P
001611,2011,70,720,9.7,A
005544,2011,91,723,12.5,A
003702,2011,88,888,9.9,A
001725,2011,33,425,7.7,A
003703,2011,24,364,6.5,A
010279,2011,27,313,8.6,A
001123,2011,50,396,12.6,A
020797,2011,7,186,3.7,A
039034,2011,19,172,11,A
001597,2011,19,146,13,A
037276,2011,8,82,9.7,B
023260,2011,12,67,17.9,A
009515,2011,7,55,12.7,A
020744,2011,11,88,12.5,A
002259,2011,700,5626,12.4,A
001758,2011,428,4565,9.3,P
003565,2011,236,2127,11,A
002020,2011,191,1773,10.7,P
007540,2011,77,985,7.8,A
003832,2011,79,941,8.3,A
002293,2011,86,689,12.4,A
031085,2011,71,508,13.9,A
021232,2011,23,333,6.9,A
001846,2011,28,366,7.6,A
041156,2011,38,271,14,A
001708,2011,25,298,8.3,A
003738,2011,25,282,8.8,A
001871,2011,45,301,14.9,A
021700,2011,19,281,6.7,A
034903,2011,25,205,12.1,A
022127,2011,5,120,4.1,A
035773,2011,2,68,2.9,A
023208,2011,11,127,8.6,A
041644,2011,7,44,15.9,A
026170,2011,20,154,12.9,A
036663,2011,8,119,6.7,A
012166,2011,7,85,8.2,A
007206,2011,502,4225,11.8,P
025239,2011,6,52,11.5,A
002450,2011,6,78,7.6,A
033063,2011,3,43,6.9,B
007473,2011,7,42,16.6,A
021678,2011,3,19,15.7,B
022621,2011,5,56,8.9,A
041365,2011,9,39,23,A
003018,2011,593,5029,11.7,P
011719,2011,357,2716,13.1,A
002498,2011,240,2438,9.8,A
008155,2011,96,1210,7.9,A
002032,2011,113,971,11.6,P
003679,2011,64,509,12.5,P
001586,2011,17,255,6.6,A
020682,2011,20,216,9.2,A
002052,2011,26,278,9.3,A
003029,2011,31,330,9.3,A
003806,2011,24,241,9.9,A
020925,2011,25,195,12.8,A
007050,2011,21,162,12.9,A
022741,2011,9,157,5.7,A
041604,2011,2,37,5.4,A
041328,2011,7,35,20,A
038143,2011,8,49,16.3,A
005289,2011,7,46,15.2,A
031208,2011,6,44,13.6,A
030541,2011,6,73,8.2,A
010952,2011,6,39,15.3,A
003228,2011,2,40,5,A
001977,2011,209,2035,10.2,A
003481,2011,68,658,10.3,A
030627,2011,58,459,12.6,A
002067,2011,37,365,10.1,A
034003,2011,10,383,2.6,A
001824,2011,32,252,12.6,A
041529,2011,31,97,31.9,A
026158,2011,11,145,7.5,A
012059,2011,22,123,17.8,A
020503,2011,35,127,27.5,A
030520,2011,16,65,24.6,P
042047,2011,0,0,0,A
008310,2011,219,1662,13.1,A
003663,2011,121,1112,10.8,A
001709,2011,58,596,9.7,A
003350,2011,61,693,8.8,P
001939,2011,31,532,5.8,A
004853,2011,52,496,10.4,A
002193,2011,42,530,7.9,P
007405,2011,25,324,7.7,A
001929,2011,40,311,12.8,A
031018,2011,44,295,14.9,A
010474,2011,18,156,11.5,A
003982,2011,9,166,5.4,A
037733,2011,10,112,8.9,A
022750,2011,19,120,15.8,A
008946,2011,4,51,7.8,A
035363,2011,15,152,9.8,A
041400,2011,11,76,14.4,A
030612,2011,7,77,9,A
025565,2011,15,72,20.8,B
021263,2011,7,89,7.8,A
038383,2011,10,33,30.3,A
036955,2011,5,42,11.9,B
041343,2011,3,36,8.3,B
030906,2011,5,35,14.2,A
008194,2011,5,53,9.4,A
042058,2011,0,0,0,A
008694,2011,2334,13224,17.6,P
003078,2011,488,4684,10.4,P
002423,2011,260,3128,8.3,A
002625,2011,232,2466,9.4,A
001092,2011,281,2765,10.1,A
009401,2011,55,882,6.2,P
001847,2011,91,1162,7.8,A
007109,2011,108,944,11.4,A
003987,2011,28,427,6.5,P
004600,2011,43,365,11.7,A
003707,2011,32,202,15.8,A
003207,2011,28,192,14.5,A
039873,2011,9,110,8.1,A
022890,2011,6,76,7.8,B
009275,2011,348,3514,9.9,A
001561,2011,217,1890,11.4,A
003500,2011,117,1030,11.3,A
002043,2011,65,668,9.7,A
003598,2011,79,826,9.5,A
021618,2011,85,677,12.5,A
002540,2011,37,460,8,A
009387,2011,47,352,13.3,A
031136,2011,28,361,7.7,A
032423,2011,58,460,12.6,A
003687,2011,36,295,12.2,A
003360,2011,21,288,7.2,A
022019,2011,11,136,8,A
021460,2011,10,145,6.8,A
041735,2011,124,786,15.7,B
022699,2011,12,94,12.7,A
023142,2011,5,41,12.1,A
022625,2011,1,36,2.7,A
004027,2011,477,5189,9.1,A
003606,2011,383,3633,10.5,A
001976,2011,270,2156,12.5,A
002496,2011,150,1563,9.5,A
001817,2011,189,1492,12.6,A
002713,2011,48,671,7.1,A
030277,2011,37,377,9.8,A
003830,2011,37,323,11.4,A
003049,2011,39,394,9.8,A
007387,2011,30,210,14.2,A
025830,2011,67,296,22.6,A
002948,2011,39,493,7.9,A
003490,2011,26,250,10.4,A
009652,2011,503,4218,11.9,P
010975,2011,502,4217,11.9,P
002458,2011,16,136,11.7,A
040953,2011,3,79,3.7,A
025218,2011,6,73,8.2,A
025258,2011,8,66,12.1,B
041638,2011,0,13,0,B
001120,2011,6,36,16.6,P
003594,2011,783,7808,10,A
042421,2011,,,,
002772,2011,170,3073,5.5,A
001601,2011,280,2675,10.4,A
002015,2011,215,2369,9,A
003683,2011,49,618,7.9,A
001940,2011,38,567,6.7,A
002234,2011,28,359,7.7,A
002908,2011,37,399,9.2,A
041378,2011,31,184,16.8,A
001246,2011,174,589,29.5,A
020609,2011,17,140,12.1,A
025400,2011,9,110,8.1,A
040834,2011,12,143,8.3,A
001392,2011,11,102,10.7,P
041518,2011,7,106,6.6,A
003690,2011,8,146,5.4,A
012879,2011,3,32,9.3,A
041701,2011,2,23,8.6,B
001057,2011,252,3514,7.1,P
002031,2011,227,2440,9.3,A
003592,2011,98,1309,7.4,A
002566,2011,60,937,6.4,A
041317,2011,110,707,15.5,A
007729,2011,94,751,12.5,A
003245,2011,50,653,7.6,A
002579,2011,61,773,7.8,A
002820,2011,59,525,11.2,A
037894,2011,107,544,19.6,P
035233,2011,91,410,22.1,P
031703,2011,27,258,10.4,A
001505,2011,28,411,6.8,A
003495,2011,22,295,7.4,P
001943,2011,22,304,7.2,A
001833,2011,21,238,8.8,A
004568,2011,26,317,8.2,A
002709,2011,21,250,8.4,A
021499,2011,16,201,7.9,A
001106,2011,20,156,12.8,A
022027,2011,13,185,7,A
041204,2011,34,120,28.3,A
001568,2011,17,133,12.7,A
020630,2011,10,97,10.3,A
022825,2011,14,89,15.7,A
002509,2011,7,108,6.4,B
008370,2011,3,61,4.9,B
023388,2011,2,44,4.5,B
025115,2011,1,6,16.6,B
001616,2011,490,4288,11.4,A
003277,2011,337,3829,8.8,P
002518,2011,315,3225,9.7,P
004072,2011,163,1693,9.6,P
012500,2011,119,770,15.4,A
003496,2011,32,578,5.5,A
001787,2011,48,674,7.1,A
003302,2011,43,594,7.2,A
001594,2011,56,527,10.6,A
010724,2011,61,592,10.3,A
001065,2011,51,429,11.8,P
003465,2011,25,305,8.1,A
007289,2011,68,290,23.4,A
023377,2011,26,275,9.4,A
001102,2011,18,271,6.6,A
002003,2011,17,154,11,A
023517,2011,25,130,19.2,A
041294,2011,3,48,6.2,A
025298,2011,18,115,15.6,A
023173,2011,19,75,25.3,A
030018,2011,18,94,19.1,A
006582,2011,12,68,17.6,P
010168,2011,9,91,9.8,A
003125,2011,947,9405,10,P
003032,2011,395,4354,9,P
002440,2011,242,3201,7.5,P
002447,2011,88,1151,7.6,A
002072,2011,119,1139,10.4,A
003988,2011,77,822,9.3,A
003723,2011,21,533,3.9,A
001004,2011,71,720,9.8,A
002539,2011,57,600,9.5,A
003641,2011,40,409,9.7,A
003008,2011,14,287,4.8,A
001895,2011,28,237,11.8,A
025647,2011,18,142,12.6,A
020903,2011,18,129,13.9,A
021250,2011,17,117,14.5,A
036894,2011,3,54,5.5,A
023424,2011,27,133,20.3,A
008886,2011,11,61,18,P
025630,2011,4,50,8,A
021255,2011,2,32,6.2,A
021805,2011,6,49,12.2,B
010529,2011,5,40,12.5,A
022291,2011,3,38,7.8,B
003114,2011,3,40,7.5,P
022516,2011,2,32,6.2,A
031048,2011,3,57,5.2,B
041539,2011,2,12,16.6,B
009607,2011,10,64,15.6,A
041633,2011,0,1,0,B
001759,2011,189,3107,6,P
002422,2011,84,707,11.8,A
007468,2011,59,828,7.1,A
002994,2011,60,916,6.5,A
025971,2011,114,799,14.2,A
001748,2011,38,447,8.5,A
038913,2011,30,265,11.3,A
025754,2011,13,204,6.3,A
001717,2011,39,243,16,A
001930,2011,26,199,13,A
001600,2011,17,215,7.9,A
021037,2011,13,122,10.6,A
005519,2011,0,2,0,B
032053,2011,5,56,8.9,B
023062,2011,12,56,21.4,A
010618,2011,15,72,20.8,A
008505,2011,0,50,0,A
002970,2011,27,125,21.6,A
021043,2011,8,47,17,A
036123,2011,3,23,13,B
040603,2011,4,47,8.5,A
011921,2011,0,0,0,A
003827,2011,689,6505,10.5,P
002519,2011,312,3600,8.6,P
001599,2011,312,3055,10.2,A
003837,2011,124,1861,6.6,A
002698,2011,154,1337,11.5,P
002107,2011,67,792,8.4,A
002464,2011,82,1005,8.1,A
002453,2011,65,612,10.6,A
001753,2011,64,700,9.1,A
010051,2011,87,483,18,A
003485,2011,39,463,8.4,A
031287,2011,19,250,7.6,A
009721,2011,41,334,12.2,A
001946,2011,16,222,7.2,A
020564,2011,30,175,17.1,A
026047,2011,19,179,10.6,A
004621,2011,23,222,10.3,A
041707,2011,0,5,0,B
009617,2011,4,100,4,A
021282,2011,19,114,16.6,A
012386,2011,7,82,8.5,A
032203,2011,19,71,26.7,A
041748,2011,1,6,16.6,B
020788,2011,4,36,11.1,B
012976,2011,6,56,10.7,A
001577,2011,408,4741,8.6,A
003599,2011,378,3055,12.3,A
003529,2011,182,2041,8.9,P
003233,2011,51,729,6.9,A
003767,2011,41,407,10,A
003151,2011,31,417,7.4,P
002763,2011,39,361,10.8,A
030799,2011,33,219,15,A
041284,2011,19,175,10.8,A
021706,2011,13,309,4.2,A
025780,2011,22,269,8.1,A
025240,2011,19,168,11.3,A
025462,2011,27,191,14.1,A
034224,2011,14,114,12.2,A
037763,2011,1,12,8.3,B
001247,2011,10,115,8.6,A
012783,2011,1,50,2,A
021073,2011,8,96,8.3,A
005732,2011,23,81,28.3,A
022345,2011,6,66,9,A
007941,2011,20,88,22.7,B
005426,2011,5,32,15.6,A
021635,2011,7,61,11.4,A
007916,2011,4,52,7.6,A
031095,2011,2,45,4.4,A
010115,2011,750,6798,11,A
001999,2011,403,4171,9.6,P
001579,2011,163,2378,6.8,P
001915,2011,146,1960,7.4,A
003955,2011,185,1891,9.7,A
003209,2011,126,1353,9.3,A
002988,2011,84,1458,5.7,A
001960,2011,55,627,8.7,A
003586,2011,68,664,10.2,A
003482,2011,37,510,7.2,A
002001,2011,35,479,7.3,A
001911,2011,17,302,5.6,A
003619,2011,32,260,12.3,A
041670,2011,3,36,8.3,A
037404,2011,36,159,22.6,A
041390,2011,2,19,10.5,B
012347,2011,4,106,3.7,A
041517,2011,2,7,28.5,B
038593,2011,5,49,10.2,B
009433,2011,7,47,14.8,B
020657,2011,5,42,11.9,B
001526,2011,532,4412,12,A
001780,2011,220,3055,7.2,A
003578,2011,163,1768,9.2,A
001380,2011,104,1522,6.8,A
002854,2011,146,1366,10.6,A
003418,2011,53,551,9.6,A
003664,2011,34,379,8.9,A
001487,2011,61,644,9.4,A
022060,2011,8,419,1.9,A
009449,2011,109,573,19,A
036423,2011,21,172,12.2,A
026105,2011,10,206,4.8,A
021609,2011,18,164,10.9,A
031207,2011,10,151,6.6,A
032033,2011,9,85,10.5,A
001464,2011,3,91,3.2,A
023309,2011,7,54,12.9,B
007391,2011,7,62,11.2,A
003292,2011,1,59,1.6,A
041728,2011,2,7,28.5,B
041742,2011,1,7,14.2,B
041778,2011,0,0,0,A
002569,2011,359,4044,8.8,A
002842,2011,292,3301,8.8,A
002211,2011,106,1876,5.6,A
003323,2011,121,1495,8,A
002929,2011,110,1124,9.7,A
002397,2011,63,1125,5.6,A
003714,2011,127,1296,9.7,A
002696,2011,131,924,14.1,P
001573,2011,73,831,8.7,A
003588,2011,79,836,9.4,A
002122,2011,56,739,7.5,A
002126,2011,113,828,13.6,A
002955,2011,69,641,10.7,A
003033,2011,76,719,10.5,A
002703,2011,38,479,7.9,A
003672,2011,21,282,7.4,A
031240,2011,42,367,11.4,A
012574,2011,38,280,13.5,A
021794,2011,15,203,7.3,A
040403,2011,14,133,10.5,A
013232,2011,15,151,9.9,A
030123,2011,6,63,9.5,A
010814,2011,3,78,3.8,A
021748,2011,13,88,14.7,A
021127,2011,9,116,7.7,A
035163,2011,4,95,4.2,A
002956,2011,8,71,11.2,A
035193,2011,9,101,8.9,A
002485,2011,8,98,8.1,A
012802,2011,3,54,5.5,A
023308,2011,11,81,13.5,B
023313,2011,4,13,30.7,B
041866,2011,0,0,0,A
001081,2011,1072,12563,8.5,A
007531,2011,682,4691,14.5,A
002188,2011,169,1945,8.6,A
001937,2011,132,1512,8.7,A
021829,2011,165,1919,8.5,A
001923,2011,65,939,6.9,A
003449,2011,67,814,8.2,A
007108,2011,502,4213,11.9,P
004759,2011,38,375,10.1,A
003142,2011,47,497,9.4,A
003164,2011,22,380,5.7,A
025802,2011,14,192,7.2,A
008260,2011,14,129,10.8,A
041288,2011,2,31,6.4,A
030667,2011,6,34,17.6,A
030618,2011,6,54,11.1,A
034184,2011,3,27,11.1,B
041775,2011,0,0,0,A
001572,2011,370,4135,8.9,A
001950,2011,254,3226,7.8,A
001693,2011,98,1449,6.7,A
003861,2011,43,804,5.3,A
001867,2011,62,681,9.1,A
003422,2011,86,878,9.7,A
006273,2011,29,367,7.9,A
004645,2011,22,325,6.7,A
003709,2011,19,278,6.8,A
032993,2011,10,232,4.3,A
023542,2011,23,182,12.6,A
021253,2011,16,208,7.6,P
024917,2011,12,157,7.6,A
041606,2011,7,44,15.9,A
041650,2011,0,0,0,A
006560,2011,5,82,6,B
041849,2011,0,0,0,A
010594,2011,5,83,6,A
041774,2011,0,2,0,B
022325,2011,22,78,28.2,B
041364,2011,4,39,10.2,A
021169,2011,16,100,16,B
022486,2011,1,37,2.7,P
025042,2011,1243,15840,7.8,A
001082,2011,567,5513,10.2,A
001737,2011,498,5269,9.4,P
002981,2011,169,2076,8.1,A
001546,2011,162,1933,8.3,A
001149,2011,199,1686,11.8,A
011163,2011,143,1516,9.4,A
002008,2011,110,1464,7.5,A
003219,2011,138,1293,10.6,A
001495,2011,97,1252,7.7,A
002114,2011,71,1166,6,A
001724,2011,72,734,9.8,A
036393,2011,36,537,6.7,A
007522,2011,26,462,5.6,A
003252,2011,32,602,5.3,A
002769,2011,41,476,8.6,A
002187,2011,28,475,5.8,A
031052,2011,17,424,4,A
041698,2011,1,72,1.3,A
003351,2011,19,370,5.1,A
023053,2011,34,443,7.6,A
010153,2011,6,215,2.7,A
001088,2011,15,152,9.8,A
007113,2011,9,158,5.6,A
021102,2011,7,89,7.8,A
041003,2011,25,107,23.3,A
041309,2011,13,95,13.6,A
036703,2011,8,115,6.9,A
034404,2011,13,144,9,A
002710,2011,4,81,4.9,A
030256,2011,5,54,9.2,B
041382,2011,3,47,6.3,A
001108,2011,206,3071,6.7,P
001626,2011,191,2297,8.3,A
001804,2011,76,1353,5.6,A
001918,2011,108,1207,8.9,A
003149,2011,64,909,7,A
003084,2011,43,649,6.6,A
003966,2011,48,403,11.9,A
030309,2011,46,324,14.1,A
001604,2011,11,196,5.6,A
041457,2011,12,113,10.6,A
041417,2011,6,35,17.1,A
041577,2011,5,57,8.7,A
030780,2011,18,92,19.5,A
033323,2011,2,51,3.9,A
041655,2011,0,5,0,B
040387,2011,14,49,28.5,A
022470,2011,8,36,22.2,A
021422,2011,14,64,21.8,B
026021,2011,6,44,13.6,A
012421,2011,5,69,7.2,B
003044,2011,2,39,5.1,A
023613,2011,4,98,4,B
001632,2011,0,29,0,B
008908,2011,0,34,0,A
013074,2011,0,0,0,A
032673,2011,2255,17331,13,A
011644,2011,742,8197,9,P
002503,2011,341,4274,7.9,A
002976,2011,291,3858,7.5,P
003680,2011,277,3386,8.1,A
003407,2011,118,1864,6.3,A
007022,2011,117,1224,9.5,A
001521,2011,50,890,5.6,A
001374,2011,48,680,7,A
004579,2011,54,631,8.5,A
001745,2011,53,618,8.5,A
020653,2011,26,410,6.3,A
021078,2011,11,166,6.6,A
036964,2011,10,113,8.8,A
031263,2011,45,179,25.1,A
025054,2011,38,211,18,A
025703,2011,19,247,7.6,A
033713,2011,23,118,19.4,A
038033,2011,11,114,9.6,A
037863,2011,17,291,5.8,A
011673,2011,5,107,4.6,A
003635,2011,9,114,7.8,A
041667,2011,7,40,17.5,A
041584,2011,14,48,29.1,A
