OPEID,CohortYear,NumDefault,NumBorrowers,DefaultRate,RateType
009740,2013,196,1703,11.5,P
001972,2013,109,946,11.5,A
004890,2013,90,776,11.5,A
002697,2013,78,676,11.5,A
003688,2013,76,656,11.5,A
001613,2013,64,554,11.5,A
020923,2013,59,512,11.5,A
002537,2013,54,468,11.5,A
001250,2013,54,466,11.5,A
001286,2013,43,373,11.5,A
030763,2013,23,199,11.5,A
010147,2013,21,182,11.5,A
012550,2013,20,173,11.5,A
041269,2013,15,130,11.5,A
002522,2013,14,121,11.5,A
012896,2013,14,121,11.5,A
022879,2013,13,113,11.5,A
025372,2013,12,104,11.5,A
041883,2013,12,104,11.5,A
022850,2013,9,78,11.5,A
010741,2013,9,78,11.5,A
002961,2013,8,69,11.5,B
003624,2013,392,3410,11.4,A
042439,2013,392,3410,11.4,P
002704,2013,167,1459,11.4,A
040743,2013,116,1010,11.4,A
002171,2013,82,719,11.4,A
006777,2013,67,585,11.4,A
025779,2013,52,454,11.4,A
003039,2013,40,348,11.4,A
001969,2013,32,280,11.4,A
009765,2013,21,183,11.4,P
007265,2013,20,175,11.4,A
031823,2013,20,175,11.4,A
041491,2013,20,174,11.4,A
030752,2013,18,157,11.4,A
008217,2013,11,96,11.4,A
021842,2013,11,96,11.4,A
001272,2013,10,87,11.4,A
024905,2013,10,87,11.4,A
007713,2013,10,87,11.4,A
011631,2013,8,70,11.4,A
041576,2013,8,70,11.4,A
032663,2013,4,35,11.4,A
006681,2013,4,35,11.4,B
034194,2013,4,35,11.4,A
001459,2013,3027,26776,11.3,A
002002,2013,629,5559,11.3,A
023178,2013,153,1351,11.3,A
006942,2013,132,1162,11.3,A
002177,2013,88,773,11.3,A
001834,2013,50,439,11.3,A
001705,2013,37,325,11.3,A
011799,2013,36,318,11.3,A
003306,2013,36,316,11.3,A
001393,2013,33,290,11.3,A
003167,2013,28,246,11.3,A
002912,2013,24,212,11.3,A
004893,2013,17,150,11.3,A
041922,2013,11,97,11.3,A
026238,2013,10,88,11.3,A
041445,2013,9,79,11.3,A
012860,2013,5,44,11.3,P
025511,2013,5,44,11.3,A
002441,2013,529,4697,11.2,P
001506,2013,403,3596,11.2,P
007394,2013,280,2495,11.2,P
008178,2013,182,1618,11.2,P
001925,2013,146,1298,11.2,P
003965,2013,68,605,11.2,A
005500,2013,36,319,11.2,A
001429,2013,28,249,11.2,A
001933,2013,28,249,11.2,A
041528,2013,25,222,11.2,A
001639,2013,24,213,11.2,A
041714,2013,19,169,11.2,A
041741,2013,14,124,11.2,A
037464,2013,14,124,11.2,A
033243,2013,12,107,11.2,A
021440,2013,9,80,11.2,A
023407,2013,9,80,11.2,B
041658,2013,9,80,11.2,A
024975,2013,8,71,11.2,B
021371,2013,8,71,11.2,A
020902,2013,7,62,11.2,A
003487,2013,406,3636,11.1,P
021732,2013,155,1388,11.1,P
007764,2013,150,1342,11.1,P
002856,2013,115,1035,11.1,A
003240,2013,80,718,11.1,A
030425,2013,79,708,11.1,A
002123,2013,73,655,11.1,A
009047,2013,69,618,11.1,A
030623,2013,66,593,11.1,A
030198,2013,66,591,11.1,A
003689,2013,50,448,11.1,A
008037,2013,32,286,11.1,P
021448,2013,29,259,11.1,A
002953,2013,29,259,11.1,A
002911,2013,27,243,11.1,A
001904,2013,23,206,11.1,A
006136,2013,22,197,11.1,A
023408,2013,21,188,11.1,A
001502,2013,21,188,11.1,A
002473,2013,20,179,11.1,A
001951,2013,16,143,11.1,A
025185,2013,14,126,11.1,A
026070,2013,11,99,11.1,B
007921,2013,9,81,11.1,A
010819,2013,7,63,11.1,A
030982,2013,7,63,11.1,A
041754,2013,6,54,11.1,A
041738,2013,5,45,11.1,A
036173,2013,4,36,11.1,A
040433,2013,4,36,11.1,A
011098,2013,4,36,11.1,A
041859,2013,4,36,11.1,B
003051,2013,1311,11839,11,P
003897,2013,436,3956,11,P
007954,2013,315,2855,11,A
012606,2013,151,1371,11,P
003168,2013,143,1293,11,A
025882,2013,94,847,11,A
035933,2013,59,536,11,A
001547,2013,49,442,11,A
031090,2013,46,416,11,A
008655,2013,44,397,11,A
012050,2013,25,227,11,A
025548,2013,23,209,11,A
003929,2013,19,172,11,A
025326,2013,16,145,11,A
021596,2013,15,136,11,A
005335,2013,14,127,11,A
030265,2013,946,8655,10.9,P
001047,2013,900,8222,10.9,P
002249,2013,615,5596,10.9,P
003612,2013,379,3464,10.9,A
001469,2013,378,3445,10.9,A
002315,2013,207,1886,10.9,A
002062,2013,178,1624,10.9,A
039153,2013,88,805,10.9,A
023405,2013,79,719,10.9,A
002117,2013,52,475,10.9,A
041628,2013,29,266,10.9,A
033673,2013,21,192,10.9,A
037663,2013,18,165,10.9,A
023586,2013,10,91,10.9,A
013006,2013,8,73,10.9,A
031025,2013,8,73,10.9,B
041708,2013,6,55,10.9,B
010490,2013,686,6330,10.8,P
003639,2013,312,2883,10.8,A
042485,2013,312,2883,10.8,P
002691,2013,178,1644,10.8,A
009664,2013,152,1407,10.8,P
030375,2013,152,1407,10.8,A
009226,2013,133,1231,10.8,P
009930,2013,86,792,10.8,A
003450,2013,57,524,10.8,A
008284,2013,54,499,10.8,A
008918,2013,37,341,10.8,A
002993,2013,30,276,10.8,A
003693,2013,24,222,10.8,A
025849,2013,20,185,10.8,A
005267,2013,20,184,10.8,A
001191,2013,17,157,10.8,A
023047,2013,9,83,10.8,A
039683,2013,9,83,10.8,B
037333,2013,5,46,10.8,B
001756,2013,4,37,10.8,A
003661,2013,525,4896,10.7,A
002021,2013,240,2225,10.7,A
002488,2013,179,1659,10.7,A
002581,2013,174,1626,10.7,A
041143,2013,80,741,10.7,A
025590,2013,44,409,10.7,A
021531,2013,38,352,10.7,A
006982,2013,35,325,10.7,P
003426,2013,33,306,10.7,A
041348,2013,32,299,10.7,A
032054,2013,17,158,10.7,A
040723,2013,12,112,10.7,A
041063,2013,9,84,10.7,A
020912,2013,7,65,10.7,A
041306,2013,7,65,10.7,A
021664,2013,7,65,10.7,P
007459,2013,6,56,10.7,A
002674,2013,6,56,10.7,A
010727,2013,5388,50685,10.6,P
001963,2013,475,4473,10.6,A
007303,2013,376,3529,10.6,P
010998,2013,84,790,10.6,A
003823,2013,74,697,10.6,A
002692,2013,69,646,10.6,A
003280,2013,65,609,10.6,A
003818,2013,49,458,10.6,A
001936,2013,44,412,10.6,A
025827,2013,23,215,10.6,A
013095,2013,22,206,10.6,A
041659,2013,16,150,10.6,A
041387,2013,14,131,10.6,A
012452,2013,14,131,10.6,A
012026,2013,14,131,10.6,A
007388,2013,13,122,10.6,A
001163,2013,13,122,10.6,A
037003,2013,10,94,10.6,A
041694,2013,7,66,10.6,A
026213,2013,5,47,10.6,B
022359,2013,5,47,10.6,B
042542,2013,958,9058,10.5,P
003939,2013,958,9056,10.5,P
003940,2013,958,9056,10.5,P
005026,2013,958,9056,10.5,P
005027,2013,958,9056,10.5,P
005028,2013,958,9056,10.5,P
005029,2013,958,9056,10.5,P
022827,2013,958,9056,10.5,P
022828,2013,958,9056,10.5,P
042509,2013,958,9056,10.5,P
042510,2013,958,9056,10.5,P
030955,2013,266,2521,10.5,A
001893,2013,240,2284,10.5,A
026110,2013,198,1870,10.5,A
022884,2013,179,1699,10.5,A
002005,2013,159,1509,10.5,A
021000,2013,101,953,10.5,A
010922,2013,88,831,10.5,P
009407,2013,85,806,10.5,P
002638,2013,84,798,10.5,A
003466,2013,67,637,10.5,A
021107,2013,54,513,10.5,A
004711,2013,51,485,10.5,A
021059,2013,31,294,10.5,A
011519,2013,24,228,10.5,P
035533,2013,16,151,10.5,A
022655,2013,13,123,10.5,A
008959,2013,9,85,10.5,A
013153,2013,8,76,10.5,B
025524,2013,6,57,10.5,A
041454,2013,6,57,10.5,A
040213,2013,6,57,10.5,A
023257,2013,4,38,10.5,A
001399,2013,4,38,10.5,P
003581,2013,410,3923,10.4,A
022449,2013,171,1638,10.4,A
020794,2013,127,1217,10.4,P
002996,2013,102,972,10.4,A
003527,2013,83,798,10.4,A
002610,2013,65,623,10.4,A
025688,2013,47,449,10.4,P
009089,2013,38,364,10.4,A
002937,2013,35,336,10.4,A
026023,2013,20,191,10.4,A
030745,2013,17,163,10.4,A
040353,2013,11,105,10.4,A
039973,2013,10,96,10.4,B
021993,2013,9,86,10.4,B
008424,2013,7,67,10.4,A
008906,2013,194,1881,10.3,P
003297,2013,168,1625,10.3,A
002559,2013,57,552,10.3,A
003946,2013,43,416,10.3,P
002308,2013,43,414,10.3,A
023330,2013,42,404,10.3,A
023166,2013,40,388,10.3,A
001958,2013,29,279,10.3,A
030891,2013,24,232,10.3,A
025212,2013,19,183,10.3,A
001955,2013,19,183,10.3,A
041470,2013,17,164,10.3,A
035573,2013,14,135,10.3,A
041468,2013,12,116,10.3,A
012929,2013,12,116,10.3,A
021904,2013,9,87,10.3,A
041550,2013,6,58,10.3,B
001828,2013,394,3851,10.2,P
001694,2013,239,2343,10.2,A
002530,2013,179,1754,10.2,A
001016,2013,160,1564,10.2,A
001591,2013,124,1213,10.2,A
002857,2013,124,1204,10.2,A
007819,2013,86,837,10.2,A
010097,2013,64,626,10.2,A
002914,2013,39,382,10.2,A
004513,2013,21,205,10.2,A
002398,2013,16,156,10.2,A
010161,2013,15,146,10.2,A
032503,2013,15,146,10.2,A
024926,2013,10,98,10.2,A
023303,2013,9,88,10.2,A
041854,2013,9,88,10.2,A
031109,2013,5,49,10.2,A
020973,2013,5,49,10.2,A
041740,2013,5,49,10.2,A
008658,2013,4,39,10.2,A
023251,2013,4,39,10.2,A
002386,2013,4,39,10.2,A
003161,2013,253,2487,10.1,A
010402,2013,111,1097,10.1,A
001975,2013,77,755,10.1,A
020748,2013,70,688,10.1,A
012561,2013,35,345,10.1,A
008611,2013,29,285,10.1,A
023108,2013,28,277,10.1,A
031153,2013,15,148,10.1,A
010710,2013,12,118,10.1,A
038814,2013,11,108,10.1,A
041398,2013,11,108,10.1,A
022110,2013,9,89,10.1,B
024951,2013,7,69,10.1,B
031603,2013,7,69,10.1,A
022171,2013,713,7123,10,A
003152,2013,357,3553,10,A
001585,2013,286,2860,10,P
003531,2013,185,1847,10,A
003419,2013,118,1169,10,A
002502,2013,106,1050,10,A
003035,2013,105,1040,10,A
001703,2013,94,939,10,A
003085,2013,73,725,10,A
025034,2013,38,380,10,A
003610,2013,37,370,10,A
003427,2013,37,367,10,A
008189,2013,22,219,10,A
009739,2013,13,130,10,A
006941,2013,13,129,10,A
021836,2013,12,120,10,A
005399,2013,11,110,10,P
021178,2013,9,90,10,A
041250,2013,7,70,10,B
041631,2013,7,70,10,A
021061,2013,6,60,10,A
034455,2013,6,60,10,B
009899,2013,6,60,10,A
041448,2013,6,60,10,A
008880,2013,6,60,10,A
041624,2013,6,60,10,A
022443,2013,5,50,10,B
025388,2013,4,40,10,A
022454,2013,4,40,10,A
011735,2013,3,30,10,A
022842,2013,3,30,10,A
041394,2013,3,30,10,A
031993,2013,3,30,10,B
021951,2013,3,30,10,A
036353,2013,3,30,10,A
020530,2013,2813,28185,9.9,A
001360,2013,678,6821,9.9,A
010198,2013,547,5497,9.9,A
002301,2013,263,2631,9.9,A
011161,2013,253,2555,9.9,P
001816,2013,205,2060,9.9,A
004736,2013,142,1431,9.9,A
002790,2013,118,1186,9.9,A
003573,2013,74,747,9.9,A
002449,2013,60,604,9.9,A
003600,2013,47,472,9.9,A
001206,2013,27,272,9.9,A
013208,2013,16,161,9.9,A
041840,2013,12,121,9.9,A
037783,2013,10,101,9.9,B
003131,2013,628,6349,9.8,P
002536,2013,417,4216,9.8,P
008976,2013,239,2437,9.8,P
003665,2013,195,1976,9.8,A
005015,2013,124,1262,9.8,P
001826,2013,109,1105,9.8,A
003435,2013,90,912,9.8,A
001212,2013,55,559,9.8,A
001270,2013,51,518,9.8,A
002041,2013,22,224,9.8,A
021142,2013,20,204,9.8,A
041676,2013,17,173,9.8,A
001649,2013,17,172,9.8,P
041347,2013,8,81,9.8,A
001783,2013,7,71,9.8,A
037023,2013,6,61,9.8,A
021997,2013,6,61,9.8,B
004899,2013,6,61,9.8,A
008373,2013,6,61,9.8,A
006720,2013,5,51,9.8,A
007679,2013,5,51,9.8,A
041622,2013,5,51,9.8,A
025875,2013,301,3102,9.7,A
003321,2013,252,2591,9.7,A
003395,2013,218,2232,9.7,A
002931,2013,86,883,9.7,P
003616,2013,70,719,9.7,A
023372,2013,30,307,9.7,A
002460,2013,28,287,9.7,A
034835,2013,25,256,9.7,A
001965,2013,24,246,9.7,A
002567,2013,18,184,9.7,A
036957,2013,14,143,9.7,A
009509,2013,11,113,9.7,A
030888,2013,10,103,9.7,A
022896,2013,7,72,9.7,A
042032,2013,4,41,9.7,A
003510,2013,675,7019,9.6,A
001101,2013,342,3542,9.6,A
001807,2013,286,2953,9.6,A
002873,2013,217,2238,9.6,A
039713,2013,101,1044,9.6,A
003575,2013,36,374,9.6,A
002075,2013,30,310,9.6,A
002901,2013,19,196,9.6,A
025782,2013,16,165,9.6,A
010629,2013,15,156,9.6,A
021702,2013,14,145,9.6,A
033343,2013,10,104,9.6,A
022237,2013,10,104,9.6,A
041123,2013,9,93,9.6,A
041745,2013,9,93,9.6,A
032793,2013,8,83,9.6,B
034303,2013,6,62,9.6,A
030676,2013,6,62,9.6,A
009708,2013,5,52,9.6,A
005330,2013,5,52,9.6,A
021699,2013,3,31,9.6,A
031693,2013,3,31,9.6,B
001090,2013,463,4871,9.5,P
042034,2013,463,4871,9.5,P
042544,2013,463,4871,9.5,P
003815,2013,302,3153,9.5,P
006911,2013,179,1869,9.5,P
030837,2013,178,1867,9.5,A
001003,2013,143,1491,9.5,A
002403,2013,121,1265,9.5,A
003822,2013,107,1121,9.5,A
003441,2013,50,526,9.5,A
013007,2013,18,189,9.5,A
007203,2013,14,147,9.5,A
021407,2013,6,63,9.5,A
025545,2013,6,63,9.5,B
025485,2013,4,42,9.5,A
039863,2013,4,42,9.5,B
041619,2013,4,42,9.5,A
006951,2013,154,1629,9.4,A
010542,2013,138,1454,9.4,P
001902,2013,132,1395,9.4,A
025318,2013,120,1274,9.4,A
003459,2013,117,1232,9.4,A
001811,2013,98,1032,9.4,A
002013,2013,93,987,9.4,A
025391,2013,93,982,9.4,A
039853,2013,29,308,9.4,A
007649,2013,26,276,9.4,A
041375,2013,13,138,9.4,A
021844,2013,11,117,9.4,A
009104,2013,8,85,9.4,B
008437,2013,7,74,9.4,B
012407,2013,7,74,9.4,P
008269,2013,5,53,9.4,B
022975,2013,5,53,9.4,A
003077,2013,408,4387,9.3,A
001620,2013,361,3873,9.3,P
003046,2013,312,3326,9.3,P
003451,2013,248,2644,9.3,A
022418,2013,234,2516,9.3,A
003937,2013,137,1462,9.3,A
025476,2013,107,1139,9.3,A
002615,2013,106,1128,9.3,A
007486,2013,73,778,9.3,A
008887,2013,66,706,9.3,A
034165,2013,60,644,9.3,A
002910,2013,53,564,9.3,A
002007,2013,46,490,9.3,A
001192,2013,42,451,9.3,A
020552,2013,32,342,9.3,P
035883,2013,20,214,9.3,A
012092,2013,20,214,9.3,A
023528,2013,19,204,9.3,A
022871,2013,15,160,9.3,A
021739,2013,8,86,9.3,A
023501,2013,7,75,9.3,A
001398,2013,6,64,9.3,B
021435,2013,4,43,9.3,A
041945,2013,4,43,9.3,A
021659,2013,3,32,9.3,B
008653,2013,3,32,9.3,A
009523,2013,3,32,9.3,A
012823,2013,3,32,9.3,A
006838,2013,3,32,9.3,P
036193,2013,3,32,9.3,B
041905,2013,3,32,9.3,A
001074,2013,2218,24074,9.2,A
002949,2013,121,1312,9.2,A
001416,2013,109,1176,9.2,P
025154,2013,107,1157,9.2,A
001353,2013,82,890,9.2,A
007731,2013,50,538,9.2,A
007607,2013,46,500,9.2,A
003525,2013,35,377,9.2,A
009479,2013,28,302,9.2,P
001945,2013,25,271,9.2,A
030358,2013,23,250,9.2,A
041211,2013,19,206,9.2,A
001905,2013,16,173,9.2,A
021789,2013,15,162,9.2,A
041787,2013,12,130,9.2,A
030847,2013,5,54,9.2,A
021582,2013,5,54,9.2,P
022892,2013,5,54,9.2,A
009029,2013,5,54,9.2,B
002580,2013,424,4619,9.1,A
001665,2013,339,3724,9.1,A
002501,2013,234,2562,9.1,A
001926,2013,179,1947,9.1,A
003239,2013,104,1137,9.1,A
001460,2013,89,970,9.1,A
004902,2013,30,329,9.1,A
026130,2013,11,120,9.1,A
039483,2013,10,109,9.1,A
022417,2013,10,109,9.1,A
001023,2013,9,98,9.1,A
023048,2013,8,87,9.1,B
023367,2013,8,87,9.1,A
002878,2013,319,3529,9,A
002024,2013,293,3221,9,A
007948,2013,289,3195,9,A
001827,2013,204,2258,9,A
002613,2013,193,2128,9,A
003193,2013,121,1342,9,A
008175,2013,88,971,9,A
003854,2013,83,922,9,A
001814,2013,81,891,9,A
001839,2013,63,698,9,A
002553,2013,35,386,9,A
030399,2013,22,243,9,A
021256,2013,18,199,9,A
009186,2013,9,100,9,A
038214,2013,7,77,9,B
021691,2013,7,77,9,A
010052,2013,6,66,9,A
009992,2013,5,55,9,A
041255,2013,4,44,9,A
025696,2013,4,44,9,A
010588,2013,4,44,9,B
039763,2013,4,44,9,A
021458,2013,3,33,9,A
022671,2013,3,33,9,A
008938,2013,3,33,9,A
041596,2013,3,33,9,A
003509,2013,549,6112,8.9,A
003942,2013,293,3260,8.9,P
001365,2013,231,2572,8.9,A
003357,2013,132,1483,8.9,A
003324,2013,96,1068,8.9,A
002534,2013,30,336,8.9,A
006858,2013,19,212,8.9,A
033193,2013,18,201,8.9,A
021290,2013,17,189,8.9,A
041407,2013,16,179,8.9,A
011617,2013,13,146,8.9,A
039655,2013,10,112,8.9,A
020937,2013,9,101,8.9,A
026200,2013,7,78,8.9,A
005438,2013,5,56,8.9,B
041179,2013,5,56,8.9,B
001574,2013,1244,13994,8.8,P
003404,2013,487,5475,8.8,A
003645,2013,102,1152,8.8,P
002777,2013,91,1032,8.8,A
003769,2013,87,984,8.8,A
001891,2013,57,644,8.8,P
003571,2013,54,608,8.8,A
003048,2013,42,474,8.8,A
001443,2013,29,328,8.8,A
001203,2013,22,249,8.8,A
022602,2013,18,204,8.8,A
035554,2013,18,203,8.8,A
041533,2013,12,135,8.8,A
025385,2013,12,135,8.8,A
023091,2013,6,68,8.8,B
021758,2013,6,68,8.8,A
007611,2013,3,34,8.8,A
041384,2013,3,34,8.8,A
012930,2013,3,34,8.8,A
003100,2013,788,8956,8.7,P
003631,2013,276,3148,8.7,A
042295,2013,276,3148,8.7,P
002454,2013,268,3075,8.7,P
002950,2013,231,2644,8.7,A
001024,2013,203,2331,8.7,A
003318,2013,185,2108,8.7,P
001611,2013,85,974,8.7,A
005544,2013,76,864,8.7,A
003702,2013,74,841,8.7,A
001725,2013,35,402,8.7,A
003703,2013,29,332,8.7,A
010279,2013,25,285,8.7,A
001123,2013,24,274,8.7,A
020797,2013,17,195,8.7,A
039034,2013,16,183,8.7,A
001597,2013,16,182,8.7,A
037276,2013,13,148,8.7,A
023260,2013,5,57,8.7,A
009515,2013,5,57,8.7,A
020744,2013,5,57,8.7,A
002259,2013,557,6456,8.6,A
001758,2013,434,5012,8.6,P
003565,2013,250,2903,8.6,A
002020,2013,156,1797,8.6,P
007540,2013,96,1108,8.6,A
003832,2013,79,918,8.6,A
002293,2013,65,749,8.6,A
031085,2013,49,564,8.6,A
021232,2013,34,394,8.6,A
001846,2013,33,381,8.6,A
041156,2013,28,324,8.6,A
001708,2013,28,322,8.6,A
003738,2013,26,302,8.6,A
001871,2013,24,279,8.6,A
021700,2013,23,266,8.6,A
034903,2013,22,255,8.6,A
022127,2013,13,151,8.6,A
035773,2013,13,150,8.6,B
023208,2013,11,127,8.6,A
041644,2013,10,116,8.6,A
026170,2013,10,116,8.6,A
036663,2013,10,115,8.6,A
012166,2013,9,104,8.6,P
007206,2013,7,81,8.6,A
025239,2013,6,69,8.6,A
002450,2013,6,69,8.6,A
033063,2013,6,69,8.6,B
007473,2013,5,58,8.6,A
021678,2013,5,58,8.6,A
022621,2013,5,58,8.6,A
041365,2013,4,46,8.6,A
003018,2013,461,5404,8.5,P
011719,2013,281,3275,8.5,A
002498,2013,224,2633,8.5,A
008155,2013,113,1316,8.5,A
002032,2013,84,986,8.5,P
003679,2013,60,699,8.5,P
001586,2013,28,328,8.5,A
020682,2013,27,317,8.5,A
002052,2013,26,304,8.5,A
003029,2013,24,282,8.5,A
003806,2013,21,246,8.5,A
020925,2013,17,200,8.5,A
007050,2013,12,140,8.5,A
022741,2013,9,105,8.5,A
041604,2013,6,70,8.5,A
041328,2013,4,47,8.5,A
038143,2013,4,47,8.5,A
005289,2013,4,47,8.5,A
031208,2013,4,47,8.5,A
030541,2013,4,47,8.5,A
010952,2013,3,35,8.5,A
003228,2013,3,35,8.5,A
001977,2013,206,2443,8.4,A
003481,2013,49,578,8.4,A
030627,2013,46,542,8.4,A
002067,2013,42,495,8.4,A
034003,2013,21,250,8.4,A
001824,2013,20,238,8.4,A
041529,2013,13,154,8.4,A
026158,2013,10,118,8.4,A
012059,2013,9,107,8.4,A
020503,2013,7,83,8.4,A
030520,2013,6,71,8.4,P
042047,2013,5,59,8.4,A
008310,2013,148,1776,8.3,A
003663,2013,125,1495,8.3,A
001709,2013,55,662,8.3,A
003350,2013,55,655,8.3,P
001939,2013,49,584,8.3,A
004853,2013,42,505,8.3,A
002193,2013,37,445,8.3,P
007405,2013,31,371,8.3,A
001929,2013,28,337,8.3,A
031018,2013,23,274,8.3,A
010474,2013,20,240,8.3,A
003982,2013,12,144,8.3,A
037733,2013,11,132,8.3,A
022750,2013,9,108,8.3,A
008946,2013,9,108,8.3,B
035363,2013,8,96,8.3,A
041400,2013,6,72,8.3,A
030612,2013,6,72,8.3,A
025565,2013,5,60,8.3,B
021263,2013,5,60,8.3,A
038383,2013,4,48,8.3,A
036955,2013,4,48,8.3,B
041343,2013,4,48,8.3,B
030906,2013,3,36,8.3,A
008194,2013,3,36,8.3,A
042058,2013,3,36,8.3,A
008694,2013,982,11894,8.2,P
003078,2013,442,5343,8.2,P
002423,2013,338,4098,8.2,A
002625,2013,244,2948,8.2,A
001092,2013,218,2639,8.2,A
009401,2013,103,1245,8.2,P
001847,2013,99,1205,8.2,A
007109,2013,82,999,8.2,A
003987,2013,34,411,8.2,P
004600,2013,27,327,8.2,A
003707,2013,23,278,8.2,A
003207,2013,16,194,8.2,A
039873,2013,9,109,8.2,A
022890,2013,7,85,8.2,B
009275,2013,315,3866,8.1,A
001561,2013,196,2396,8.1,A
003500,2013,99,1217,8.1,A
002043,2013,84,1033,8.1,P
003598,2013,76,930,8.1,A
021618,2013,52,638,8.1,A
002540,2013,33,407,8.1,A
009387,2013,32,394,8.1,A
031136,2013,32,391,8.1,A
032423,2013,31,379,8.1,A
003687,2013,22,269,8.1,A
003360,2013,19,234,8.1,A
022019,2013,11,135,8.1,A
021460,2013,10,122,8.1,A
041735,2013,9,110,8.1,A
022699,2013,7,86,8.1,A
023142,2013,4,49,8.1,A
022625,2013,3,37,8.1,A
004027,2013,525,6541,8,A
003606,2013,333,4136,8,A
001976,2013,201,2501,8,A
002496,2013,143,1775,8,A
001817,2013,143,1772,8,A
002713,2013,53,661,8,A
030277,2013,41,509,8,A
003830,2013,34,420,8,A
003049,2013,33,411,8,A
007387,2013,27,337,8,A
025830,2013,26,322,8,A
002948,2013,26,321,8,A
003490,2013,12,150,8,A
009652,2013,11,136,8,A
010975,2013,11,136,8,A
002458,2013,10,124,8,A
040953,2013,10,124,8,A
025218,2013,7,87,8,A
025258,2013,5,62,8,B
041638,2013,5,62,8,B
001120,2013,4,50,8,P
003594,2013,691,8740,7.9,A
042421,2013,691,8740,7.9,P
002772,2013,279,3522,7.9,A
001601,2013,256,3234,7.9,A
002015,2013,175,2191,7.9,A
003683,2013,51,641,7.9,A
001940,2013,47,590,7.9,A
002234,2013,44,556,7.9,A
002908,2013,33,415,7.9,A
041378,2013,28,354,7.9,A
001246,2013,15,188,7.9,A
020609,2013,14,177,7.9,A
025400,2013,13,163,7.9,A
040834,2013,11,138,7.9,A
001392,2013,9,113,7.9,P
041518,2013,9,113,7.9,A
003690,2013,9,113,7.9,A
012879,2013,8,101,7.9,B
041701,2013,7,88,7.9,A
001057,2013,284,3625,7.8,P
002031,2013,203,2598,7.8,A
003592,2013,115,1462,7.8,A
002566,2013,76,972,7.8,A
041317,2013,71,907,7.8,A
007729,2013,67,853,7.8,A
003245,2013,62,786,7.8,A
002579,2013,57,727,7.8,A
002820,2013,46,586,7.8,A
037894,2013,45,572,7.8,A
035233,2013,38,486,7.8,P
031703,2013,35,444,7.8,A
001505,2013,31,393,7.8,A
003495,2013,28,356,7.8,P
001943,2013,25,317,7.8,A
001833,2013,22,282,7.8,A
004568,2013,21,269,7.8,A
002709,2013,20,255,7.8,A
021499,2013,19,242,7.8,A
001106,2013,14,179,7.8,A
022027,2013,13,165,7.8,A
041204,2013,10,128,7.8,A
001568,2013,10,127,7.8,A
020630,2013,9,114,7.8,A
022825,2013,6,76,7.8,A
002509,2013,4,51,7.8,A
008370,2013,4,51,7.8,B
023388,2013,4,51,7.8,B
025115,2013,3,38,7.8,B
001616,2013,392,5059,7.7,A
003277,2013,333,4299,7.7,P
002518,2013,273,3532,7.7,P
004072,2013,117,1509,7.7,P
012500,2013,82,1054,7.7,A
003496,2013,61,787,7.7,A
001787,2013,55,706,7.7,A
003302,2013,49,633,7.7,A
001594,2013,42,544,7.7,A
010724,2013,42,541,7.7,A
001065,2013,34,438,7.7,P
003465,2013,25,324,7.7,A
007289,2013,22,284,7.7,A
023377,2013,21,271,7.7,A
001102,2013,21,270,7.7,A
002003,2013,17,220,7.7,A
023517,2013,12,154,7.7,A
041294,2013,9,116,7.7,B
025298,2013,8,103,7.7,A
023173,2013,6,77,7.7,A
030018,2013,6,77,7.7,A
006582,2013,6,77,7.7,P
010168,2013,6,77,7.7,A
003125,2013,777,10187,7.6,P
003032,2013,365,4793,7.6,P
002440,2013,298,3907,7.6,P
002447,2013,107,1393,7.6,A
002072,2013,96,1247,7.6,A
003988,2013,66,866,7.6,A
003723,2013,57,746,7.6,A
001004,2013,57,744,7.6,A
002539,2013,49,644,7.6,A
003641,2013,30,391,7.6,A
003008,2013,25,326,7.6,A
001895,2013,22,287,7.6,A
025647,2013,12,156,7.6,A
020903,2013,11,144,7.6,A
021250,2013,11,143,7.6,A
036894,2013,8,104,7.6,A
023424,2013,7,91,7.6,A
008886,2013,6,78,7.6,P
025630,2013,6,78,7.6,A
021255,2013,6,78,7.6,B
021805,2013,5,65,7.6,B
010529,2013,4,52,7.6,A
022291,2013,4,52,7.6,B
003114,2013,4,52,7.6,P
022516,2013,4,52,7.6,B
031048,2013,4,52,7.6,B
041539,2013,3,39,7.6,B
009607,2013,3,39,7.6,A
041633,2013,3,39,7.6,A
001759,2013,270,3555,7.5,P
002422,2013,72,951,7.5,A
007468,2013,65,862,7.5,A
002994,2013,61,807,7.5,A
025971,2013,37,488,7.5,A
001748,2013,35,466,7.5,A
038913,2013,18,238,7.5,A
025754,2013,15,200,7.5,A
001717,2013,15,198,7.5,A
001930,2013,14,186,7.5,A
001600,2013,14,186,7.5,A
021037,2013,9,119,7.5,A
005519,2013,6,80,7.5,B
032053,2013,6,79,7.5,B
023062,2013,5,66,7.5,A
010618,2013,5,66,7.5,A
008505,2013,4,53,7.5,A
002970,2013,3,40,7.5,A
021043,2013,3,40,7.5,A
036123,2013,3,40,7.5,B
040603,2013,3,40,7.5,A
011921,2013,3,40,7.5,A
003827,2013,537,7193,7.4,P
002519,2013,283,3787,7.4,P
001599,2013,271,3641,7.4,A
003837,2013,135,1816,7.4,A
002698,2013,108,1445,7.4,P
002107,2013,77,1029,7.4,A
