OPEID,CohortYear,NumDefault,NumBorrowers,DefaultRate,RateType
008037,2012,23,286,8,P
021448,2012,21,204,10.2,A
002953,2012,17,276,6.1,A
002911,2012,31,262,11.8,A
001904,2012,30,226,13.2,A
006136,2012,25,156,16,A
023408,2012,26,197,13.1,A
001502,2012,13,163,7.9,A
002473,2012,22,214,10.2,A
001951,2012,19,135,14,A
025185,2012,12,165,7.2,A
026070,2012,3,36,8.3,A
007921,2012,14,79,17.7,A
010819,2012,8,57,14,A
030982,2012,0,48,0,A
041754,2012,7,46,15.2,A
041738,2012,1,61,1.6,A
036173,2012,6,69,8.6,A
040433,2012,5,37,13.5,B
011098,2012,4,31,12.9,A
041859,2012,1,9,11.1,B
003051,2012,1404,11704,11.9,P
003897,2012,356,3874,9.1,P
007954,2012,329,2685,12.2,A
012606,2012,189,1643,11.5,P
003168,2012,161,1194,13.4,A
025882,2012,87,733,11.8,A
035933,2012,56,442,12.6,A
001547,2012,28,336,8.3,A
031090,2012,92,388,23.7,A
008655,2012,20,395,5,A
012050,2012,26,246,10.5,A
025548,2012,19,166,11.4,A
003929,2012,27,185,14.5,A
025326,2012,8,163,4.9,A
021596,2012,5,136,3.6,A
005335,2012,14,153,9.1,A
030265,2012,898,9760,9.2,P
001047,2012,996,8713,11.4,P
002249,2012,630,5747,10.9,P
003612,2012,377,3158,11.9,A
001469,2012,447,3586,12.4,A
002315,2012,198,1480,13.3,A
002062,2012,204,1678,12.1,A
039153,2012,169,761,22.2,A
023405,2012,69,654,10.5,A
002117,2012,51,413,12.3,A
041628,2012,24,153,15.6,A
033673,2012,25,271,9.2,A
037663,2012,25,197,12.6,A
023586,2012,15,91,16.4,A
013006,2012,12,75,16,A
031025,2012,4,72,5.5,B
041708,2012,1,29,3.4,B
010490,2012,939,6621,14.1,P
003639,2012,330,2581,12.7,A
042485,2012,,,,
002691,2012,228,1781,12.8,A
009664,2012,166,1499,11,P
030375,2012,136,1436,9.4,A
009226,2012,130,1198,10.8,P
009930,2012,64,786,8.1,A
003450,2012,56,541,10.3,A
008284,2012,63,482,13,A
008918,2012,34,306,11.1,A
002993,2012,41,288,14.2,A
003693,2012,25,195,12.8,A
025849,2012,14,188,7.4,A
005267,2012,24,162,14.8,A
001191,2012,15,128,11.7,A
023047,2012,8,87,9.1,A
039683,2012,7,75,9.3,B
037333,2012,9,53,16.9,B
001756,2012,3,35,8.5,A
003661,2012,472,4617,10.2,A
002021,2012,235,2159,10.8,A
002488,2012,194,1683,11.5,A
002581,2012,124,1507,8.2,A
041143,2012,39,564,6.9,A
025590,2012,52,425,12.2,A
021531,2012,41,378,10.8,A
006982,2012,26,298,8.7,P
003426,2012,36,293,12.2,A
041348,2012,24,158,15.1,A
032054,2012,15,139,10.7,A
040723,2012,10,82,12.1,A
041063,2012,13,88,14.7,A
020912,2012,7,96,7.2,A
041306,2012,8,81,9.8,A
021664,2012,6,54,11.1,P
007459,2012,5,58,8.6,A
002674,2012,6,36,16.6,A
010727,2012,6727,53374,12.6,P
001963,2012,532,4540,11.7,A
007303,2012,722,4394,16.4,P
010998,2012,83,911,9.1,A
003823,2012,84,803,10.4,A
002692,2012,65,583,11.1,A
003280,2012,68,613,11,A
003818,2012,28,422,6.6,A
001936,2012,29,329,8.8,A
025827,2012,20,219,9.1,A
013095,2012,35,233,15,A
041659,2012,12,115,10.4,A
041387,2012,29,104,27.8,A
012452,2012,15,112,13.3,A
012026,2012,4,60,6.6,A
007388,2012,12,120,10,A
001163,2012,22,215,10.2,A
037003,2012,14,105,13.3,A
041694,2012,1,33,3,A
026213,2012,5,46,10.8,B
022359,2012,4,61,6.5,B
042542,2012,,,,
003939,2012,0,0,0,A
003940,2012,1203,9359,12.8,P
005026,2012,0,0,0,A
005027,2012,0,0,0,A
005028,2012,0,0,0,A
005029,2012,0,0,0,A
022827,2012,1203,9359,12.8,P
022828,2012,0,0,0,A
042509,2012,1203,9359,12.8,P
042510,2012,1203,9359,12.8,P
030955,2012,390,3672,10.6,A
001893,2012,180,2293,7.8,A
026110,2012,161,1639,9.8,A
022884,2012,127,1282,9.9,A
002005,2012,132,1438,9.1,A
021000,2012,79,951,8.3,A
010922,2012,44,403,10.9,P
009407,2012,103,829,12.4,P
002638,2012,55,764,7.1,A
003466,2012,65,678,9.5,A
021107,2012,42,651,6.4,A
004711,2012,34,444,7.6,A
021059,2012,33,289,11.4,A
011519,2012,34,238,14.2,P
035533,2012,18,135,13.3,A
022655,2012,11,109,10,A
008959,2012,12,62,19.3,A
013153,2012,6,76,7.8,B
025524,2012,17,68,25,A
041454,2012,4,45,8.8,A
040213,2012,8,56,14.2,A
023257,2012,2,40,5,A
001399,2012,1,33,3,P
003581,2012,400,3337,11.9,A
022449,2012,141,1689,8.3,A
020794,2012,140,1332,10.5,P
002996,2012,107,956,11.1,A
003527,2012,81,752,10.7,A
002610,2012,31,662,4.6,A
025688,2012,39,424,9.1,P
009089,2012,27,338,7.9,A
002937,2012,55,424,12.9,A
026023,2012,16,186,8.6,A
030745,2012,14,197,7.1,A
040353,2012,19,122,15.5,A
039973,2012,4,39,10.2,A
021993,2012,5,40,12.5,A
008424,2012,7,113,6.1,A
008906,2012,208,1720,12,P
003297,2012,153,1548,9.8,A
002559,2012,57,579,9.8,A
003946,2012,45,328,13.7,P
002308,2012,30,384,7.8,A
023330,2012,59,395,14.9,A
023166,2012,37,389,9.5,A
001958,2012,22,213,10.3,A
030891,2012,18,230,7.8,A
025212,2012,25,181,13.8,A
001955,2012,19,198,9.5,A
041470,2012,10,184,5.4,A
035573,2012,13,131,9.9,A
041468,2012,9,39,23,A
012929,2012,6,90,6.6,A
021904,2012,8,95,8.4,A
041550,2012,4,39,10.2,B
001828,2012,385,3821,10,P
001694,2012,327,2436,13.4,A
002530,2012,187,1700,11,A
001016,2012,171,1532,11.1,A
001591,2012,126,1383,9.1,A
002857,2012,109,1084,10,A
007819,2012,86,886,9.7,A
010097,2012,54,531,10.1,A
002914,2012,32,390,8.2,A
004513,2012,15,166,9,A
002398,2012,17,171,9.9,A
010161,2012,25,148,16.8,A
032503,2012,19,121,15.7,A
024926,2012,9,84,10.7,A
023303,2012,6,102,5.8,A
041854,2012,3,19,15.7,B
031109,2012,8,48,16.6,A
020973,2012,4,34,11.7,A
041740,2012,3,39,7.6,A
008658,2012,6,42,14.2,A
023251,2012,7,56,12.5,A
002386,2012,5,81,6.1,B
003161,2012,349,2504,13.9,A
010402,2012,149,1081,13.7,A
001975,2012,66,662,9.9,A
020748,2012,49,691,7,A
012561,2012,34,316,10.7,A
008611,2012,36,328,10.9,A
023108,2012,36,311,11.5,A
031153,2012,5,105,4.7,A
010710,2012,11,162,6.7,A
038814,2012,13,123,10.5,A
041398,2012,13,87,14.9,A
022110,2012,3,36,8.3,A
024951,2012,9,68,13.2,B
031603,2012,9,67,13.4,A
022171,2012,699,7349,9.5,A
003152,2012,308,3503,8.7,A
001585,2012,246,2621,9.3,P
003531,2012,193,1814,10.6,A
003419,2012,101,1159,8.7,A
002502,2012,84,943,8.9,A
003035,2012,76,1042,7.2,A
001703,2012,72,904,7.9,A
003085,2012,63,727,8.6,A
025034,2012,42,344,12.2,A
003610,2012,31,379,8.1,A
003427,2012,31,373,8.3,A
008189,2012,19,186,10.2,A
009739,2012,29,160,18.1,A
006941,2012,10,105,9.5,A
021836,2012,5,151,3.3,A
005399,2012,13,136,9.5,P
021178,2012,10,79,12.6,A
041250,2012,9,74,12.1,B
041631,2012,6,55,10.9,A
021061,2012,4,38,10.5,A
034455,2012,6,44,13.6,B
009899,2012,5,43,11.6,A
041448,2012,9,73,12.3,A
008880,2012,5,51,9.8,A
041624,2012,7,65,10.7,A
022443,2012,9,86,10.4,B
025388,2012,4,55,7.2,A
022454,2012,7,30,23.3,A
011735,2012,3,38,7.8,A
022842,2012,9,49,18.3,A
041394,2012,7,47,14.8,A
031993,2012,3,32,9.3,B
021951,2012,0,38,0,A
036353,2012,1,17,5.8,B
020530,2012,1788,20848,8.5,A
001360,2012,668,6573,10.1,A
010198,2012,652,6624,9.8,A
002301,2012,254,2640,9.6,A
011161,2012,207,2361,8.7,P
001816,2012,213,2047,10.4,A
004736,2012,103,1147,8.9,A
002790,2012,118,1289,9.1,A
003573,2012,81,657,12.3,A
002449,2012,38,551,6.8,A
003600,2012,51,344,14.8,A
001206,2012,28,236,11.8,A
013208,2012,14,157,8.9,A
041840,2012,12,82,14.6,A
037783,2012,1,42,2.3,A
003131,2012,714,6654,10.7,P
002536,2012,414,4158,9.9,P
008976,2012,185,2291,8,P
003665,2012,201,1868,10.7,A
005015,2012,157,1357,11.5,P
001826,2012,112,1081,10.3,A
003435,2012,87,802,10.8,A
001212,2012,57,551,10.3,A
001270,2012,90,634,14.1,A
002041,2012,22,197,11.1,A
021142,2012,24,209,11.4,A
041676,2012,14,147,9.5,A
001649,2012,10,137,7.2,P
041347,2012,8,97,8.2,A
001783,2012,4,88,4.5,A
037023,2012,9,57,15.7,A
021997,2012,12,69,17.3,B
004899,2012,2,42,4.7,A
008373,2012,1,41,2.4,A
006720,2012,7,40,17.5,A
007679,2012,2,44,4.5,A
041622,2012,2,30,6.6,A
025875,2012,267,2676,9.9,A
003321,2012,265,2770,9.5,A
003395,2012,298,2473,12,A
002931,2012,93,867,10.7,P
003616,2012,69,689,10,A
023372,2012,45,348,12.9,A
002460,2012,24,295,8.1,A
034835,2012,18,246,7.3,A
001965,2012,26,198,13.1,A
002567,2012,9,148,6,A
036957,2012,16,164,9.7,A
009509,2012,5,46,10.8,A
030888,2012,17,107,15.8,A
022896,2012,4,89,4.4,A
042032,2012,1,2,50,B
003510,2012,628,6693,9.3,A
001101,2012,289,3353,8.6,A
001807,2012,268,2782,9.6,A
002873,2012,169,2119,7.9,A
039713,2012,88,1395,6.3,A
003575,2012,26,339,7.6,A
002075,2012,20,249,8,A
002901,2012,14,190,7.3,A
025782,2012,14,166,8.4,A
010629,2012,11,167,6.5,A
021702,2012,13,120,10.8,A
033343,2012,4,21,19,B
022237,2012,19,123,15.4,A
041123,2012,11,87,12.6,A
041745,2012,1,34,2.9,A
032793,2012,1,35,2.8,A
034303,2012,3,64,4.6,A
030676,2012,1,36,2.7,A
009708,2012,6,73,8.2,A
005330,2012,7,48,14.5,A
021699,2012,10,77,12.9,B
031693,2012,3,29,10.3,B
001090,2012,482,4719,10.2,P
042034,2012,482,4719,10.2,P
042544,2012,,,,
003815,2012,380,3283,11.5,P
006911,2012,163,1643,9.9,P
030837,2012,179,2005,8.9,A
001003,2012,143,1417,10,A
002403,2012,122,1175,10.3,A
003822,2012,78,1014,7.6,A
003441,2012,50,529,9.4,A
013007,2012,20,202,9.9,A
007203,2012,9,117,7.6,A
021407,2012,8,75,10.6,A
025545,2012,10,80,12.5,B
025485,2012,5,49,10.2,A
039863,2012,3,28,10.7,B
041619,2012,1,27,3.7,B
006951,2012,150,1719,8.7,A
010542,2012,150,1605,9.3,P
001902,2012,100,1199,8.3,A
025318,2012,75,776,9.6,A
003459,2012,99,1235,8,A
001811,2012,123,925,13.2,A
002013,2012,87,991,8.7,A
025391,2012,125,1083,11.5,A
039853,2012,19,271,7,A
007649,2012,21,300,7,A
041375,2012,14,131,10.6,A
021844,2012,12,88,13.6,A
009104,2012,1,36,2.7,A
008437,2012,8,71,11.2,B
012407,2012,12,96,12.5,P
008269,2012,4,45,8.8,B
022975,2012,4,51,7.8,A
003077,2012,545,4554,11.9,A
001620,2012,408,3885,10.5,P
003046,2012,351,3478,10,P
003451,2012,213,2310,9.2,A
022418,2012,260,3212,8,A
003937,2012,153,1347,11.3,A
025476,2012,130,1205,10.7,A
002615,2012,64,1029,6.2,A
007486,2012,89,737,12,A
008887,2012,72,814,8.8,A
034165,2012,90,791,11.3,A
002910,2012,74,537,13.7,A
002007,2012,34,424,8,A
001192,2012,45,408,11,A
020552,2012,50,433,11.5,P
035883,2012,19,214,8.8,A
012092,2012,30,167,17.9,A
023528,2012,18,118,15.2,A
022871,2012,12,217,5.5,A
021739,2012,19,116,16.3,A
023501,2012,9,64,14,A
001398,2012,4,66,6,B
021435,2012,5,39,12.8,A
041945,2012,0,1,0,B
021659,2012,4,33,12.1,B
008653,2012,4,37,10.8,A
009523,2012,7,39,17.9,A
012823,2012,2,32,6.2,A
006838,2012,2,30,6.6,P
036193,2012,1,16,6.2,B
041905,2012,0,6,0,B
001074,2012,2331,22551,10.3,A
002949,2012,117,1303,8.9,A
001416,2012,100,1124,8.8,P
025154,2012,108,1148,9.4,A
001353,2012,77,915,8.4,A
007731,2012,51,513,9.9,A
007607,2012,71,621,11.4,A
003525,2012,30,362,8.2,A
009479,2012,7,119,5.8,P
001945,2012,22,240,9.1,A
030358,2012,24,268,8.9,A
041211,2012,21,230,9.1,A
001905,2012,11,153,7.1,A
021789,2012,10,42,23.8,A
041787,2012,10,94,10.6,A
030847,2012,7,61,11.4,A
021582,2012,7,61,11.4,P
022892,2012,7,48,14.5,B
009029,2012,4,44,9,B
002580,2012,218,2657,8.2,A
001665,2012,385,3707,10.3,A
002501,2012,253,2483,10.1,A
001926,2012,159,1865,8.5,A
003239,2012,119,1227,9.6,A
001460,2012,91,867,10.4,A
004902,2012,46,319,14.4,A
026130,2012,23,152,15.1,A
039483,2012,8,97,8.2,A
022417,2012,14,124,11.2,A
001023,2012,11,83,13.2,A
023048,2012,2,31,6.4,A
023367,2012,4,85,4.7,A
002878,2012,284,3157,8.9,A
002024,2012,246,3178,7.7,A
007948,2012,230,2962,7.7,A
001827,2012,210,2211,9.4,A
002613,2012,136,1865,7.2,A
003193,2012,101,1259,8,A
008175,2012,53,706,7.5,A
003854,2012,55,1024,5.3,A
001814,2012,86,791,10.8,A
001839,2012,56,681,8.2,A
002553,2012,38,395,9.6,A
030399,2012,43,313,13.7,A
021256,2012,28,231,12.1,A
009186,2012,11,78,14.1,A
038214,2012,10,86,11.6,B
021691,2012,6,83,7.2,A
010052,2012,6,40,15,A
009992,2012,2,52,3.8,A
041255,2012,5,45,11.1,A
025696,2012,5,47,10.6,A
010588,2012,3,53,5.6,B
039763,2012,1,30,3.3,A
021458,2012,5,33,15.1,A
022671,2012,1,35,2.8,A
008938,2012,7,59,11.8,B
041596,2012,0,19,0,B
003509,2012,573,5816,9.8,A
003942,2012,400,3743,10.6,P
001365,2012,200,2185,9.1,A
003357,2012,143,1507,9.4,A
003324,2012,94,1166,8,A
002534,2012,23,280,8.2,A
006858,2012,10,190,5.2,A
033193,2012,11,221,4.9,A
021290,2012,13,215,6,A
041407,2012,31,218,14.2,A
011617,2012,3,58,5.1,A
039655,2012,17,98,17.3,A
020937,2012,17,201,8.4,A
026200,2012,12,77,15.5,A
005438,2012,8,56,14.2,B
041179,2012,3,46,6.5,B
001574,2012,464,7632,6,A
003404,2012,491,5623,8.7,A
003645,2012,84,1138,7.3,P
002777,2012,71,909,7.8,A
003769,2012,81,855,9.4,A
001891,2012,65,591,10.9,P
003571,2012,43,637,6.7,A
003048,2012,39,496,7.8,A
001443,2012,15,279,5.3,A
001203,2012,23,240,9.5,A
022602,2012,31,292,10.6,A
035554,2012,38,279,13.6,A
041533,2012,16,122,13.1,A
025385,2012,10,112,8.9,A
023091,2012,6,69,8.6,B
021758,2012,3,67,4.4,A
007611,2012,2,46,4.3,A
041384,2012,5,38,13.1,A
012930,2012,1,47,2.1,A
003100,2012,1042,9311,11.1,P
003631,2012,205,2665,7.6,A
042295,2012,205,2665,7.6,P
002454,2012,253,2867,8.8,P
002950,2012,347,2603,13.3,A
001024,2012,174,2220,7.8,A
003318,2012,149,1958,7.6,P
001611,2012,59,915,6.4,A
005544,2012,66,793,8.3,A
003702,2012,77,868,8.8,A
001725,2012,27,416,6.4,A
003703,2012,24,310,7.7,A
010279,2012,26,352,7.3,A
001123,2012,38,359,10.5,A
020797,2012,23,193,11.9,A
039034,2012,27,187,14.4,A
001597,2012,22,170,12.9,A
037276,2012,22,113,19.4,A
023260,2012,3,37,8.1,A
009515,2012,0,55,0,A
020744,2012,14,82,17,A
002259,2012,657,6392,10.2,A
001758,2012,418,4996,8.3,P
003565,2012,276,2719,10.1,A
002020,2012,171,1805,9.4,P
007540,2012,60,1009,5.9,A
003832,2012,74,941,7.8,A
002293,2012,76,754,10,A
031085,2012,61,557,10.9,A
021232,2012,26,347,7.4,A
001846,2012,27,405,6.6,A
041156,2012,29,363,7.9,A
001708,2012,18,291,6.1,A
003738,2012,17,276,6.1,A
001871,2012,41,295,13.8,A
021700,2012,30,321,9.3,A
034903,2012,34,278,12.2,A
022127,2012,8,146,5.4,A
035773,2012,9,54,16.6,A
023208,2012,4,116,3.4,A
041644,2012,11,115,9.5,A
026170,2012,9,140,6.4,A
036663,2012,14,101,13.8,A
012166,2012,11,109,10,P
007206,2012,6,41,14.6,A
025239,2012,5,104,4.8,A
002450,2012,4,87,4.5,A
033063,2012,5,62,8,B
007473,2012,7,71,9.8,A
021678,2012,6,57,10.5,A
022621,2012,3,67,4.4,A
041365,2012,35,108,32.4,B
003018,2012,505,5247,9.6,P
011719,2012,343,3141,10.9,A
002498,2012,197,2474,7.9,A
008155,2012,102,1267,8,A
002032,2012,104,1002,10.3,P
003679,2012,67,584,11.4,P
001586,2012,17,288,5.9,A
020682,2012,20,263,7.6,A
002052,2012,26,280,9.2,A
003029,2012,17,312,5.4,A
003806,2012,18,245,7.3,A
020925,2012,19,195,9.7,A
007050,2012,13,141,9.2,A
022741,2012,14,140,10,A
041604,2012,10,88,11.3,A
041328,2012,3,47,6.3,A
038143,2012,7,42,16.6,A
005289,2012,1,32,3.1,A
031208,2012,3,37,8.1,A
030541,2012,8,69,11.5,A
010952,2012,14,98,14.2,B
003228,2012,5,32,15.6,A
001977,2012,249,2388,10.4,A
003481,2012,56,597,9.3,A
030627,2012,59,595,9.9,A
002067,2012,32,389,8.2,A
034003,2012,16,306,5.2,A
001824,2012,18,228,7.8,A
041529,2012,16,121,13.2,A
026158,2012,7,121,5.7,A
012059,2012,12,119,10,A
020503,2012,26,123,21.1,A
030520,2012,5,62,8,P
042047,2012,0,1,0,B
008310,2012,198,1867,10.6,A
003663,2012,129,1304,9.8,A
001709,2012,69,673,10.2,A
003350,2012,48,735,6.5,P
001939,2012,41,628,6.5,A
004853,2012,59,455,12.9,A
002193,2012,49,494,9.9,P
007405,2012,43,408,10.5,A
001929,2012,21,330,6.3,A
031018,2012,73,361,20.2,A
010474,2012,21,163,12.8,A
003982,2012,15,127,11.8,A
037733,2012,5,76,6.5,A
022750,2012,15,171,8.7,A
008946,2012,3,38,7.8,A
035363,2012,12,135,8.8,A
041400,2012,5,63,7.9,A
030612,2012,0,68,0,A
025565,2012,12,73,16.4,B
021263,2012,21,163,12.8,B
038383,2012,16,65,24.6,B
036955,2012,5,50,10,B
041343,2012,4,46,8.6,B
030906,2012,4,38,10.5,A
008194,2012,6,74,8.1,A
042058,2012,0,1,0,B
008694,2012,1345,12321,10.9,P
003078,2012,524,5458,9.6,P
002423,2012,285,3595,7.9,A
002625,2012,160,2662,6,A
001092,2012,247,2701,9.1,A
009401,2012,86,1082,7.9,P
001847,2012,86,1168,7.3,A
007109,2012,80,1027,7.7,A
003987,2012,30,426,7,P
004600,2012,34,333,10.2,A
003707,2012,29,213,13.6,A
003207,2012,15,266,5.6,A
039873,2012,8,96,8.3,A
022890,2012,3,32,9.3,A
009275,2012,406,4235,9.5,A
001561,2012,189,2148,8.7,A
003500,2012,95,1154,8.2,A
002043,2012,62,754,8.2,A
003598,2012,69,870,7.9,A
021618,2012,70,711,9.8,A
002540,2012,24,424,5.6,A
009387,2012,39,357,10.9,A
031136,2012,21,374,5.6,A
032423,2012,42,444,9.4,A
003687,2012,26,270,9.6,A
003360,2012,20,311,6.4,A
022019,2012,4,119,3.3,A
021460,2012,16,149,10.7,A
041735,2012,157,1031,15.2,B
022699,2012,4,92,4.3,A
023142,2012,4,56,7.1,A
022625,2012,2,44,4.5,A
004027,2012,415,5817,7.1,A
003606,2012,330,3817,8.6,A
001976,2012,238,2435,9.7,A
002496,2012,138,1750,7.8,A
001817,2012,194,1838,10.5,A
002713,2012,41,659,6.2,A
030277,2012,47,473,9.9,A
003830,2012,25,348,7.1,A
003049,2012,36,440,8.1,A
007387,2012,19,316,6,A
025830,2012,43,387,11.1,A
002948,2012,22,415,5.3,A
003490,2012,24,203,11.8,A
009652,2012,9,74,12.1,A
010975,2012,6,65,9.2,A
002458,2012,10,128,7.8,A
040953,2012,2,83,2.4,A
025218,2012,7,75,9.3,A
025258,2012,7,65,10.7,B
041638,2012,3,37,8.1,B
001120,2012,9,41,21.9,P
003594,2012,652,8571,7.6,A
042421,2012,652,8571,7.6,P
002772,2012,206,3381,6,A
001601,2012,257,2895,8.8,A
002015,2012,178,2357,7.5,A
003683,2012,49,649,7.5,A
001940,2012,30,593,5,A
002234,2012,35,446,7.8,A
002908,2012,46,406,11.3,A
041378,2012,20,231,8.6,A
001246,2012,60,333,18,A
020609,2012,6,145,4.1,A
025400,2012,15,143,10.4,A
040834,2012,9,157,5.7,A
001392,2012,7,107,6.5,P
041518,2012,11,112,9.8,A
003690,2012,2,117,1.7,A
012879,2012,4,40,10,A
041701,2012,6,86,6.9,A
001057,2012,289,3847,7.5,P
002031,2012,195,2555,7.6,A
003592,2012,123,1481,8.3,A
002566,2012,77,1066,7.2,A
041317,2012,95,813,11.6,A
007729,2012,84,823,10.2,A
003245,2012,47,744,6.3,A
002579,2012,44,710,6.1,A
002820,2012,53,574,9.2,A
037894,2012,34,450,7.5,A
035233,2012,85,519,16.3,P
031703,2012,30,357,8.4,A
001505,2012,17,382,4.4,A
003495,2012,25,326,7.6,P
001943,2012,19,378,5,A
001833,2012,21,274,7.6,A
004568,2012,23,331,6.9,A
002709,2012,19,224,8.4,A
021499,2012,28,283,9.8,A
001106,2012,16,178,8.9,A
022027,2012,9,176,5.1,A
041204,2012,24,125,19.2,A
001568,2012,15,144,10.4,A
020630,2012,3,95,3.1,A
022825,2012,2,72,2.7,A
002509,2012,1,45,2.2,A
008370,2012,3,57,5.2,B
023388,2012,2,40,5,B
025115,2012,3,24,12.5,B
001616,2012,399,4769,8.3,A
003277,2012,370,4159,8.8,P
002518,2012,255,3505,7.2,P
004072,2012,144,1633,8.8,P
012500,2012,97,1016,9.5,A
003496,2012,37,651,5.6,A
001787,2012,38,639,5.9,A
003302,2012,67,659,10.1,A
001594,2012,41,542,7.5,A
010724,2012,56,564,9.9,A
001065,2012,54,465,11.6,P
003465,2012,29,328,8.8,A
007289,2012,58,303,19.1,A
023377,2012,23,244,9.4,A
001102,2012,20,290,6.8,A
002003,2012,12,213,5.6,A
023517,2012,26,186,13.9,A
041294,2012,3,44,6.8,A
025298,2012,19,115,16.5,A
023173,2012,13,68,19.1,A
030018,2012,13,87,14.9,A
006582,2012,2,93,2.1,P
010168,2012,6,84,7.1,A
003125,2012,795,9848,8,P
003032,2012,390,4718,8.2,P
002440,2012,296,3677,8,P
002447,2012,103,1248,8.2,A
002072,2012,115,1262,9.1,A
003988,2012,74,832,8.8,A
003723,2012,25,547,4.5,A
001004,2012,83,805,10.3,A
002539,2012,67,643,10.4,A
003641,2012,39,433,9,A
003008,2012,25,331,7.5,A
001895,2012,32,252,12.6,A
025647,2012,11,117,9.4,A
020903,2012,14,159,8.8,A
021250,2012,11,142,7.7,A
036894,2012,6,77,7.7,A
023424,2012,22,107,20.5,A
008886,2012,9,71,12.6,P
025630,2012,16,74,21.6,A
021255,2012,7,79,8.8,B
021805,2012,6,53,11.3,B
010529,2012,6,55,10.9,A
022291,2012,3,43,6.9,B
003114,2012,3,50,6,P
022516,2012,5,71,7,B
031048,2012,3,57,5.2,B
041539,2012,2,25,8,B
009607,2012,6,50,12,A
041633,2012,1,17,5.8,B
001759,2012,196,3284,5.9,P
002422,2012,66,878,7.5,A
007468,2012,57,926,6.1,A
002994,2012,56,861,6.5,A
025971,2012,76,711,10.6,A
001748,2012,34,472,7.2,A
038913,2012,22,260,8.4,A
025754,2012,11,241,4.5,A
001717,2012,24,221,10.8,A
001930,2012,18,195,9.2,A
001600,2012,10,160,6.2,A
021037,2012,5,124,4,A
005519,2012,1,53,1.8,A
032053,2012,6,69,8.6,B
023062,2012,5,51,9.8,A
010618,2012,10,70,14.2,A
008505,2012,1,36,2.7,A
002970,2012,9,64,14,A
021043,2012,19,117,16.2,B
036123,2012,3,30,10,B
040603,2012,2,49,4,A
011921,2012,0,4,0,B
003827,2012,615,7215,8.5,P
002519,2012,290,3788,7.6,P
001599,2012,302,3486,8.6,A
003837,2012,106,1926,5.5,A
002698,2012,116,1452,7.9,P
002107,2012,55,894,6.1,A
002464,2012,55,897,6.1,A
002453,2012,59,695,8.4,A
001753,2012,57,786,7.2,A
010051,2012,59,577,10.2,A
003485,2012,25,411,6,A
031287,2012,23,288,7.9,A
009721,2012,37,344,10.7,A
001946,2012,17,222,7.6,A
020564,2012,35,236,14.8,A
026047,2012,10,191,5.2,A
004621,2012,27,222,12.1,A
041707,2012,12,94,12.7,A
009617,2012,6,89,6.7,A
021282,2012,13,107,12.1,A
012386,2012,11,91,12,A
032203,2012,12,75,16,A
041748,2012,6,34,17.6,A
020788,2012,5,52,9.6,B
012976,2012,5,52,9.6,A
001577,2012,477,6703,7.1,P
003599,2012,356,3364,10.5,A
003529,2012,161,2324,6.9,P
003233,2012,62,829,7.4,A
003767,2012,41,430,9.5,A
003151,2012,20,427,4.6,P
002763,2012,23,375,6.1,A
030799,2012,28,226,12.3,A
041284,2012,11,225,4.8,A
021706,2012,10,233,4.2,A
025780,2012,20,223,8.9,A
025240,2012,11,175,6.2,A
025462,2012,16,203,7.8,A
034224,2012,5,88,5.6,A
037763,2012,13,87,14.9,A
001247,2012,13,114,11.4,A
012783,2012,6,35,17.1,A
021073,2012,3,106,2.8,A
005732,2012,21,90,23.3,A
022345,2012,5,56,8.9,A
007941,2012,2,34,5.8,A
005426,2012,13,81,16,B
021635,2012,7,51,13.7,A
007916,2012,3,52,5.7,A
031095,2012,4,38,10.5,A
010115,2012,658,7607,8.6,A
001999,2012,337,4503,7.4,P
001579,2012,158,2399,6.5,P
001915,2012,147,2266,6.4,A
003955,2012,168,2223,7.5,A
003209,2012,108,1514,7.1,A
002988,2012,109,1476,7.3,A
001960,2012,69,772,8.9,A
003586,2012,57,698,8.1,A
003482,2012,37,524,7,A
002001,2012,27,454,5.9,A
001911,2012,10,280,3.5,A
003619,2012,36,274,13.1,A
041670,2012,13,180,7.2,A
037404,2012,21,178,11.7,A
041390,2012,0,43,0,A
012347,2012,7,105,6.6,A
041517,2012,6,58,10.3,A
038593,2012,6,63,9.5,B
009433,2012,6,59,10.1,B
020657,2012,8,56,14.2,A
001526,2012,371,4526,8.1,A
001780,2012,187,3375,5.5,A
003578,2012,140,1861,7.5,A
001380,2012,99,1443,6.8,A
002854,2012,122,1414,8.6,A
003418,2012,47,666,7,A
003664,2012,55,621,8.8,A
001487,2012,43,616,6.9,A
022060,2012,22,419,5.2,A
009449,2012,56,483,11.5,A
036423,2012,40,309,12.9,A
026105,2012,6,181,3.3,A
021609,2012,13,147,8.8,A
031207,2012,11,153,7.1,A
032033,2012,7,97,7.2,A
001464,2012,3,99,3,A
023309,2012,6,60,10,B
007391,2012,6,64,9.3,A
003292,2012,2,53,3.7,A
041728,2012,1,31,3.2,A
041742,2012,5,41,12.1,A
041778,2012,2,22,9,B
002569,2012,376,4837,7.7,A
002842,2012,267,3378,7.9,A
002211,2012,137,1956,7,A
003323,2012,116,1674,6.9,A
002929,2012,100,1242,8,A
002397,2012,88,1271,6.9,A
003714,2012,117,1357,8.6,A
002696,2012,92,1088,8.4,P
001573,2012,76,858,8.8,A
003588,2012,73,909,8,A
002122,2012,48,746,6.4,A
